t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,reset
22,-14.346554179703901,-6.475743757765562,0.12718572156677954,-8.555003315656474,-0.5513897628484301,-5.7018215212928975,1.2550849054545348,1.2550849054545348,2.5250641494615986,2.5250641494615986,3.4855409435882474,3.4855409435882474,-15.678848949461186,-8.386166381123052,0.0
23,-17.396243336768045,-6.715818629802296,-3.807702472479759,-1.2346754125704429,-2.5243906874621853,1.89171321123548,1.2550849054544475,1.2550849054544475,2.5250641494614134,2.5250641494614134,3.485540943588206,3.485540943588206,-16.508547443455992,-7.534371794240623,0.0
24,-19.575257262348483,-2.088450038513483,-2.9606025533122935,6.390536707881993,-0.5583918198783211,5.2350570546525885,1.2550849054544446,1.2550849054544446,2.525064149461286,2.525064149461286,3.485540943587998,3.485540943587998,-19.455422547214507,-2.501603854896958,0.0
25,-24.497098996357003,-3.167757838385219,-5.480675748801055,-0.1387955107836092,-1.7022963454987643,-1.6250468838484302,1.2550849054544415,1.2550849054544415,2.5250641494612225,2.5250641494612225,3.4855409435879783,3.4855409435879783,-23.917942775804697,-2.4278001700559373,0.0
26,-22.927810195444273,-0.19872100385819502,2.0316931546379404,2.808268838941542,3.6710009755594815,1.041063319750478,1.2550849054544402,1.2550849054544402,2.5250641494612207,2.5250641494612207,3.4855409435879747,3.4855409435879747,-23.672763328731058,2.1539403887863657,0.0
27,-28.11108807244703,1.7300492678994321,-4.852409729971965,2.21654822889604,-2.4839389775633665,0.08894696187724205,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.4855409435879703,3.4855409435879703,-29.966267714821686,1.2398484073098217,0.0
28,-29.06131340155487,3.9061241787676964,-1.3369840930624282,2.20642606672209,1.014437679658665,0.03117732570676659,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-30.662635586357045,3.1233568318609963,0.0
29,-29.604294926575687,5.60058846368181,0.011914838719049303,1.6223481846829775,1.2094702393315697,-0.327593076715521,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-29.012762867467618,5.700500117310463,0.0
30,-28.540325613633826,9.29075052921444,1.7430708527510796,3.8973686513200327,1.5136780103035345,1.1900547164974138,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-27.7060508102804,8.234739498370892,0.0
31,-31.55596502217539,2.732060216579301,-3.17575525877813,-7.800895616255644,-2.237272917569231,-6.32544020373828,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-30.09102596849091,2.0942488101684837,0.0
32,-29.25963931979149,-0.9166001712904075,2.2733897888703503,-5.595276076016495,2.244865927984537,-1.3507700198825967,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879703,3.4855409435879703,-27.39832328036922,-0.24344073106101183,0.0
33,-31.735913426147835,0.07863943716862831,-2.3300716982453213,1.52780372537051,-1.7485617613750608,3.590539654815214,1.2550849054544402,1.2550849054544402,2.5250641494612167,2.5250641494612167,3.4855409435879694,3.4855409435879694,-30.249445337240367,-0.17778951425703987,0.0
34,-26.590440275643914,-0.1913286434293564,5.659342909832187,0.9279619693588561,3.929891109665468,1.147025473808597,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-25.606996272461608,-0.36330355299826134,0.0
35,-19.51479435439003,-3.2067453634822725,8.94938017150921,-3.192832915978628,3.556776636770052,-1.924769785045621,1.2550849054544402,1.2550849054544402,2.5250641494612154,2.5250641494612154,3.485540943587971,3.485540943587971,-19.15716982886025,0.004215650884916211,0.0
36,-20.69181494846139,-3.7045391597132262,-1.3777922152644546,-0.8521354016293889,-4.539294579980523,0.5625288192679845,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-20.4150627279214,-0.9434848097851944,0.0
37,-17.232655730861296,1.351766635517353,2.3709772521719676,6.273083030136038,0.29367885308894515,4.389394099895987,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-18.76980149419671,0.06059381531791752,0.0
38,-17.38124453459441,7.566208228180014,-0.4450367698769764,8.034523247649926,-1.5196593359699078,2.8569697334550943,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879703,3.4855409435879703,-15.48956085078651,3.9898425583104116,0.0
39,-13.714334029386727,2.3041557647257758,3.717009151977204,-6.281595008044562,1.7934823589416986,-7.15707908910331,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-14.604837734214822,2.1677371745710072,0.0
40,-9.41428692855158,2.0812233629173633,5.144635414550356,-2.1992961923901557,1.5801426955462692,-0.6031221569230807,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-11.099386147306458,0.8290192264120948,0.0
41,-10.939318087260247,5.891291252830285,-1.9751341936084748,4.557692157933833,-3.4929895574489427,3.688738806321604,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-11.684025188623679,4.746912021175159,0.0
42,-13.97490471313934,7.37524544364343,-4.668027512562381,2.510692889460649,-3.026433816274324,0.3440892505344886,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-13.87996234728021,8.786894311608503,0.0
43,-15.632320713795277,6.285769190221108,-2.418550707308783,-1.5445586037605121,0.05007907301015013,-2.221274242791508,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.48554094358797,3.48554094358797,-18.041197600920196,4.290920443776393,0.0
44,-14.816118666193038,8.4620835667587,1.3748533746731457,1.8689112455548988,2.232903700836655,1.0644832445417567,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-14.107687231009084,7.845499149618872,0.0
45,-14.122783759743566,2.196920122268887,1.510875889811817,-7.173688722671559,1.010160849815858,-4.829204880172351,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-14.752845170699361,2.4100947818022638,0.0
46,-12.167846965028692,8.516924844958035,2.4498727820629127,6.550141446091287,0.9686634006727413,5.98952491985325,1.2550849054544402,1.2550849054544402,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-12.708317484689916,7.439801788590436,0.0
47,-9.862652310842797,12.160219110484523,2.6849540647638848,5.656919697564008,0.5408936746126072,1.9760265196813087,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-9.070184957048582,11.955988348453754,0.0
48,-10.282251083729804,21.957316819520482,-0.71024244341349,11.309155381203215,-1.754337054150672,4.119714252083945,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-10.735556717244878,20.975410723190485,0.0
49,-8.923929155807464,17.39720455653658,0.9708787125776581,-5.48095519358796,0.2489628920183531,-8.073317474054694,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-10.959890512107137,17.003535994262958,0.0
50,-9.582660288268256,15.090251808542408,-0.8258657066195192,-5.144845874823831,-0.943939217615074,-3.169574447394253,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-9.316467214316999,17.47560538595576,0.0
51,-4.155695540562127,17.99424354872216,6.072986796940811,2.9207855456972958,3.6293850005237864,3.3819496677728065,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-6.202946850792672,20.136927343175426,0.0
52,-6.786165508261666,21.245848668456077,-2.5644098469592507,4.716455426514926,-3.523676252090616,2.4569510162289903,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-8.265431655697965,22.191016537075942,0.0
53,-11.291760927966463,21.005178071352244,-6.297249889346886,-0.04054550052989736,-3.6456447885162797,-1.7496813034317351,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-10.16621178048408,19.70898101817102,0.0
54,-10.945730675877957,19.662921690535075,-0.06931059295231279,-2.288063804798239,2.111884267551244,-2.039982269408484,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-9.270703359093867,20.229818917715733,0.0
55,-17.295839480186057,20.411114874143106,-6.513892822399229,0.40254946771375355,-2.8776012171596514,0.718544021640624,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-16.22287603308949,20.11895802199909,0.0
56,-18.229227969699746,19.240728395715767,-1.20523628222697,-1.132342215228598,1.896006471088663,-0.5954896092618691,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-18.22276652890742,18.442207402222905,0.0
57,-22.713092661167572,21.418932116744642,-4.238534974262342,2.480333843567851,-0.9783922739711506,1.8583950083430585,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-21.455745063066228,21.04919823750912,0.0
58,-14.085953334050403,16.42720287854759,10.358177785087037,-5.459233370347437,8.103833492221444,-3.8550370847825954,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-14.062200341618876,18.663282347569247,0.0
59,-13.555229792808204,19.729360204508517,2.2752079711549733,3.151659847429917,-1.3350885404023494,3.414152635046438,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-16.102484107033955,18.777951559017687,0.0
60,-13.872489382554043,19.057338680923593,-1.3048205386838858,0.11557155274323616,-2.6441680997602255,-0.3471410605558649,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-14.790035651703406,18.607710622578153,0.0
61,-12.577378733575319,21.419495213379967,0.6250579274834602,2.590934569560875,0.02307064360351685,1.2987302964503313,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-13.348116273465834,21.58376558325071,0.0
62,-11.357466114264946,26.588803657448537,1.3284242353573323,6.139369470837034,0.4197677315170283,2.610588231569193,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-12.535530403063477,24.706039771648488,0.0
63,-16.507857265405917,25.93776209965963,-6.052497217718419,-0.6916507748096485,-4.129005464862766,-2.8950452522899424,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-15.372503690676304,25.39963092940003,0.0
64,-18.09369121111169,20.34611302952666,-2.5645364994393027,-7.613142514963779,0.312634343071184,-5.242964958772941,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-17.064711419637028,18.397177655817046,0.0
65,-22.504913765364876,23.887367859335406,-4.587902776999531,3.209999358067492,-1.0495449155053698,4.125575999252726,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-22.060312936687865,25.148564562593187,0.0
66,-23.89998063305763,24.484674474699858,-1.3017904461893943,1.8828003581819504,1.4786831684545416,0.9459291533099949,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.48554094358797,3.48554094358797,-23.692862271618438,23.500860604277463,0.0
67,-20.369472227931087,19.788687108415804,4.950300268673555,-5.395369948387577,4.262174189399904,-3.8497449598631737,1.2550849054544402,1.2550849054544402,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-18.431040618160324,21.16534289830235,0.0
68,-25.493371416014433,23.460526244152646,-5.02192945307276,3.5743898323701018,-4.038255868158624,3.6256226871614596,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-24.71448354339021,22.157811085453815,0.0
69,-26.274454391391973,24.676041042868444,-1.7594960768643526,2.3347872227848967,0.21895509923472023,0.7885904839170395,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-25.595617026838806,24.688466123053924,0.0
70,-29.43953781809922,25.043254412642874,-3.307483985448095,0.36885010578879074,-0.8113927076449736,-0.8176421223595491,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-28.230776205576518,23.672640883829303,0.0
71,-32.56546398504682,23.395458677128364,-3.4339920693598014,-2.3239161475889136,-0.4120196849120883,-1.9110729956094497,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-31.011845719525265,24.68132387444028,0.0
72,-31.350858977190033,22.873196290113064,1.815668979984801,-1.0194186088916322,2.8894452191521722,-0.035994946555417906,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-30.286873908633016,23.55230702340717,0.0
73,-24.01525418589079,22.975058906780433,9.457827746092176,0.27326915087344883,5.66086906144048,0.7387925290103786,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-24.951488906972735,23.23867788723063,0.0
74,-21.68076349431353,25.794881338082835,3.510120098891978,3.551168993095213,-1.1083767488757097,2.219408281767204,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-23.461716798254386,25.066950414330336,0.0
75,-25.175300947973803,26.36877170195894,-5.121110235647393,1.0041374799201863,-5.495137192856002,-0.5600196723954207,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-24.63054206072405,26.16449148571575,0.0
76,-28.206224509568894,20.80847540706901,-4.974219914198668,-6.885085674421157,-2.205132563393711,-4.833857991109239,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-27.796792910078096,22.558375144985,0.0
77,-34.77232493607451,20.288860922298966,-7.7500147368200745,-1.4764777456604534,-2.5378997237732706,1.1387751107402222,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-32.25481088059976,19.628212861772706,0.0
78,-34.59632966567139,19.6664683232572,0.4356988009131335,-0.005674338060710771,3.7153021944146825,1.3323889545243421,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-33.17826606221992,19.218731179791554,0.0
79,-35.00530355276531,18.17407631670542,0.9994184335199741,-1.184117139813827,1.8775371016015585,-0.13173862745036935,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-35.77278935249266,15.329073926592454,0.0
80,-39.50186447541395,19.054801782915398,-4.627563132920065,1.1690849964068268,-2.498531802200233,1.3172912816894295,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-36.535169255567794,18.95976333516747,0.0
81,-38.503619063320066,15.981717774856666,0.8919541432527467,-3.2291941725360944,2.1769892795777466,-2.015598037783442,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-39.22524037171259,17.121170042162213,0.0
82,-35.036982701747945,19.410364337699495,4.802208282393043,3.6952529118987236,3.18769853216242,3.1975615515888203,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-36.57597039653287,22.43382565365807,0.0
83,-40.45754107693505,26.69638336939163,-5.791210344074524,9.215965489235549,-4.8484089019294085,4.552247896218049,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-41.424133259539886,26.297442896183426,0.0
84,-42.60871495996287,31.08385202356201,-3.5672040108397365,5.4824561083207435,-0.7243101083351338,-0.27938040251903207,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-42.66093563930588,31.98413194024931,0.0
85,-44.31875355107123,31.65574826986119,-1.7032337129288422,-0.3609465293513159,0.7849796810723071,-3.523898240419084,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-42.59170526323638,30.765123139054733,0.0
86,-51.34475934417099,34.47211389092662,-7.583672848068358,1.875564021318889,-3.1017895179510555,-0.1648625848450993,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-49.376068287377066,33.86534820175039,0.0
87,-55.349028755025294,36.075803820282786,-4.70225694095131,1.489763950463578,0.38716431958153574,-0.29369665202262024,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-55.459114069799,33.598624088451984,0.0
88,-50.51123712986703,35.310824454967616,6.585214996038933,-1.2622632421926594,6.743401050599505,-1.7272094874221509,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.48554094358797,3.48554094358797,-49.41175146607129,34.759012134606415,0.0
89,-51.85871094211086,36.3065861504278,0.14488266482285717,0.6511249374881243,-0.944357250790997,0.395712307696793,1.2550849054544402,1.2550849054544402,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-52.81699265463122,38.34386168709079,0.0
90,-61.01990529930021,39.501296535696966,-11.102000246249336,3.7825418183855826,-6.9520126604006265,1.9909687448289477,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-58.99557932636197,40.424995544045544,0.0
91,-52.89818069290989,38.65475283040348,8.41952714247055,-0.7861387649622626,8.485357876881315,-1.83412367144055,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-51.8056052258823,40.40881024878089,0.0
92,-47.84469279611742,40.54400677286425,8.0312246245534,1.569434280994635,3.310908850331187,0.6089912480334287,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-48.34671395721118,39.53803756000664,0.0
93,-52.06335832737946,30.583883230176067,-4.8749615072669314,-11.623028125539427,-6.145677001551719,-7.438974895646713,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-52.02222117695983,31.391976300426457,0.0
94,-56.110069091091994,31.75085901181814,-6.470996862707778,0.19217567621324605,-3.492669365529269,3.788608963228607,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-55.52558959636628,31.66126562334016,0.0
95,-56.8608792839788,27.78456881002802,-1.2558427538905725,-3.078253074828578,1.5850760851096264,-0.3276890698129016,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-55.52619967494564,28.35133154021806,0.0
96,-47.846286021117116,33.07882932164621,11.382822890511896,6.549577450679398,8.030695276091354,5.477618592063061,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-48.90182329561494,34.374207132094114,0.0
97,-46.684038129989496,35.6478790552193,2.8108868383924204,4.190775598463553,-1.6507062754926238,0.9080096217552187,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-45.908351910071744,33.9217597708301,0.0
98,-45.71921979989244,31.751459824839568,-0.030227773803797264,-4.8623807913249495,-2.344862574584681,-4.900590603913801,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-45.578691290486766,32.59601441054742,0.0
99,-39.08773103110218,31.31223167692896,6.761477157838731,-1.746819221820589,2.9828940371422448,-0.22617565394169947,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-39.37733431023455,32.435437434090225,0.0
100,-35.40598369065895,29.24262746384195,4.413240528109614,-2.2175539955355834,-0.12581901500184278,-0.3687840751504563,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-35.94485831630311,30.28574792203324,0.0
101,-33.14371314833668,27.13221676270472,1.852222952752594,-2.246335265165123,-1.5458430253270996,-0.17052009976964322,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-34.34514820567063,26.59098467335547,0.0
102,-29.348006476247537,24.54543519235597,3.474384963245401,-2.714466094120183,0.3014984148877211,-0.3440642156597499,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-30.309668100112255,24.159322984888014,0.0
103,-33.224152384844615,27.71825575688647,-4.9724774283939155,4.008144477808516,-4.799885348432557,3.7766871821532204,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-32.69836871517495,25.898151538443848,0.0
104,-37.68302413031985,28.549595834121487,-6.374439757545522,1.8776075993949002,-2.818473092705827,0.33203994190825936,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-37.39629115807432,28.9820747217359,0.0
105,-40.73441838431628,31.507492787805866,-3.673893379812794,3.275913345970941,0.3998025292755991,0.9538056856413669,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-38.8101195837387,30.626374700074113,0.0
106,-41.31157847155809,31.578099963172818,0.10433676560294103,-0.0646537519659498,2.369846537253822,-1.5503484154841751,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-41.37053525262792,33.45354522218752,0.0
107,-44.32675991730858,31.598443411306352,-2.5458675070620482,-0.6118280755993497,-0.5574682202326255,-0.9653729969882948,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-43.963746827040396,31.081745456490182,0.0
108,-48.74789330421681,34.45201078134998,-4.965289395608956,3.0272457652822333,-1.6432190736389432,1.719592890593288,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-48.857168285804036,32.88105551180848,0.0
109,-44.094487421653284,34.624970615974675,5.567487159002348,0.41529359335578064,5.456902626173864,-0.8062372781329645,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-43.90940021894129,35.126041556086186,0.0
110,-46.042919461379675,31.287006285646022,-0.923097647080283,-4.298040460817905,-1.509970339778035,-3.0845612402796148,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.48554094358797,3.48554094358797,-43.42976077087315,33.30777577748594,0.0
111,-47.83013141056798,32.69078340216566,-2.5603397342219814,1.0658209787117174,-1.5841856173470612,1.8419212445637507,1.2550849054544402,1.2550849054544402,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-47.15904491640877,32.56637148519891,0.0
112,-47.21732352588873,23.904949968068426,0.4799325514015482,-9.655809885254598,1.112449213119839,-5.484194144763321,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-47.98729714427543,23.62495403356128,0.0
113,-51.5959982417459,19.600062418437943,-4.722660793302315,-5.701527790347074,-2.5700069957190643,0.019612854556775083,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-50.76901657464667,19.47592140154815,0.0
114,-45.364712890067324,18.82764189531515,6.980995670651737,0.05521502187321037,5.753316267531323,3.365074051384304,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-45.37179685763673,18.80399224922756,0.0
115,-43.91973125262515,19.230142110638823,2.923040970317958,1.8630528852257324,0.03212351840965688,2.4570114347449517,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-43.74403453819131,20.69302003257542,0.0
116,-45.88930415459363,20.837300488540457,-2.769573829612593,2.5888839601285714,-3.3061118095902344,1.4475177050752164,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-45.24189910108578,21.608103878848457,0.0
117,-52.136235558073444,25.127290154576663,-8.203275737466516,5.176231509714585,-4.546761780746615,2.1121804447963513,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-51.47507310909643,25.25056318462067,0.0
118,-53.5706911511598,24.08541375550301,-2.204579102974046,-1.1951147445531767,1.6025536768569442,-2.8347720546948443,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-53.999164887078415,23.040514342892493,0.0
119,-56.998447782172576,25.385038518960457,-2.963043418647406,0.5326259108487905,0.22578617510793997,-0.17425898556479602,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-57.84986301620013,26.01192211973499,0.0
120,-60.33369931440953,26.53744507935713,-3.303006061131528,1.1828002110075504,-0.10411583693853504,0.3064882847801903,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-60.40543070609551,28.404097942690164,0.0
121,-62.83842632310558,24.691854360828057,-2.4154172090069537,-2.2212904013761157,0.4741714914739636,-1.8572412820648143,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-62.78291847452833,24.276606587454136,0.0
122,-68.12413158187151,21.19274735229066,-5.565217471208974,-4.485781149077445,-1.6390553257305662,-2.0947184343639003,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-66.88294405154643,20.015131103852596,0.0
123,-66.32241823766108,17.690789136061312,2.34317667017865,-4.211635319686147,3.9282966353750233,-0.7133755794127947,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-67.02320234822463,19.63242671855465,0.0
124,-71.84478496438781,16.501727086041658,-5.192395371160149,-0.9839508807595894,-2.7565663721716565,1.5847531823578809,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-74.17029389483882,16.922168832481457,0.0
125,-78.48422026890113,14.407566766987784,-8.029149234882604,-1.6180868580333776,-2.8033256653084266,0.2908644891632526,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-79.26028643155131,14.980558847726932,0.0
126,-83.24783796105588,16.549737292407052,-5.389363868677537,2.8885640346628194,0.37068588407754843,2.7491929445424304,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-82.67085624812115,14.415660236499534,0.0
127,-79.01582680188453,11.597572099678876,5.986085521908947,-5.1096079129447585,6.787833406090959,-3.517859132046268,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-79.0074755473425,12.683034666774613,0.0
128,-80.36559723701012,12.579776648495601,0.26033169885597296,0.5284534288595832,-0.5091462365432591,1.8211826697853497,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-81.13626012342074,14.259571626503185,0.0
129,-85.31111297275089,16.56245228409128,-6.0232335319749515,5.316143200140099,-3.876351585240061,3.5510257222176396,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-84.95677430567353,17.286799263659407,0.0
