t,RWM_x1,RWM_x2,CVM_x1,CVM_x2,CAM_x1,CAM_x2
0,1.0101456265026272,1.0326122882624607,1.0112275483891657,1.0328560122425652,1.0113484781597804,1.0328832540290318
1,1.0848926689875982,1.1803426433948851,1.1132555950266854,1.2138654942634282,1.1142936296411954,1.2150171232420532
2,1.1051443946619819,1.2226761558949877,1.1536737643708102,1.301993214960535,1.1617678390505197,1.2636918220596716
3,1.1110883584054811,1.2209735788981344,1.1676537923694075,1.300375822467037,1.1838690097725664,1.2902763535508448
4,1.1670394326460094,1.2387716946046041,1.2165423601349814,1.3060452303479153,1.2338378846760876,1.3057005264409751
5,1.203143849119151,1.2623649912809762,1.2425400126672645,1.3292603063616835,1.2596775197924346,1.3303239438508678
6,1.210753724984073,1.2520653370202457,1.235690294269189,1.3166962860799218,1.2557485456678932,1.3260544775276932
7,1.1951800116575901,1.2273306619581723,1.2228042596969095,1.2919772510718803,1.2428628111486562,1.3044270480275748
8,1.2068498044008167,1.2206447839101735,1.2348594956426648,1.2749904863804102,1.2571965755970973,1.2859617294777714
9,1.204885365879328,1.2219791127565212,1.239018059775021,1.2786584764722715,1.263737900267447,1.2882469508858185
10,1.199755490218587,1.2336660793324048,1.236132598694003,1.2940642861036153,1.258846110479857,1.3073012207702073
11,1.1958524301287337,1.2273795608701463,1.2314823224581035,1.2879452155353466,1.2531033651818833,1.2995797090680816
12,1.2030419545065913,1.221439199093671,1.2370189516601113,1.2837466438393843,1.2593536683347182,1.2966609104683713
13,1.2046274197030928,1.2153891874716982,1.2405590105574844,1.2744423055293348,1.2630686695644417,1.2902486825467583
14,1.2038077079392329,1.2177793818049287,1.2353195560033392,1.27448410796006,1.2551377059377482,1.2902180611407743
15,1.2066467966551613,1.208991267188301,1.2409767995724463,1.2642421417328926,1.2613787794968456,1.2813228436203195
16,1.211187052742579,1.2102231547846385,1.2416742875208069,1.2649319371542693,1.2642095711395758,1.2843159109558513
17,1.2159148648102334,1.2056984433043234,1.249127096925514,1.2618661111965885,1.2736010087721232,1.281005595093175
18,1.214141942453859,1.203769373059017,1.249519270255899,1.2602554396198355,1.2741309165447385,1.2791129272742665
19,1.226003558269137,1.1990665089420698,1.2623924385468699,1.253639484617398,1.2861029243605588,1.2729646272339705
20,1.2262704454629985,1.2003163606677842,1.2635527469408305,1.2561670367496285,1.2861403750017033,1.2772239589875272
21,1.2281466317551817,1.2045640436513907,1.2682097621449135,1.2595630779031937,1.2911267360644247,1.281941049555427
22,1.2224627502515983,1.2034746192453616,1.2642135688161793,1.2590125066511622,1.2889782492099227,1.2821193035051937
23,1.222536412015656,1.2063638307445468,1.2622632679634902,1.261954956031974,1.2866032051519942,1.2833580222417516
24,1.22325896179092,1.2019146149434534,1.262259344329946,1.25745552530275,1.287072239976191,1.2798014967649873
25,1.2210059371557809,1.2028451237053372,1.2608975097992658,1.2570613466300238,1.2861100949211148,1.280093244657267
26,1.2248778372870477,1.2037693994049279,1.2651820095370752,1.256543910783822,1.2902405920673514,1.2783674174276913
27,1.2257023451157698,1.2024860589992128,1.2670979310272177,1.2549916831637864,1.2934647600647045,1.276777802033929
28,1.2251996889749104,1.199852896713182,1.2684150159121141,1.2534614891056284,1.2946321547845614,1.2746070317850426
29,1.2228007618752326,1.1995509083034483,1.2657990192026127,1.2538312120320798,1.2934419511266748,1.2756135618424203
30,1.2164917424302464,1.1963735475398725,1.2608766154639104,1.251624371736077,1.2890416878872768,1.2737166482824707
31,1.2171084144141697,1.1962114169468183,1.2620143632532106,1.2505438354478535,1.2909786696035952,1.2722033892022921
32,1.2178254624203146,1.1980777397327105,1.2621380745513935,1.2497798926458892,1.2904475249439948,1.2721663540825106
33,1.2194030957391389,1.200518097314086,1.2640680365700283,1.2518714618965598,1.2919921784140405,1.2757689573323752
34,1.2205598294057338,1.2042561386152097,1.2647585002567505,1.2561461388853439,1.2910305470763133,1.2799183921874122
35,1.2222772642563478,1.2088542084022829,1.2653561158103925,1.2591179180943286,1.2917379509091007,1.2832995637581865
36,1.224131565491425,1.2086972761456267,1.2670954834422314,1.2570916210376963,1.2929998840021952,1.2811317561092384
37,1.2236293015339113,1.2084634893910997,1.2658306942021382,1.2561684635681674,1.2918234017760355,1.2816589230047044
38,1.2252797567439968,1.2087367345969806,1.2667816637885942,1.2567849971958078,1.2935514895689195,1.2828010280800997
39,1.2283219133181615,1.2083812613251206,1.2692350281800164,1.2570750949729328,1.2961448947937004,1.283074034432845
40,1.228450442470771,1.2062037933664984,1.2715923392496213,1.2551116865889054,1.2992261176144029,1.2808366312951094
41,1.227575406318473,1.206581444015858,1.2709479554604988,1.2552399239157446,1.2985973900457264,1.2808430764146785
42,1.2251021179361394,1.2070724765432157,1.2681791568968073,1.2546055826730913,1.2960984768304218,1.2796363062229479
43,1.2268454898413166,1.208426846632297,1.2682184058318224,1.2564427961251163,1.2957790166996401,1.2816074963569606
44,1.229133136980167,1.2092504422600503,1.2703054194733392,1.257037592548101,1.2985068542235356,1.2823707856363529
45,1.2275043086929331,1.209772934552921,1.2691688030763841,1.2576444963893636,1.2979554098861643,1.2833547061159882
46,1.2275119749696095,1.2106395445603244,1.2697352271304265,1.260179673372349,1.2987311791999376,1.2864584786677282
47,1.2272945553108523,1.2137586303887777,1.2694991550354886,1.2631742876308691,1.2989888699576722,1.288087964032018
48,1.2258717657787583,1.2165942948052497,1.2673122621086268,1.2653630468063637,1.2973783356500375,1.2921451898550784
49,1.2268733913631669,1.2139363123761326,1.2684663109044518,1.2634184303391265,1.298097639634056,1.2897670623894053
50,1.2257526987239737,1.2114126702589412,1.2670104441296353,1.261606467485781,1.2965352837021193,1.2885482018333945
51,1.2251364636468065,1.208547098106034,1.2673514226387932,1.259325373437866,1.2967526851935491,1.2859587474687897
52,1.2255413830534034,1.2080583064349917,1.2687851331074316,1.2586671307640878,1.297925715540602,1.2852679072321758
53,1.2246454773311939,1.208690168604946,1.2677142128990562,1.2588744407542294,1.2969139533387817,1.2853036004054021
54,1.2224996389837857,1.2083826063790843,1.2658685981376963,1.2575205164521543,1.2960655869152493,1.2837683662448804
55,1.224062559793302,1.2090430125648017,1.2677296865057186,1.2589504722854408,1.2983948474578917,1.2856177721211497
56,1.22587679944597,1.2079279887766416,1.2692285690697873,1.2575651046252048,1.3000226833782988,1.2834295635396729
57,1.22515344684706,1.2067719541238382,1.2672614012703127,1.2562901870659453,1.297643316106738,1.2827055757580816
58,1.2231274409690003,1.2086580940096903,1.2656599742284265,1.2570497175157573,1.2955461815719047,1.2835250206832294
59,1.2227821476244733,1.2120783352421132,1.265129755861046,1.2600725583597503,1.294917184329832,1.2868168662834862
60,1.2219163561215225,1.2094832295549331,1.2652685084603814,1.2574642126178017,1.2956001329026696,1.2843926324226498
61,1.222260835074877,1.2091096862557953,1.2654517888287857,1.2569873224225772,1.2956612299916521,1.2838609643288847
62,1.2237662163993244,1.2081145104937259,1.2668469835804015,1.2555077060153739,1.2975906095622236,1.282501559526028
63,1.2235443908949246,1.2107558230162316,1.2661469459279375,1.258158157723204,1.2969338641557102,1.285161400249536
64,1.2235905303468577,1.2103789704873218,1.2652537770320968,1.2578200566405213,1.2960279396632657,1.2842463251455747
65,1.225330564466113,1.2112916515293928,1.2662747231109621,1.258413329817542,1.2967958485090583,1.2849874367342853
66,1.224927259938809,1.211137359238712,1.2663819624589814,1.2580224599493641,1.2967438292012556,1.2839078176171668
67,1.2268801041048771,1.211859267579185,1.2680090955239565,1.2588538214998173,1.2981925245872679,1.2845735037865356
68,1.2268874000796461,1.212789998790167,1.2684305500549835,1.2594250605298685,1.2986588547384827,1.2856242437936993
69,1.2258097913247985,1.2133266065776107,1.2679971207569853,1.2595531633049897,1.2983972330815734,1.2860311996699028
70,1.2249625595186957,1.211244321875677,1.267842622699953,1.25787887716112,1.2988526786008086,1.2847853736733401
71,1.2248809353279464,1.2108746185913277,1.267862360508013,1.2580016813676935,1.298808274891649,1.2847250310837373
72,1.2256712741976528,1.2091475456471317,1.26781940883104,1.2560441296101772,1.29857386977629,1.2826978740890504
73,1.2269380484657912,1.2071408302170104,1.2689861308012897,1.254313226780611,1.2998596565839953,1.2811872816963916
74,1.2275278219841987,1.2060766245500587,1.2700344116712297,1.2538587053382393,1.3007595876553018,1.2810430821958159
75,1.2269463584854983,1.2042396113752427,1.2693376069586717,1.2525980820202678,1.299483255333493,1.2796801767779618
76,1.228766796883132,1.2040017354185446,1.27047635252191,1.252291226812248,1.3003113596142528,1.2791168042350463
77,1.2299450298451433,1.2028355343229449,1.2717307721772138,1.2513103566744284,1.3013698029044882,1.2781771018969057
78,1.2298209861827751,1.2023479963862154,1.2715835229577812,1.2511979444032106,1.3014358352123787,1.2779887730158348
79,1.2288531405740706,1.2033026929580766,1.2704126650974303,1.2519557300245807,1.3007624789533685,1.2786370249289702
80,1.2282827717119582,1.2041313293160554,1.2702633915885917,1.2527364780009962,1.3000293241008598,1.2798497471077268
81,1.2284241958310753,1.2049493592897587,1.2697452236593845,1.2543657643505688,1.2997087688848887,1.2813717793768435
82,1.2266455620021746,1.204853841576749,1.2685742896569285,1.2547489443997526,1.2988747032232144,1.2817378844694902
83,1.2258901364508024,1.2042972018088938,1.2676831519351177,1.2543554914815376,1.2978827487657605,1.2811181721576452
84,1.2243312470920775,1.2039874304272908,1.2662503826584384,1.2538390723724366,1.2969715632494976,1.2804191271652159
85,1.225169665099221,1.2040800385152137,1.2682428732328166,1.2539518777168301,1.2988372149022223,1.280468542565513
86,1.2253927774826114,1.2044153283021286,1.2682551100239994,1.2543090307586369,1.2985032628465638,1.2808075204238636
87,1.2242661186804822,1.2043072496205165,1.267158840690627,1.2538410763948717,1.2976903831421336,1.2802852294974023
88,1.22462782424515,1.2065026689562308,1.267645211771668,1.2568412698747429,1.298185704477384,1.2834513811283588
89,1.2253735061445554,1.2068625585313901,1.268131197207677,1.257558576264291,1.2982290410666453,1.284300099647273
90,1.2254532610124886,1.207376492891712,1.267641014751696,1.2577461186653125,1.297543085376243,1.2846902043367343
91,1.22651084605183,1.2066432032183034,1.2692569783891983,1.2575817044791002,1.2993599442376702,1.284683804098131
92,1.2266086604324598,1.2070847087719292,1.269223318870395,1.2577652367833567,1.2994815264264667,1.2848669717381735
93,1.2262489522914124,1.2067451838038323,1.2682760006440577,1.257846065483118,1.2982436277926295,1.2850836570266246
94,1.2251721258703643,1.206066426233142,1.2671854260819604,1.2569029879607576,1.2971317117271406,1.283982062971833
95,1.2258535766802285,1.2059339644774623,1.2688066216349136,1.2567939468737652,1.298535002363221,1.2841479735365346
96,1.2268889173211734,1.2071402222638192,1.2702229330064014,1.2569638478558816,1.2996546480278643,1.2838040672743656
97,1.2267928104862156,1.2060296113040452,1.27084315060736,1.2561017104443184,1.300288480860298,1.2831644020380646
98,1.2277412218898556,1.2063841671149478,1.271310538417947,1.2564105461195962,1.300543248761844,1.2833234746020556
99,1.2272016904783267,1.2069021925413754,1.2710125958115799,1.2569331292774586,1.3003507623577242,1.2838648679905287
100,1.2265646306067712,1.2067735611166521,1.2703232564668538,1.2570208950495287,1.299683380956097,1.2839455590998379
101,1.2263691204118121,1.2063195812834333,1.270025686486363,1.2564853804981553,1.2993098030038766,1.2834620507310652
102,1.2279183939280727,1.2060090315358922,1.2716801488567322,1.2557871583733324,1.301080703568735,1.2824935577609653
103,1.2265718738625677,1.205075015084292,1.269916063801815,1.2548400678058502,1.2992974709341747,1.2813172150365453
104,1.2258953807391073,1.2045233026471898,1.2690299811757544,1.254160478964201,1.298422080570659,1.2806344872770028
105,1.22700033031236,1.2046004107195407,1.2697344826309651,1.254132408372883,1.2988579491211594,1.280772634160314
106,1.2271695586831612,1.2042351205646096,1.2697411030120578,1.2539571434323102,1.2989251828936559,1.2805990455848542
107,1.2277479694937439,1.2035270868292014,1.2703816998083972,1.2535943942454568,1.2992662574990002,1.2797721696964124
108,1.2278909706673158,1.2027044898802837,1.2711966985930334,1.2522067089496582,1.3000537773046985,1.2786871172927103
109,1.2276395509817726,1.2031643717987435,1.270419575918818,1.2521506393433455,1.298956325945522,1.2786313122799233
110,1.2268094181118285,1.2026039557489963,1.2694747894125091,1.2508855390061768,1.2982436111734992,1.2774221067047393
111,1.2266175021231667,1.2033235867055365,1.269430365500017,1.2517289500706021,1.2982236000348004,1.2782343317396947
112,1.225803781908429,1.203775524199138,1.2683844782455596,1.2519091190457798,1.2973042165251973,1.2782927757904294
113,1.2259644688818723,1.202800020811377,1.26831377402442,1.250884195557331,1.2974251484642985,1.277364099122091
114,1.2262308562716164,1.2034196755354205,1.2680734139929069,1.2514598274089264,1.2971267282557397,1.2776345257389534
115,1.224722701582456,1.2027994232499553,1.2665971880653764,1.2511694141200695,1.2954768833621693,1.2773341944807912
116,1.2244869412025263,1.20293638850218,1.2665367156195395,1.2514771745618776,1.2954061378837238,1.2777606403102568
117,1.2233371169352514,1.202972039327436,1.2654866435989613,1.2514510915533008,1.2943901069106496,1.2779070137942043
118,1.2231817459728263,1.201892911314234,1.2652325150102788,1.25043964808586,1.2943867567538327,1.2770142716176764
119,1.2243658547948133,1.2025064080430645,1.2661078268755221,1.251278125151691,1.294952584293753,1.2777409673571507
120,1.2235193583413595,1.202963361359152,1.2649034329674806,1.2516570160586595,1.2936925613597847,1.2781917195113444
121,1.2222973373698012,1.202335811764696,1.263618589225867,1.2509625572604164,1.292452773081959,1.277458356853174
122,1.2227615532401463,1.2016569585319448,1.2642735941641232,1.2500251165165157,1.2929934708191768,1.276300277579374
123,1.2230368084316816,1.200971873015167,1.264807818236275,1.2494854712183385,1.2933921820204386,1.275944429063174
124,1.222333171839598,1.1999549955338018,1.264087792134756,1.2486624239934707,1.2928195136027663,1.2748850532822351
125,1.2223935404277526,1.199396395191411,1.263802124577863,1.2479427964867662,1.2925282903051352,1.2744193581952754
126,1.22261365225199,1.2007019274647477,1.2638775117739596,1.2495677610343734,1.2925954785409766,1.2761293027845861
127,1.2230322936026454,1.200598747773071,1.2649847472245568,1.2495073976758497,1.2938979512501532,1.275986539197145
128,1.2240735823839666,1.2000765001275608,1.2660514760492492,1.2492445806641161,1.2948472914465001,1.2759750519223285
