t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-0.047732015668280746,0.4662806173856858,-0.03182134395435738,0.31085374663823534,-0.010607114890775482,0.10361791788395765,1.2995364369585598,1.2995364369585598,32.455849587306474,32.455849587306474,30.590129128587,30.590129128587,-0.002941631011098542,-0.001689269810612236,-0.007949133931322959,-0.009036712134516565,-0.013291509804382548,-0.02000180205267,0.0
1,-1.1802848928681986,-0.3513232088699787,-1.4577122319792937,-1.1104228126893037,-0.6536180052680852,-0.5891927919794264,1.299476864285981,1.299476864285981,8.457585947665553,8.457585947665553,16.20179134576936,16.20179134576936,-0.017513214556032306,-0.02285220019298772,-0.022702121128281686,-0.03418434732955854,-0.020843853729056363,-0.028777407579965948,0.0
2,-0.15577873144940702,-1.0065239671779187,1.997640958375011,-0.6028009495774371,2.034533161609442,0.12835996138939687,1.2962609399337652,1.2962609399337652,3.2804313477459095,3.2804313477459095,3.156389258277381,3.156389258277381,-0.05061847010338197,-0.0712121469105289,-0.041708069039731836,-0.06180113727356132,-0.014344476066101328,-0.029541850787827242,0.0
3,-1.5428197993524564,1.8570813610507084,-0.8344390124362793,3.286920321289411,-0.2815951842564175,1.9184746285872112,1.2679627536502673,1.2679627536502673,2.072432778264814,2.072432778264814,1.337641942152928,1.337641942152928,-0.09960986941519245,-0.14540098239100696,-0.05640867139705778,-0.0875065291142425,-0.01800115316889485,-0.03136035445676602,0.0
4,-0.7628469265928837,-0.39438102196981895,0.42808489111805614,-0.510788346582757,0.29364134455683244,-0.21099677259695038,1.2285003512918466,1.2285003512918466,1.4955781714407663,1.4955781714407663,0.7282385525879242,0.7282385525879242,-0.16353974006556748,-0.25092037501450115,-0.07066851233027172,-0.1236374814387473,-0.012679777660748064,-0.037736324811507814,0.0
5,-0.31215960032680357,-1.102149651340007,0.631106588744973,-0.7885229618010461,0.26590288181304783,-0.2314250706964152,1.1872667933655547,1.1872667933655547,1.1559425657568831,1.1559425657568831,0.45274943330374184,0.45274943330374184,-0.24252610686653145,-0.3945760371581756,-0.08926195813196552,-0.16477722343680742,-0.020947895066401885,-0.047325596702882514,0.0
6,1.030468880309968,-0.10150052801155507,1.257608234221258,0.16728688054661633,0.35963701894668537,0.07718508375504118,1.147629105910659,1.147629105910659,0.933236152568598,0.933236152568598,0.30624562205866684,0.30624562205866684,-0.3428929661987472,-0.5827002523387271,-0.11104582652928469,-0.20989302720267336,-0.017682026674462968,-0.0388682222603456,0.0
7,0.7579608213028921,-1.0890778098649176,0.6863827933234281,-0.40522768606302484,0.14921312312845728,-0.06968122296476426,1.1107060324018583,1.1107060324018583,0.7769443946990359,0.7769443946990359,0.21979785228009138,0.21979785228009138,-0.45922165579912017,-0.8117773074063791,-0.12113099094831324,-0.24715387642433875,-0.013377442520516605,-0.035493847475965554,0.0
8,-0.48940129132251475,-1.5200373751667249,-0.13572743958558098,-0.4705035424795445,-0.04520037240125563,-0.06879947467320886,1.0767470772281194,1.0767470772281194,0.6619404089941021,0.6619404089941021,0.16495626608265232,0.16495626608265232,-0.5855674770550228,-1.074509836116566,-0.13029521781890266,-0.27861052405008996,-0.012056874305824765,-0.0340147939589155,0.0
9,-0.9372463718672663,-1.2720611666756259,-0.3070147664085472,-0.21141853154753554,-0.06786544111308201,-0.009859797449119287,1.0456652073163557,1.0456652073163557,0.5743034990563478,0.5743034990563478,0.12828041860931866,0.12828041860931866,-0.7247007715397038,-1.370450324502812,-0.15045535310583355,-0.3145027928978808,-0.025223688864651934,-0.0401381073109513,0.0
10,-0.86443435039041,-1.7787133657638103,-0.21082391897177832,-0.33638422479429575,-0.041069890511118756,-0.028660209689902,1.0172544481695975,1.0172544481695975,0.5057162144581325,0.5057162144581325,0.10277365682785891,0.10277365682785891,-0.8838011112502914,-1.7073905412780763,-0.16563217509984096,-0.36143970370083306,-0.013613046921846431,-0.049460357555527724,0.0
11,-1.229810056089367,-2.867963202876558,-0.30072100101684623,-0.6341196811625601,-0.048388253047433646,-0.06898999608303197,0.9912816314569175,0.9912816314569175,0.4509222636831091,0.4509222636831091,0.08451485593275884,0.08451485593275884,-1.0557121960296367,-2.093817913616073,-0.17518009155100236,-0.41220304997652446,-0.002242557830018482,-0.055887729267321135,0.0
12,-1.9967000675635183,-1.1948939321775396,-0.4982545976905053,0.08709644094820257,-0.06908169812054164,0.040648605469674234,0.9675250356890561,0.9675250356890561,0.4064532556327226,0.4064532556327226,0.07117333787042514,0.07117333787042514,-1.2309891248944442,-2.535081061846675,-0.17536034207244147,-0.4698670904490717,0.0004060856712407193,-0.05509844538354521,0.0
13,-2.3176740615709424,-1.9624471924405835,-0.5006639835744036,-0.1476592586442797,-0.06044994339966485,0.004993288732908503,0.9457897219781518,0.9457897219781518,0.3699410344280538,0.3699410344280538,0.06129364559358919,0.06129364559358919,-1.4048739263234595,-3.0311478721384786,-0.17216676390918417,-0.5221159630007618,0.0045257336216378286,-0.05062239409039105,0.0
14,-3.6394648565471557,-3.2695978364844236,-0.794801534458653,-0.4859983393291326,-0.08889362322897798,-0.03679598754012819,0.9259123627299274,0.9259123627299274,0.3397230963104262,0.3397230963104262,0.0539260181021241,0.0539260181021241,-1.5762992637391249,-3.5789722895130005,-0.1714260833479881,-0.5716594702619017,-4.344915952554131e-06,-0.042030571315188406,0.0
15,-3.582930325999935,-3.9872096433703543,-0.6337531514010453,-0.5822858673758855,-0.060082745202678096,-0.0436535924005443,0.9077612054788853,0.9077612054788853,0.3146042636666226,0.3146042636666226,0.04842455265588235,0.04842455265588235,-1.7502449315309963,-4.171724688121504,-0.17576583576743232,-0.6151865333807648,-0.0015014560601641677,-0.05216823846197378,0.0
16,-2.9186199221433538,-3.7877326435234506,-0.34190300541516594,-0.41299722332705974,-0.021385297384696467,-0.020239125354243603,0.8912336479152686,0.8912336479152686,0.2937059882539932,0.2937059882539932,0.0443323071693066,0.0443323071693066,-1.928626441512685,-4.813389127211878,-0.1805182894832029,-0.6702186007114773,-0.0019128530687247665,-0.06420512623265372,0.0
