t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,0.23562282357759934,-1.6518913152191554,0.11781142950959818,-0.8259457818455609,1.2994785264778774,1.2994785264778774,22.950778370116343,22.950778370116343,0.0017120171809140228,-8.249528803510017e-05,0.006666163419725186,0.0012674854360715053,0.012966438327990418,-0.004928248391044157,0.0
1,-0.6275840854172485,0.15472102456940462,-0.8585196053697779,1.7940339824404659,1.2980358804414491,1.2980358804414491,1.8530446386384278,1.8530446386384278,0.01185660159016956,-0.0029004388657588504,0.010664393564760583,-0.005739398857629148,-0.006865816363191063,-0.006829196439199081,0.0
2,1.1554373867517602,-1.022368010638684,0.7349282685718503,0.001773511479984391,1.191960948232995,1.191960948232995,0.9416506661722209,0.9416506661722209,0.019637579629100482,-0.010773727264155217,0.006826561454602578,-0.005958944770497044,0.0017875383802385871,0.012106686037293276,0.0
3,-0.6362478917786447,0.804799058301237,-0.3607120248475193,0.7933368810324751,1.0990117478397259,1.0990117478397259,0.6040795528551157,0.6040795528551157,0.028936852378532715,-0.008187996380253845,0.011539923907396587,0.012723569464838696,0.00048003342087161094,0.025689262017271536,0.0
4,-1.7418508367933838,1.5198802447585216,-0.6133947930654091,0.7667908928901659,1.0236887937966288,1.0236887937966288,0.43333201235903485,0.43333201235903485,0.04564948024664538,0.01916513465060937,0.022025186630337108,0.04673041244290161,0.003028879989645006,0.04732014881359985,0.0
5,-1.5493512842632229,1.9475470454019441,-0.38841814163291544,0.6721196706502667,0.9623893462209222,0.9623893462209222,0.3325783284910957,0.3325783284910957,0.07054275534257883,0.09393991980440485,0.02922761649157426,0.10720482478288332,0.00657898093262836,0.0667563125412593,0.0
6,-0.4836748421399619,0.8406151594338735,-0.04278834457913483,0.249249497463985,0.9117268827209437,0.9117268827209437,0.267292094045121,0.267292094045121,0.10167396595236163,0.2362016778227265,0.03045558127760195,0.17628028228778533,-0.005100548731407877,0.06406622530583285,0.0
7,-0.06892620238905522,0.7867061332020209,0.05212123357591225,0.18636354816699044,0.869201240912894,0.869201240912894,0.22225512806579423,0.22225512806579423,0.1336745269410616,0.44756481019687094,0.03472927148689575,0.2491154078789902,0.003662937331868555,0.07966093152993656,0.0
8,0.3129226680826555,1.2098625301853454,0.11295008783873808,0.23004759548171427,0.8330242362677305,0.8330242362677305,0.18978686624957275,0.18978686624957275,0.1701621945402592,0.7408953203011769,0.037575243873505776,0.34213453056519016,0.002161020826127801,0.1028655528190546,0.0
9,1.5148257761902153,2.036771851049587,0.2943390985779335,0.3294680074738677,0.8019078802817463,0.8019078802817463,0.1656218885265007,0.1656218885265007,0.2046176140784565,1.1342430727639206,0.026954416979417153,0.4457693307972482,-0.023927104785231097,0.10808574306714364,0.0
