t,x1_100,x2_100,x1_990,x2_990,x1_950,x2_950,x1_925,x2_925,x1_900,x2_900
72,2.408757454717198,2.6008009664358793,2.282772027343593,2.464776182134961,1.8455169362196366,1.9924531948392643,1.6199225298083633,1.748172534315342,1.4269264175407,1.5383731320067906
73,2.43365684733454,2.6220441717575524,2.305998457928947,2.484575548781335,1.862782328786199,2.007051787808714,1.6339752737588904,1.7599284994616429,1.4381171356198659,1.5475741878660834
74,2.456928808338297,2.643586188999148,2.327576254411417,2.50474444879333,1.8783052511892335,2.0222760776393107,1.6462256417953471,1.772447096670513,1.4474525941590874,1.557651125276603
75,2.480376188806693,2.6652861999456636,2.3494149192733524,2.5251178915309382,1.8944617108891109,2.0378653162657048,1.6593658555187463,1.7854110591615657,1.4579473290074063,1.5682388526169473
76,2.504181150905241,2.6858440302823885,2.371677140579265,2.544338189554693,1.9112921857079912,2.0522219385154528,1.6733241148611901,1.7970716785011691,1.4693952974254543,1.5774448210523175
77,2.5275771681414843,2.7066327975512263,2.3935391992248554,2.5638413384883187,1.9277074132287522,2.0670496706228247,1.6868102765033783,1.8093050299780797,1.4802693573479644,1.5873085863105307
78,2.551243173105172,2.7278322662962937,2.4157212804548163,2.5838147455760936,1.944608444494604,2.0825748580205343,1.700854430362257,1.8223743704495243,1.4917489158869608,1.5981495946115998
79,2.5744125000347537,2.747983711026178,2.437419014832535,2.6027090760420943,1.9610554995035363,2.0968531823840753,1.714452918154663,1.8340626218461002,1.5027871232680914,1.607458645846637
80,2.5974998002214447,2.768143580908851,2.4590613810946556,2.6216372776492305,1.977522173968103,2.1112436183739276,1.7280917178614232,1.8458933012397933,1.5138654788786883,1.6169253604882536
81,2.620351375815897,2.788070196824236,2.4804811394231776,2.6403525677249786,1.9937989817284865,2.1254887960266493,1.741551866539858,1.8576154894462515,1.5247741819576717,1.6263227472710282
82,2.6425572561452237,2.8078308651404784,2.5012509684253774,2.6589186943113554,2.009383390849162,2.139640259473079,1.754277541655266,1.8692718627157208,1.5348989855605308,1.6356782087122033
83,2.664469165255054,2.827402034795237,2.521746819446449,2.677300161052604,2.024755257348615,2.153608191494618,1.7668192178200994,1.8807367519670055,1.5448660245325365,1.6448338566339935
84,2.6862294238102775,2.8467931526654073,2.54210787574605,2.6955102518584027,2.0400420752980235,2.1674355837423467,1.7792936671169977,1.892083715043297,1.554771699176187,1.6539001265470987
85,2.7083018850821325,2.86561103794708,2.5628177357860475,2.7131460873278685,2.055807662350009,2.180682286559839,1.7923174217463638,1.9028480362613005,1.5652905237035986,1.6623852403636479
86,2.730196187116419,2.8841035986831343,2.583374448103464,2.7304620223981333,2.0715189787869317,2.1936275996975816,1.8053534130938045,1.9133219046774486,1.5758942843737958,1.6705902852293304
87,2.752507282821469,2.9021725919075676,2.6043891410687747,2.747355253136247,2.0878269235713853,2.2061640738702746,1.8190463061166702,1.9234083222451241,1.5871882348210267,1.6784413645500904
88,2.774494959474937,2.9204617806613378,2.6250751032676205,2.76449757178108,2.1037582160757338,2.219060089935209,1.8323159723727125,1.9339138400387568,1.5980036057928602,1.6867575093666582
89,2.796047753806661,2.9390622361607246,2.645310544551057,2.7819703791908963,2.119151586807998,2.232346196038588,1.8449801226823428,1.944829669679924,1.6081432841058412,1.6954873303523719
90,2.818182411021126,2.9572882735826753,2.6661713469581994,2.7990642964181256,2.1353359882905907,2.2452449085190906,1.85853428253312,1.9553625252223288,1.6192684735592935,1.7038482733464335
91,2.8406872841666444,2.975709361608803,2.6874149069077835,2.816372147815466,2.1519304748044323,2.258441142007544,1.8725011118959725,1.9662518045692323,1.6308005090143698,1.7126282345613815
92,2.862866774066286,2.993933182075013,2.7083148677515725,2.833480687929401,2.1680981467985294,2.271424486840287,1.885989690692257,1.9769128542785288,1.6418117049868832,1.7211567565977643
93,2.885430535170225,3.011611881686115,2.729618013189961,2.850035738437743,2.1847454280612646,2.283842757403649,1.9000087843157807,1.9870246656823858,1.6534067397519359,1.7291753270653762
94,2.9085398198554344,3.0295158451044717,2.7514866550927053,2.8668339488258034,2.202022920898383,2.2965755916078368,1.9146822018021117,1.9974900048391302,1.6656626345654437,1.7375752880871889
95,2.9318606568316574,3.047234328172874,2.7735642777752436,2.883457500475356,2.2194878745850017,2.3091934639012184,1.9295225231313133,2.0078919022387094,1.6780603039220006,1.7459753731273335
96,2.954720088240428,3.064779282558245,2.7951493317605047,2.8998965632124936,2.236334644208108,2.321566712974603,1.9436692629456087,2.0179946875949706,1.6896954190739033,1.7540071063677942
97,2.9776319422259276,3.082017945883736,2.8167831720685528,2.916030561993949,2.2532198657955402,2.3336436790315265,1.9578495785470553,2.027809126285995,1.7013572317548185,1.7617603903257153
98,2.999929060682379,3.099333733996786,2.837778057953252,2.932263716500158,2.2693979906105572,2.3459170513328838,1.9713131115708409,2.037888874227349,1.712328831163625,1.769855796713749
99,3.0220344713666902,3.1165203285387655,2.8585740322060786,2.948383253846734,2.2853569251483727,2.358147047650938,1.9845522196044891,2.047974172849257,1.7230752935804117,1.7780075236092252
