n,x1,x2,y1,y2
360,-1623.4383254805953,-7181.2649832678435,-1621.1527802347007,-7211.26633123001
361,-1635.3611537814904,-7214.121003353328,-1593.7598642061,-7176.043016501273
362,-1647.2425614021856,-7246.804638814515,-1630.7428271161302,-7244.741038845496
363,-1659.0879232450122,-7279.314128398754,-1677.1513684566664,-7332.7228354344825
364,-1670.8959975518114,-7311.641514721732,-1648.4057498981217,-7255.578307343442
365,-1682.6882123305945,-7343.816536480958,-1712.802196888287,-7328.770598644575
366,-1694.486556933766,-7375.844751876026,-1728.2279271556458,-7396.448442303874
367,-1706.3057600288203,-7407.706749828715,-1673.9754813344482,-7429.044463628099
368,-1718.1449576741466,-7439.410270288727,-1703.9644439888139,-7414.876830789657
369,-1729.994442274104,-7470.961745591492,-1686.7299324034786,-7527.335667474624
370,-1741.8129506933865,-7502.373388357205,-1744.4703220782408,-7524.797583647224
371,-1753.5757005374396,-7533.674747896159,-1730.178559243828,-7513.184917819208
372,-1765.252222466827,-7564.886259972567,-1758.8309295004153,-7534.0896635219215
373,-1776.8368324879114,-7596.013270530822,-1736.9216159237824,-7558.244941042685
374,-1788.3185523711202,-7627.0719241171255,-1809.1086135647113,-7600.934112909753
375,-1799.671281236885,-7658.072764759774,-1800.8871258860793,-7665.25769860852
376,-1810.8548815661418,-7689.04014728604,-1860.390191934034,-7683.343604419615
377,-1821.8659694421567,-7719.983129065921,-1838.7343950751958,-7676.965984240353
378,-1832.7130047552462,-7750.912734007749,-1824.1064798394725,-7757.5906350838795
379,-1843.3917473069787,-7781.833148758104,-1821.0798018134483,-7784.502027598531
380,-1853.9455397884828,-7812.7420542669215,-1882.3896556465418,-7844.662860327293
381,-1864.4137868485054,-7843.664631212093,-1847.7400437336676,-7839.356248787159
382,-1874.784631787099,-7874.622151028495,-1895.980804463311,-7879.419385205411
383,-1885.0613462342321,-7905.627923368238,-1886.85532196859,-7874.681255207951
384,-1895.2398791358055,-7936.670690965669,-1899.1093169090118,-7962.579005071516
385,-1905.2999572090614,-7967.7421384630425,-1890.0908647967956,-7989.528210211037
386,-1915.2574217734373,-7998.835922662621,-1904.4063619675192,-8002.797255377477
387,-1925.1191223517956,-8029.944903114351,-1896.3461726925038,-8030.59646271156
388,-1934.872563325452,-8061.067389991192,-1920.0429005156943,-8019.209835919881
389,-1944.5128758284013,-8092.21331100767,-1929.9237279327563,-8103.698923588383
390,-1954.0554986477089,-8123.379296161027,-1949.3114147607357,-8080.989523904986
391,-1963.5043529806715,-8154.559996581736,-1907.6353668295437,-8193.758423493391
392,-1972.8830357910142,-8185.753734945925,-1965.640901218673,-8200.597543461086
393,-1982.1884149659707,-8216.952561745198,-1966.8259877223218,-8233.6085679936
394,-1991.3886241487667,-8248.159094788423,-1965.626730163427,-8274.64784245503
395,-2000.4735834938656,-8279.355980945149,-2012.3430558625864,-8273.888796636664
396,-2009.448203519073,-8310.543270327309,-2044.3648292004416,-8291.493715900737
397,-2018.3067737084236,-8341.716432357884,-2028.5657624977077,-8352.355573654713
398,-2027.0699842437964,-8372.879402206187,-1998.3303683532306,-8404.042202708917
399,-2035.7326085175641,-8404.02572002106,-2043.660507383322,-8411.602419920975
400,-2044.27553441075,-8435.182800399545,-2089.4115662073323,-8405.632749346612
401,-2052.7045677731885,-8466.375170448382,-2031.3452635883193,-8493.656022265961
402,-2061.011602616595,-8497.616766128082,-2052.1146919875314,-8544.841469533369
403,-2069.19194230323,-8528.921047246657,-2073.3395084043823,-8539.621463983007
404,-2077.254877788354,-8560.284928854462,-2042.9978337485918,-8549.140620016964
405,-2085.1952741698383,-8591.718775708046,-2088.773272061191,-8618.167357045071
406,-2093.0347412007754,-8623.212810222416,-2094.0892812128573,-8636.156522016114
407,-2100.7897046131,-8654.780604113641,-2074.194030100525,-8701.470294444633
408,-2108.4450966305167,-8686.412449740475,-2124.1775671932764,-8682.12641301172
409,-2115.976380689236,-8718.11290116837,-2106.641216923844,-8713.358572424739
410,-2123.384764702349,-8749.916027155376,-2084.7088916349403,-8717.24159539426
411,-2130.6786388516866,-8781.845999010931,-2120.893102916067,-8778.64179556053
412,-2137.867973915816,-8813.933059195835,-2098.6219838215757,-8831.096955336152
413,-2144.9557608990413,-8846.182489980536,-2176.9278515890783,-8873.22937398905
414,-2151.949655638469,-8878.590923314165,-2149.4556745284813,-8871.572296157103
415,-2158.86132510631,-8911.140178092628,-2175.0223478000867,-8944.066574649421
416,-2165.6644998295983,-8943.803296597065,-2146.576323955091,-8958.450594729595
417,-2172.340160106428,-8976.559565463263,-2153.448349167188,-8946.312444433044
418,-2178.880822752113,-9009.422001348667,-2177.083012908119,-8996.747480762635
419,-2185.3071542920457,-9042.413138641885,-2239.6747344239516,-9064.162709164475
420,-2191.6319461933567,-9075.559867037262,-2179.4829377312344,-9091.040297208385
421,-2197.8570147717596,-9108.877701941317,-2219.109442452287,-9110.020646653265
422,-2203.9905467025137,-9142.369019726595,-2181.7988241954554,-9128.20243388025
423,-2210.0531130827535,-9176.011429825165,-2234.1474424757644,-9166.7453958881
424,-2216.0489948538734,-9209.788701975951,-2231.220246502064,-9249.894722721463
425,-2222.0077182668706,-9243.698469345038,-2210.064937043864,-9299.40042951006
426,-2227.9441923475288,-9277.734819461708,-2220.25021190906,-9304.648230318622
427,-2233.8714749395526,-9311.893092259143,-2207.2900493836355,-9321.841312610482
428,-2239.8003725469334,-9346.176847694558,-2251.5626608148386,-9335.454772906309
429,-2245.7294603192736,-9380.584331025604,-2242.8445081887103,-9371.687455486739
430,-2251.637343149873,-9415.091433136586,-2267.474732055148,-9399.394802347435
431,-2257.525532505648,-9449.671639891507,-2240.0152830175166,-9414.510037070739
432,-2263.400440406113,-9484.321385322066,-2295.850529288767,-9497.520163802745
433,-2269.2703660057514,-9519.03898752902,-2259.3544858523087,-9493.489115360942
434,-2275.132677048728,-9553.825370158858,-2267.002579870474,-9597.70276336244
435,-2280.9781242378476,-9588.670101491354,-2280.182871308172,-9570.674028806246
436,-2286.7872078710193,-9623.56359668957,-2291.0777953726715,-9573.592112992525
437,-2292.517528158981,-9658.510291682403,-2316.4535759790197,-9689.107374170806
438,-2298.1651218792863,-9693.510267135382,-2306.1451827679825,-9691.384066995535
439,-2303.725157312284,-9728.561395164881,-2310.694735517278,-9733.080381895656
440,-2309.1887267870247,-9763.656935738223,-2338.498041703669,-9782.7796302758
441,-2314.5518752333633,-9798.812535636722,-2304.259103371027,-9759.67669635389
442,-2319.8105007250706,-9834.017872340753,-2278.953683060261,-9793.969299018961
443,-2324.9878256155753,-9869.259945867216,-2334.4443252386313,-9877.205507723522
444,-2330.0839367304256,-9904.538172335602,-2318.5658303174027,-9891.304353368236
445,-2335.077478923194,-9939.868734522037,-2366.1449088143218,-9931.512310904289
446,-2339.9718456130913,-9975.247913109582,-2384.103799921566,-10025.326458434425
447,-2344.7898305079734,-10010.686985369228,-2337.2418925199454,-9985.386452384066
448,-2349.5739118386728,-10046.208172917351,-2357.1015863964303,-10024.840959383335
449,-2354.3143438891484,-10081.826231483818,-2380.5578723779436,-10101.642918429518
450,-2359.0097581348105,-10117.545131763367,-2385.5290694781165,-10129.72688136943
451,-2363.6797995981597,-10153.360628705383,-2384.5382974446275,-10135.905347739686
452,-2368.342747452617,-10189.274524644405,-2325.135421148793,-10170.388379554715
453,-2372.9795939857677,-10225.297963454846,-2337.4902198991454,-10248.731743262944
454,-2377.5799270072334,-10261.431199889552,-2373.5767547100495,-10276.63969381759
455,-2382.127564325963,-10297.674431302692,-2429.4486018700954,-10252.943957500012
456,-2386.603031186777,-10333.991007199993,-2393.22388333688,-10314.467006122724
457,-2390.9987883934473,-10370.395729172491,-2401.8197756509003,-10397.012053263767
458,-2395.294887440154,-10406.902098889193,-2356.790731492389,-10396.418487330095
459,-2399.490690442263,-10443.5326004452,-2420.485378796577,-10482.219167005172
460,-2403.5942818358285,-10480.285875386586,-2398.234664236338,-10526.286322589516
461,-2407.6223217463203,-10517.150870914866,-2429.1790633623973,-10476.627746563936
462,-2411.5605091766724,-10554.108491813522,-2433.364437590124,-10531.55384764841
463,-2415.3796627534066,-10591.151181378926,-2428.0688817006753,-10595.882198304062
464,-2419.052872502734,-10628.258091220667,-2396.0873023127388,-10590.856618221298
465,-2422.570406648851,-10665.400472440693,-2427.8323118852945,-10669.176362178703
466,-2425.953152231639,-10702.567919267349,-2428.9941016859475,-10712.261675931271
467,-2429.2108882227076,-10739.762083423258,-2418.713698429831,-10740.709378687614
468,-2432.334476099297,-10776.982007002776,-2401.4771577418264,-10774.405152891453
469,-2435.3140200311072,-10814.223713286217,-2435.494052148158,-10864.786224975149
470,-2438.157916075874,-10851.49879743762,-2421.1000474093776,-10865.118958436207
471,-2440.851540155474,-10888.793378244858,-2477.367514391763,-10892.773351024436
472,-2443.3863266926105,-10926.121849741923,-2449.3259188815523,-10905.111318661464
473,-2445.755483316412,-10963.508107867963,-2453.378154234042,-10973.948503515483
474,-2447.951077186756,-11000.963964213313,-2430.7076207926643,-10988.887847638847
475,-2449.975955538087,-11038.500998680278,-2472.6052740787536,-11059.765470010438
476,-2451.825621832549,-11076.116152462984,-2440.269885040739,-11056.934000382233
477,-2453.508173932848,-11113.805495095994,-2433.8982986194815,-11134.719211745765
478,-2455.0166546270307,-11151.555265598514,-2450.055266373072,-11117.078512924661
479,-2456.3132249023743,-11189.358651908775,-2491.7865697543994,-11189.20098045111
480,-2457.361890725973,-11227.219315208637,-2450.3177559872383,-11188.35443426502
481,-2458.1679359995883,-11265.145967949396,-2437.0624145829274,-11230.3485314938
482,-2458.7426423231555,-11303.148214270148,-2432.021827500926,-11322.98394395536
483,-2459.0727208828794,-11341.222728052267,-2465.4783460910944,-11356.416746244102
484,-2459.147304643315,-11379.360404393847,-2480.75972637971,-11361.101287807598
485,-2458.938671722572,-11417.55091583109,-2482.2100530080293,-11410.845102908526
486,-2458.450210646497,-11455.830363685249,-2417.4434005544904,-11433.865036034404
487,-2457.6956577135907,-11494.22502214387,-2455.860738035775,-11497.097313827928
488,-2456.6713008393044,-11532.744289737773,-2485.1589587452377,-11527.866327072468
489,-2455.3742316197095,-11571.386852358692,-2452.2658519264587,-11568.437270438011
490,-2453.818335614256,-11610.144310085574,-2451.5514199358863,-11578.181938674988
491,-2451.972613443935,-11648.990420710066,-2437.2462788490952,-11635.511113394528
492,-2449.8175095903507,-11687.92437163089,-2492.3162433537723,-11686.03904272284
493,-2447.3459007565602,-11726.960297009717,-2486.7481828437085,-11707.000413900632
494,-2444.5792369565856,-11766.136616277212,-2445.7253091775224,-11762.174556567597
495,-2441.5381761206672,-11805.482601372696,-2435.678609991974,-11770.893467686989
496,-2438.2082186809102,-11845.011654588703,-2443.259349385227,-11824.198680226013
497,-2434.5888531299547,-11884.740275421913,-2427.3291033233886,-11899.206244923353
498,-2430.6500011302714,-11924.697246309082,-2427.2782285551325,-11945.006750674509
499,-2426.369396290198,-11964.894304716714,-2426.243927286496,-11956.37632143816
500,-2421.718612269029,-12005.353429060293,-2432.972246668765,-12003.201178807556
501,-2416.7223293962743,-12046.064733541441,-2421.0681675579335,-12031.06548720262
502,-2411.4094311538975,-12087.017110049397,-2435.4854118470953,-12079.751992071475
503,-2405.7944121267774,-12128.21456861954,-2389.0156752125536,-12105.38921144804
504,-2399.908658009255,-12169.666888213753,-2412.3632238286677,-12161.607926539802
505,-2393.7678657262277,-12211.369551161642,-2450.3952367365277,-12228.650901482786
506,-2387.3755656514268,-12253.325862858674,-2403.662725796208,-12251.776713580733
507,-2380.7110594929086,-12295.535907762636,-2376.154226248709,-12337.963630376107
508,-2373.7482541185,-12338.00245974167,-2368.4077748026184,-12374.923409024019
509,-2366.475536091937,-12380.74392362391,-2364.968913382842,-12378.629712803711
510,-2358.9286369477545,-12423.764541091106,-2373.8698158585657,-12425.869099657524
511,-2351.103849898019,-12467.057502759388,-2385.5349851992837,-12470.012298032898
512,-2342.9747721301806,-12510.627755674723,-2355.38047751962,-12488.560648062152
513,-2334.5149410315194,-12554.490791457734,-2321.8767747874454,-12527.177928442887
514,-2325.720077860432,-12598.67982338354,-2315.3884717654128,-12584.105419937334
515,-2316.6071408967314,-12643.194997986455,-2316.682026317782,-12636.924883750457
516,-2307.1931999454378,-12688.036148036967,-2293.712707857167,-12712.753884477914
517,-2297.4823715998823,-12733.184683539637,-2280.038630793788,-12767.166411806742
518,-2287.49838544051,-12778.654408251494,-2238.9181476010317,-12801.088248646269
519,-2277.250982154206,-12824.443668447153,-2301.6407208821593,-12808.687663426605
520,-2266.757423341001,-12870.51651724172,-2255.705850124456,-12871.937092560762
521,-2256.022211025311,-12916.85137769099,-2224.2372727264897,-12922.890892213723
522,-2245.041283801417,-12963.466834271529,-2210.774566356839,-12981.822849550883
523,-2233.800152851743,-13010.377685574043,-2244.724845037323,-13012.649709747848
524,-2222.299536185842,-13057.602513564421,-2219.707655526357,-13075.540023347401
525,-2210.5708544408394,-13105.143421246104,-2186.937692706381,-13128.208573125698
526,-2198.63269363752,-13153.003879442436,-2215.0317582824805,-13109.995811778479
527,-2186.4807857885844,-13201.20149045548,-2199.9980324943867,-13196.838411122677
528,-2174.099023875925,-13249.780378573118,-2202.0331557293107,-13258.225316971653
529,-2161.497653799548,-13298.782442297672,-2183.763056113965,-13301.368768455211
530,-2148.6996788125066,-13348.17789659102,-2187.805535297182,-13352.029810262702
531,-2135.7166332089864,-13397.93007864018,-2185.4690859877514,-13390.427712627074
532,-2122.5416771103305,-13448.039090812033,-2136.8276517116506,-13438.84938974219
533,-2109.138453708901,-13498.496395603011,-2105.4612942145627,-13491.595677846773
534,-2095.5122677410645,-13549.29044007101,-2118.002703923569,-13599.742351460345
535,-2081.681569461814,-13600.42771449999,-2100.067241270347,-13577.517127500125
536,-2067.6414596736136,-13651.917426657807,-2074.440981755759,-13690.582044461558
537,-2053.3952964991627,-13703.756883892425,-2069.280204996478,-13724.283105772209
538,-2038.9505525542588,-13755.931112344175,-2040.445163351592,-13737.841498909365
539,-2024.320026080173,-13808.429976494153,-2011.7955173634753,-13827.489848924235
540,-2009.4944816592913,-13861.240833627318,-2029.9836861037666,-13839.826949778091
541,-1994.484133910829,-13914.330280260492,-2025.8140522297897,-13906.451026589966
542,-1979.2867940394458,-13967.684285237265,-1988.0725084773558,-13969.702942897444
543,-1963.8973027153024,-14021.279374964402,-1995.4352256593668,-14054.433606054848
544,-1948.2955140338072,-14075.101434504217,-1978.0437594849832,-14142.278842396561
545,-1932.4931513501251,-14129.149200416074,-1914.4267930054289,-14129.127591698229
546,-1916.5171356308108,-14183.439669022882,-1903.8178206869998,-14164.76508618965
547,-1900.3956167610002,-14237.981755747434,-1888.950588262535,-14199.724302296496
548,-1884.129402673917,-14292.770414915758,-1860.5390469081894,-14319.104296768204
549,-1867.7201849425683,-14347.786818788609,-1897.0182893278513,-14360.30247948427
550,-1851.1629428108624,-14403.025881598023,-1830.316261681883,-14362.323196008208
551,-1834.4439903795305,-14458.467587094865,-1857.0850121096194,-14461.5264197889
552,-1817.567366735039,-14514.093540894428,-1851.345926721368,-14516.299608684354
553,-1800.5453192164534,-14569.907136684644,-1786.8685257573006,-14562.862462703139
554,-1783.366309625111,-14625.912353474892,-1763.076245565881,-14621.064343547849
555,-1766.0280571627818,-14682.112538396334,-1740.0786898045428,-14683.5178933501
556,-1748.5212278919926,-14738.502913170896,-1731.4393930219342,-14724.170309382562
557,-1730.840190139976,-14795.087366577029,-1735.594812383342,-14802.20537913512
558,-1713.002395040197,-14851.878712786973,-1718.776522908627,-14841.847032960664
559,-1695.0232127022039,-14908.869146824789,-1681.3396555823708,-14887.13561935607
560,-1676.9270173211964,-14966.054621707095,-1649.7021614742232,-14979.095440439489
561,-1658.7294898611162,-15023.432709740773,-1673.4825679810253,-15091.55828124443
562,-1640.4483309876227,-15080.977393722003,-1656.0160404535802,-15082.168363591834
563,-1622.0752737994637,-15138.676137859877,-1598.3822497527863,-15138.321830605055
564,-1603.6020485243375,-15196.551582824723,-1585.7390186220575,-15173.314975390791
565,-1585.033206204606,-15254.616494252467,-1545.5611812063796,-15235.304754297302
566,-1566.3668391076071,-15312.860545879272,-1563.6429383978018,-15292.152861884526
567,-1547.6145919184091,-15371.243475078392,-1488.8605057496873,-15391.047325502574
568,-1528.7769372088692,-15429.75329059854,-1500.023579961944,-15419.231996908593
569,-1509.82943861715,-15488.394826357173,-1530.6725459671118,-15502.86768482852
570,-1490.7748008010851,-15547.169319093044,-1513.3924130089583,-15522.124706148572
571,-1471.6147061200984,-15606.063738480547,-1457.780505018515,-15604.18419652199
572,-1452.3397150663552,-15665.086050114038,-1468.975264442261,-15723.989600146324
573,-1432.9377620642072,-15724.209358345715,-1470.4922319968907,-15703.181474556553
574,-1413.411008967394,-15783.414773492566,-1434.033129028563,-15766.50962424197
575,-1393.7358214095584,-15842.69195695412,-1427.172099452082,-15854.483976116207
576,-1373.9077398281627,-15902.03684085476,-1357.0520511512216,-15892.136336891637
577,-1353.9355839208085,-15961.47565122318,-1327.7953574558305,-15981.181276652553
578,-1333.81848259068,-16021.014972147881,-1329.0167763184202,-16036.608357972595
579,-1313.548599264418,-16080.647782353508,-1357.54339546311,-16052.83989294524
580,-1293.114341402155,-16140.355787592074,-1263.4033262071023,-16152.809608770334
581,-1272.5106846433744,-16200.144471140004,-1237.7463802810714,-16232.966778508688
582,-1251.7300792489875,-16260.019255328056,-1235.4931137566414,-16255.190696319527
583,-1230.773057142797,-16319.986586851042,-1249.4713800768773,-16310.243211356992
584,-1209.646988529906,-16380.059759441594,-1225.9161386081998,-16393.53624963028
585,-1188.3837083669057,-16440.25134148436,-1175.1803904631377,-16391.669539545714
586,-1166.9929972422844,-16500.549019459766,-1144.865688848824,-16416.35858213627
587,-1145.4715715069449,-16560.955342401485,-1162.2156909855407,-16579.95548254993
588,-1123.804930734886,-16621.472738273216,-1138.5019542930554,-16649.355669163717
589,-1101.979074587026,-16682.097118321057,-1117.9760736920105,-16692.6115238162
590,-1079.9818712379958,-16742.8036514212,-1048.570075911712,-16745.255906202878
591,-1057.809895153518,-16803.57115551497,-1064.8448738546615,-16776.477285007153
592,-1035.471657357969,-16864.376317684266,-1019.9279624913651,-16829.882541831023
593,-1012.9833729520237,-16925.196255007908,-987.4861683911404,-16924.61510425482
594,-990.3671213550595,-16986.017534075723,-984.6708841431984,-16981.604768732763
595,-967.6234158354765,-17046.84112619714,-932.0151123053931,-17052.595839087695
596,-944.7388976407423,-17107.666036319868,-921.8757073118668,-17082.003698900844
597,-921.7154091321916,-17168.480928020766,-941.9496302391316,-17140.529141609284
598,-898.5722291810556,-17229.284192374864,-912.051072778224,-17188.07664062226
599,-875.3136671503216,-17290.055405804775,-865.4133212818348,-17264.63472726882
600,-851.9427147432069,-17350.79469257056,-919.4015756571922,-17322.96972726433
601,-828.4586793813452,-17411.519466963746,-832.3471522884098,-17441.055775825396
602,-804.8620388830045,-17472.21565417448,-791.8974453664094,-17516.996760674174
603,-781.1546011546562,-17532.876736900733,-759.4328006955571,-17512.468002805752
604,-757.3215651185639,-17593.491996208468,-770.046330519212,-17603.458874726082
605,-733.3678203588925,-17654.061344023263,-724.6995463626162,-17655.305979148627
606,-709.2675623235214,-17714.588029083752,-677.1422735812523,-17726.886869521495
607,-685.0026779557918,-17775.085608664645,-703.9581426360675,-17805.632032490154
608,-660.5540877827862,-17835.552623548476,-611.6471334518118,-17832.607125887705
609,-635.9112930966384,-17895.99533151343,-662.0702304777524,-17932.571761133895
610,-611.0914471902006,-17956.41065625989,-650.4434053572171,-17968.322491520874
611,-586.093921779726,-18016.818825493734,-574.413292030422,-17991.14222417934
612,-560.9420222575541,-18077.230467230787,-519.5828272478954,-18067.877589967877
613,-535.6377694859245,-18137.6716454588,-521.8223394278797,-18132.62134330303
614,-510.20199504001533,-18198.175805944098,-463.5355725574028,-18278.371318557613
615,-484.65942742021406,-18258.743554766137,-503.470859998525,-18240.13020456965
616,-459.0291714567091,-18319.374458324706,-391.2523521872233,-18356.40288938989
617,-433.3270618036561,-18380.04190089724,-423.79364664057806,-18368.209610929443
618,-407.5663074136777,-18440.71913769491,-443.00548679649205,-18425.823664429467
619,-381.73113844979554,-18501.39808167982,-370.92144677004364,-18471.256995104202
620,-355.8072530711728,-18562.08320031442,-337.49386528234913,-18542.969952940653
621,-329.806089066038,-18622.773784886267,-269.56135604963055,-18608.66644190817
622,-303.73590578273155,-18683.47086196805,-278.10270211880777,-18651.409700109005
623,-277.6222701540924,-18744.180823074497,-306.1607523176264,-18755.873086220996
624,-251.46563926095,-18804.893302728025,-211.9311296400375,-18765.936073430457
625,-225.28175238088122,-18865.6109569473,-228.07252218273607,-18854.66977350953
626,-199.06734260456815,-18926.3385866041,-205.1116970399901,-18924.386692980865
627,-172.81873683503431,-18987.075964914955,-159.76422169491082,-19027.24861013192
628,-146.5310434737248,-19047.833599068483,-150.59446244522977,-19035.15482454746
629,-120.20531065043133,-19108.587932731964,-107.39847181127837,-19130.214555654493
630,-93.82084543477802,-19169.34145882091,-99.90737694276902,-19196.09844717378
631,-67.3400530358556,-19230.111212604115,-75.04687355807116,-19181.407351849422
632,-40.75031098842714,-19290.89322634654,-51.85017147946599,-19245.136237636336
633,-14.060267235312066,-19351.67988242204,-1.417387546702848,-19347.71854133438
634,12.718801620433569,-19412.46764256414,38.58695412314472,-19419.39491719504
635,39.593637495158646,-19473.240226236805,40.501719688182405,-19461.793834057084
636,66.55649696092331,-19533.98085810389,97.94577695353912,-19575.54285116317
637,93.58159281923359,-19594.680296745046,116.01257950948562,-19606.92651084234
638,120.67025293975334,-19655.34904654813,106.0085124928085,-19656.74726734188
639,147.80816247610824,-19715.974812950393,163.9601471991082,-19697.195217944834
640,174.96984505376366,-19776.5665785301,170.84906006067587,-19782.834611021535
641,202.14617089473154,-19837.141124598234,239.29444636101374,-19810.486689420333
642,229.36602032231474,-19897.71393854458,237.54981151479114,-19852.681700230874
643,256.63866789756975,-19958.291259275702,266.37902884363166,-19963.351093524514
644,283.9515060551858,-20018.85501121445,294.28483689216046,-20001.742167372027
645,311.3009737673317,-20079.399219968873,298.08401163833565,-20090.024557170378
646,338.6650865076027,-20139.95647051662,356.4386338749521,-20119.079652388366
647,366.0450773828915,-20200.53255147469,331.0153371371109,-20224.97373451314
648,393.4408262518696,-20261.12107925379,363.97473181879735,-20222.961096484898
649,420.8591181223,-20321.71231015408,448.03481988513437,-20316.88743665265
650,448.3177218481997,-20382.30094868877,432.5760704983693,-20367.511296946515
651,475.83286855657195,-20442.92253059454,439.58191075568,-20466.72218248989
652,503.37814488231953,-20503.59056365255,481.33784849934665,-20513.37785917656
653,530.916594078431,-20564.297187205884,480.2365572030452,-20594.606399876615
654,558.4227536751368,-20625.043109544305,519.6895327841211,-20602.276730473543
655,585.9149017585394,-20685.83007823914,584.2842258475038,-20728.982887573082
656,613.4118238655666,-20746.662695865354,664.1616096243948,-20736.16512012581
657,640.9151500064287,-20807.5409357123,640.576395123817,-20782.67556292779
658,668.4077668677547,-20868.46211946578,661.6923610314057,-20850.709820717027
659,695.886625886728,-20929.412758597005,685.3749642318076,-20927.611839680394
660,723.3917672587668,-20990.353629996698,713.0198472011327,-21034.91915519615
661,750.9356864747335,-21051.256552781426,729.7147674241867,-21059.7190568325
662,778.5236952538324,-21112.10225096582,795.0895279102298,-21119.274012742444
663,806.1618201384733,-21172.874843818725,837.6440245247264,-21156.103104495724
664,833.8601546144724,-21233.566256073344,850.3913889923738,-21219.072279611864
665,861.6363480381607,-21294.190246897742,840.2570801864291,-21318.42882613739
666,889.4824528229852,-21354.780845008696,905.2001048011216,-21379.864581332735
667,917.3875085820548,-21415.347669110804,933.3746022660644,-21433.702960868624
668,945.3347974355369,-21475.888044956006,929.9248109122273,-21456.627627299924
669,973.3318271953768,-21536.39539763947,940.5927090639033,-21501.129655022814
670,1001.3846748687889,-21596.8782276694,1010.0609014591763,-21636.037116030664
671,1029.4721310876707,-21657.35545308302,1055.9749444201934,-21686.85875690859
672,1057.5979354939457,-21717.837739156847,1064.2737148085985,-21695.426887319783
673,1085.7274910048486,-21778.319568608265,1097.4003471829062,-21775.203096501016
674,1113.8622043682742,-21838.782696870487,1103.6334584521678,-21838.819145534984
675,1142.010965330592,-21899.237327001476,1132.449898216176,-21860.488083110944
676,1170.1523083869909,-21959.668662197142,1187.5257427818592,-21984.247536524046
677,1198.2734973218626,-22020.06007795865,1242.045467626273,-22043.865731270405
678,1226.408141236696,-22080.409012389828,1264.8035657504813,-22082.623906040586
679,1254.560825400419,-22140.71841482138,1267.1996254368714,-22145.98245606601
680,1282.7268479578752,-22200.988237201032,1270.0458554595637,-22233.417738456992
681,1310.9108044712582,-22261.23148397385,1307.7915693403127,-22246.581057455358
682,1339.1146592029268,-22321.454517940874,1341.3655635719742,-22324.27591552093
683,1367.3396195220835,-22381.653929465647,1382.151341219221,-22345.581910558456
684,1395.5691150454536,-22441.830843927022,1347.4904053155285,-22428.166801836614
685,1423.791511787565,-22501.992293775616,1438.9415449041612,-22491.839085522213
686,1451.9999690890859,-22562.133917869403,1449.2452194143173,-22560.09383090148
687,1480.1931376502184,-22622.236400763482,1478.4627033767508,-22637.072320014573
688,1508.3731063974647,-22682.291567912802,1458.2298715912825,-22696.139741378644
689,1536.5292002219885,-22742.287368066096,1549.3908506547398,-22765.319088513294
690,1564.667238162742,-22802.202688953657,1560.6949803559646,-22781.945498291934
691,1592.8001846289383,-22862.02382256763,1610.5797846144092,-22915.743929737026
692,1620.9766262537153,-22921.764220408353,1635.5238376750606,-22896.46671538282
693,1649.2255130390436,-22981.450883234185,1655.0433471650074,-22966.019048890903
694,1677.5514664668617,-23041.091366353918,1696.4778728427118,-23066.571068686877
695,1705.9390456763285,-23100.687120162536,1749.3279123512918,-23082.191215736857
696,1734.3777676221152,-23160.22301704779,1711.9984259598796,-23170.645536157877
697,1762.8729631339388,-23219.670644160702,1731.7110429519214,-23194.508928516017
698,1791.452982879257,-23279.01250338,1775.0045312400866,-23297.69178636298
699,1820.13630236719,-23338.252600240496,1789.387071404093,-23346.886213403515
700,1848.9472145298735,-23397.425061717062,1841.000546573821,-23395.981906860747
701,1877.929179261462,-23456.538117493063,1899.8874344735143,-23465.827708517063
702,1907.1177316537924,-23515.585297739744,1931.281515712938,-23530.013510179047
703,1936.504719790388,-23574.56145191788,1924.2687340049763,-23554.254481948094
704,1966.0845306596166,-23633.47476690801,1979.755601070704,-23622.92553347688
705,1995.87329757051,-23692.340587559265,1992.9932805817884,-23710.480196182554
706,2025.8772598567755,-23751.17900324831,1983.9037442856873,-23759.870110031323
707,2056.0782655525945,-23809.990174041202,2115.545898842397,-23825.688802029163
708,2086.4670622374197,-23868.74661349155,2084.9550792176706,-23903.586964376398
709,2117.044592499958,-23927.433813301584,2129.928025578858,-23943.10321666917
710,2147.828686271396,-23986.043475207258,2136.5988401707777,-23986.85211414076
711,2178.8350701098993,-24044.565266049212,2193.9185089825028,-24049.312992417166
712,2210.06798507193,-24102.99217892537,2183.5603383777484,-24068.511915089843
713,2241.494345979088,-24161.338303416996,2255.990338484094,-24121.739732049995
714,2273.07307322263,-24219.605460336432,2257.132811215197,-24229.39518683895
715,2304.819582903161,-24277.810632485372,2288.55064912544,-24332.098754174156
716,2336.7446223149145,-24335.96544903387,2325.3517243446104,-24308.09969006843
717,2368.8591525832135,-24394.066812954992,2347.3442676366562,-24357.83250465265
718,2401.1836901313723,-24452.111600300865,2424.4697703650977,-24473.301738810253
719,2433.726165056647,-24510.11850924347,2422.389448506213,-24520.698222820152
720,2466.493441013358,-24568.083383771147,2487.203506718955,-24465.13950307829
721,2499.4788999719167,-24625.96619885982,2539.5921981481274,-24592.38736142289
722,2532.6958977550967,-24683.760614335726,2545.90312461312,-24699.11582889623
