t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,0.23561287691976515,-1.651821581746641,0.1178064571125672,-0.8259109216425188,1.2994510978856846,1.2994510978856846,22.370123390494488,22.370123390494488,0.0017120171809140228,-8.249528803510017e-05,0.006666163419725186,0.0012674854360715053,0.012966438327990418,-0.004928248391044157,0.0
1,-0.6272654675737184,0.1538662309147809,-0.8579480926222224,1.7924578283046113,1.2978250404816274,1.2978250404816274,1.828511703914256,1.828511703914256,0.01185660159016956,-0.0029004388657588504,0.010664393564760583,-0.005739398857629148,-0.006865816363191063,-0.006829196439199081,0.0
2,1.1288078805875572,-0.9926559283773426,0.7078875427256587,0.031967449628183875,1.1859037438898767,1.1859037438898767,0.917477022555446,0.917477022555446,0.019637579629100482,-0.010773727264155217,0.006826561454602578,-0.005958944770497044,0.0017875383802385871,0.012106686037293276,0.0
3,-0.598524556506626,0.7838960079575916,-0.3350329541075504,0.7791126499473424,1.0872362117607384,1.0872362117607384,0.581085902016424,0.581085902016424,0.028936852378532715,-0.008187996380253845,0.011539923907396587,0.012723569464838696,0.00048003342087161094,0.025689262017271536,0.0
4,-1.6920532262887509,1.5083862382591555,-0.587868685674803,0.7609049011813109,1.0067683191747905,1.0067683191747905,0.41155085991351836,0.41155085991351836,0.04564948024664538,0.01916513465060937,0.022025186630337108,0.04673041244290161,0.003028879989645006,0.04732014881359985,0.0
5,-1.5491472209727304,1.9542788846960264,-0.3883623293556316,0.6749044582065569,0.9408524556740115,0.9408524556740115,0.3118988636618029,0.3118988636618029,0.07054275534257883,0.09393991980440485,0.02922761649157426,0.10720482478288332,0.00657898093262836,0.0667563125412593,0.0
6,-0.5644014347363719,0.9446486437072155,-0.07066435496446011,0.2851512729700981,0.8860125800195119,0.8860125800195119,0.2475932267511181,0.2475932267511181,0.10167396595236163,0.2362016778227265,0.03045558127760195,0.17628028228778533,-0.005100548731407877,0.06406622530583285,0.0
7,-0.16278010014466643,0.8885100222521904,0.024270080303398597,0.21654838258753223,0.8396724584102254,0.8396724584102254,0.20343362663127582,0.20343362663127582,0.1336745269410616,0.44756481019687094,0.03472927148689575,0.2491154078789902,0.003662937331868555,0.07966093152993656,0.0
8,0.21167000498424426,1.273459005600745,0.08660158165332388,0.2465234283626137,0.7999862890424616,0.7999862890424616,0.17176083306786902,0.17176083306786902,0.1701621945402592,0.7408953203011769,0.037575243873505776,0.34213453056519016,0.002161020826127801,0.1028655528190546,0.0
9,1.3351685163702136,2.0362802010050145,0.2525737704361726,0.32916526864822004,0.7656237652256334,0.7656237652256334,0.14832799942444566,0.14832799942444566,0.2046176140784565,1.1342430727639206,0.026954416979417153,0.4457693307972482,-0.023927104785231097,0.10808574306714364,0.0
10,-0.011449696900801998,2.3988538907944297,0.019390904710196638,0.33403664835775626,0.7356111357047618,0.7356111357047618,0.13060354049764475,0.13060354049764475,0.22121744065951798,1.6374442601575832,0.006070654947864134,0.5638446720593049,-0.02670123727303436,0.12817921272573332,0.0
11,0.10135075468585202,2.2585318197576685,0.031938329953095895,0.2703174593781526,0.7092232172668815,0.7092232172668815,0.11698848706700414,0.11698848706700414,0.21509807265798872,2.262487335504575,-0.017511495349425116,0.6850748988302762,-0.018735699063828125,0.1164198070953166,0.0
12,0.24313462143074716,3.224748689118516,0.045667867957932026,0.35729757414612695,0.6859107098378546,0.6859107098378546,0.1064228792261623,0.1064228792261623,0.18826267305981076,3.0066115037756496,-0.03562208729053456,0.8033870579277009,-0.014711741968575009,0.12129982200884533,0.0
13,0.7861736944224083,3.824255126687071,0.10404141825283035,0.3857242122943898,0.6652506512014871,0.6652506512014871,0.09817408384363985,0.09817408384363985,0.14687518015794115,3.874417864729851,-0.04495349258055886,0.9330818337969726,-0.011407457135077672,0.13298463333091862,0.0
14,0.7928704567881494,4.3260340425652535,0.09322321787921786,0.3986217157703479,0.646911957864549,0.646911957864549,0.09171683446162464,0.09171683446162464,0.10041010288764497,4.873645286950409,-0.04623055519783768,1.0648555624454719,-0.005312965574385503,0.1314678559313178,0.0
15,0.9831141228260581,5.249622124599179,0.10351285549644583,0.45429774873661394,0.6306309179739918,0.6306309179739918,0.0866623994017021,0.0866623994017021,0.05540255229680332,6.005134046153297,-0.04287695459209856,1.1970597981524667,0.0016006802474140035,0.1342957149642375,0.0
16,0.6590330650713432,5.542100559503525,0.0599205161238087,0.43780059518269965,0.6161933797937791,0.6161933797937791,0.08271534127738901,0.08271534127738901,0.015120174726424393,7.272955953815269,-0.03726591409561133,1.338652547415649,0.0066951661928699715,0.1380699850265814,0.0
17,0.8530890959991977,6.435487685544787,0.0731540511324352,0.48274782869041816,0.6034215603592673,0.6034215603592673,0.0796463259197076,0.0796463259197076,-0.018474349099324393,8.681314211581883,-0.029966764362154532,1.4748547954601068,0.008099986603397242,0.12767062311815108,0.0
18,0.46888495780661854,7.532415795653561,0.029219311560708068,0.5417472111088881,0.5921641427535109,0.5921641427535109,0.07727449997199988,0.07727449997199988,-0.04582484926978832,10.217862680543568,-0.02519775201784768,1.6000351753331652,0.006139407712250678,0.13262479704670246,0.0
19,0.6137552913096574,9.107810325244834,0.04009676367971818,0.638965973432855,0.5822888015925681,0.5822888015925681,0.07545567897096493,0.07545567897096493,-0.06421462624349145,11.884808225523644,-0.00811072387202731,1.7334084286713807,0.024439546116902272,0.13325859091687667,0.0
20,-0.14992866876914213,10.674306774133218,-0.03428646636320477,0.7248012151701997,0.5736765945694342,0.5736765945694342,0.07407412835533111,0.07407412835533111,-0.06384624435239832,13.684682259581637,0.005332467429370479,1.86789719406345,0.008000349258263064,0.13840205868061717,0.0
21,-0.6460926384097987,11.94111318664056,-0.07652178710976702,0.774363627700361,0.5662178436550998,0.5662178436550998,0.07303662049991383,0.07303662049991383,-0.055385385690407345,15.62014331751368,0.013218410360693001,2.0039264669309205,0.014724838769223966,0.13384500598249893,0.0
22,-1.1531353095110444,13.790303336171638,-0.1155629903758596,0.8718328150845691,0.5598092403677466,0.5598092403677466,0.07226798311124719,0.07226798311124719,-0.04008496305594454,17.690179628782722,0.014173658600060457,2.135664036134688,-0.005932738305725951,0.13106450475259818,0.0
23,-1.1938809691596624,15.269971338335365,-0.10881455231639264,0.9266588569988748,0.5543519702427652,0.5543519702427652,0.07170766670791605,0.07170766670791605,-0.033080137200636454,19.889948383868944,-0.002875624800996424,2.2632576996198193,-0.01848843137952467,0.1285438304599649,0.0
24,-0.7292722264556796,17.499205025271717,-0.05724663297768139,1.0437993260836973,0.549750680088395,0.549750680088395,0.07130703961221656,0.07130703961221656,-0.04669127713598861,22.2208955196954,-0.02444924226178096,2.397087961513284,-0.017643156438008407,0.12922725112341504,0.0
25,-0.8077446736006576,19.785628172295684,-0.05915325458625313,1.1554187631360122,0.5459131215044527,0.5459131215044527,0.07102722243217725,0.07102722243217725,-0.07954721746363222,24.68229098684743,-0.04002186207764822,2.5256801968021576,-0.01264028061724064,0.13025268827866252,0.0
26,-0.43934783441970165,22.053624504320595,-0.02074143494271135,1.2553746034892583,0.5427503062505838,0.5427503062505838,0.07083733395650163,0.07083733395650163,-0.1259856145608773,27.274009057811586,-0.054630536616320384,2.6590735142470012,-0.022597840104257104,0.13986832787339046,0.0
