t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-0.906945772603721,0.9778290848240534,1.2989576813252286,1.2989576813252286,0.003524273520372251,0.0027584641042785215,0.009922995807183673,0.005561845395316176,0.01733560398214736,0.00743578447697935,0.0
1,-1.0654879306075498,1.1804380471262825,0.9307673995655971,0.9307673995655971,0.023004694485204893,0.012047970498890363,0.029388680051755225,0.014802250966896397,0.018677818694710916,0.0182898087077479,0.0
2,-0.13428020788636197,0.8098304431123147,0.7700085712151861,0.7700085712151861,0.061759654294732014,0.03549238294550457,0.04739969155335931,0.030446920571923268,0.013651372166850095,0.011994205896391944,0.0
3,0.2701002385997919,0.26063424141300917,0.675687375587409,0.675687375587409,0.11368348044522214,0.07147019374614552,0.05623654131906967,0.043098878260961655,0.009418389226113735,0.011299896604279745,0.0
4,0.48167257173586797,0.5094887488909485,0.6124062440610785,0.6124062440610785,0.1772342739910645,0.123816726002109,0.07000928272981014,0.06074946017328923,0.005110618114012408,0.014119851168438906,0.0
5,0.723377672456574,0.20504219094975445,0.566532759572799,0.566532759572799,0.24687222733013608,0.18981082865713192,0.06686258569432142,0.06842311719066287,-0.004098756098549853,0.001887651663856427,0.0
6,0.6840300030914344,0.3966445368995387,0.5315570435635947,0.5315570435635947,0.31599319039104207,0.2555017473977441,0.07259911996247444,0.06178167152336016,0.010787393492047435,-0.008802425079270917,0.0
7,0.5431756158574781,0.48138328035102884,0.5039279060640727,0.5039279060640727,0.39126695098634107,0.31169548450927,0.07621453681717799,0.048609470444318625,0.002704752588443375,-0.02620735540447898,0.0
8,0.5165173654936077,0.32022975177345764,0.48152270657724855,0.48152270657724855,0.46933577742403965,0.3441706824257054,0.08094499846208919,0.01444403880031477,0.00862102381450811,-0.04124820214611669,0.0
9,0.2167274238380849,0.15810366378884882,0.46298477922081743,0.46298477922081743,0.5565172537935026,0.3370405364134619,0.09444926011437192,-0.02820777614740088,0.01841112638074057,-0.04271520097332892,0.0
10,0.2983125045654952,0.4683623183003608,0.4474013453270963,0.4474013453270963,0.6582463980249537,0.28677835027709775,0.10683538752471107,-0.074535139593576,0.0020051419711831046,-0.053080897521175216,0.0
11,0.25461063913826504,0.2579363058362032,0.4341327913409234,0.4341327913409234,0.7648782448617901,0.1838200295662779,0.10696767781920215,-0.13121171539630536,0.003332502645378651,-0.05263951194073995,0.0
12,0.10909870197041069,0.07842412287702291,0.42271586583331194,0.42271586583331194,0.8726144699178807,0.02629884163623942,0.10806997444951971,-0.18447931644414756,0.0012142509979651559,-0.05814758461314191,0.0
13,-0.015389124088661596,-0.12214098174786242,0.41280573579186536,0.41280573579186536,0.9813189833318303,-0.18304115331167187,0.1094237756760811,-0.23081962956585586,0.0019660097416342196,-0.0390475932912661,0.0
