t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-5.195125645845742,-4.567833554742228,-2.9546197352577463,-2.5978603961207596,8.835479301924778,8.835479301924778,27.329515904327533,27.329515904327533,-0.001237166025646859,-0.0006275529217280709,-0.00323598936651269,-0.004364367928193313,-0.005276050795791552,-0.02263705472305336,0.0
1,-3.2051331273054444,6.235887067971361,2.1457919663317497,8.677584204528072,8.683634270977764,8.683634270977764,13.318856850319253,13.318856850319253,-0.0060023620897584895,-0.01851572154168472,-0.005343932870536407,-0.0330509397103006,0.004834244877649278,-0.036016446106873275,0.0
2,6.079786767423052,8.778898968160444,6.56034309066211,4.988521446983901,8.290037089631257,8.290037089631257,8.72496099418556,8.72496099418556,-0.009621990708458424,-0.072182359850492,0.0018394424491967624,-0.07368091293675075,0.017741371630621623,-0.030720699081831414,0.0
3,8.59416158952702,12.38640284810721,4.930041894188705,4.30991528816517,7.9271275137836605,7.92712751378366,6.837243510729247,6.8372435107292455,0.0051154547215307815,-0.1633140095358112,0.029409225018849648,-0.11010150478974089,0.02987001563514169,-0.0376573237424475,0.0
4,12.864451904849592,0.5981678601760123,4.184912178521823,-4.474586807553807,7.674594371340957,7.674594371340955,5.7535882803040135,5.7535882803040135,0.04303126444339416,-0.28366413793597206,0.04686106433188322,-0.12047717374792935,0.022183153043641057,0.011832049650486613,0.0
5,8.660731313894999,-0.13987884622490832,0.18123693340839608,-3.842661586477864,7.482342068007005,7.482342068007005,4.967721790005111,4.967721790005111,0.10332848599530353,-0.4000441948442817,0.07021767098003494,-0.12120421879857758,0.011601137825152895,-0.03293157027210905,0.0
6,1.6159394161241636,-2.220105920067133,-4.011948649453172,-3.4752641479977022,7.308715240800557,7.308715240800558,4.3329043826752685,4.3329043826752685,0.18595569775006238,-0.5466430493795237,0.09613015741653134,-0.18028044369681898,0.022603113873013864,-0.0658548538669402,0.0
7,1.9337897948917249,-0.15730134148709762,-3.1948967969132065,-1.5182304421621273,7.137694162200441,7.137694162200445,3.8044665537011837,3.8044665537011846,0.29683516293862144,-0.7558433292209057,0.12802116221031318,-0.23470295581740153,0.03400442578842769,-0.04729484384387546,0.0
8,2.855493905475381,-2.2219640454007976,-2.616323449769049,-1.7318114234264086,6.967385966962183,6.9673859669621825,3.36248036906272,3.3624803690627187,0.44151551667088,-1.008411528565064,0.16152419071117,-0.2662714437061859,0.0334973032436909,-0.009704230694256993,0.0
9,-7.020824393173154,-0.15939560753376814,-5.723320724753554,-0.5207286524292204,6.800032177202161,6.800032177202158,2.9921759494465743,2.9921759494465725,0.6083364534555498,-1.277913588224645,0.16428878624510107,-0.2757795826176371,-0.014112029908797438,-0.02023636051545281,0.0
10,-4.3009155449509695,2.023716392266372,-3.8150441896407234,0.2614045105311751,6.637927456857464,6.6379274568574616,2.680746808146853,2.6807468081468513,0.7588580377073514,-1.5785990145682423,0.13416761645873168,-0.33223941600295304,-0.038479264094948465,-0.06584255083126651,0.0
11,-3.6585484427603863,-2.6617473736464903,-3.022392526681864,-1.2174586482524594,6.482507314770159,6.482507314770161,2.417312354332339,2.41731235433234,0.8652935473527531,-1.9459804583534253,0.07285328871204809,-0.4147770374346131,-0.07944071388740698,-0.10323983421636651,0.0
12,1.399767417483961,-0.9254995323558127,-1.085564153023205,-0.48119579972127824,6.334447015120356,6.334447015120362,2.1929637220655667,2.1929637220655698,0.9010855269542185,-2.413432939404694,-0.002043042920403997,-0.5214357452218092,-0.08083811770906497,-0.1017481436617165,0.0
13,-1.5993020005140828,-4.366986421427561,-1.6327722177217008,-1.2620353452117405,6.1939259551317045,6.1939259551317045,2.0005701376884226,2.000570137688424,0.8669768139198392,-2.9837777245248853,-0.06104364376694949,-0.6174583233764589,-0.057049289469770906,-0.0962247331153624,0.0
14,-3.4633034342733353,-3.548391841421495,-1.806473242885734,-0.8523813243425477,6.060838516332296,6.060838516332304,1.8344794948411294,1.834479494841132,0.7833278791974556,-3.6470724290746928,-0.10208964213092869,-0.7101691965976568,-0.03521505230766376,-0.10146022323720201,0.0
15,-4.201328907494133,-0.029629376356174575,-1.663199108677693,0.13284143158005568,5.93493009595417,5.934930095954176,1.6902194028931772,1.6902194028931796,0.6617685200942309,-4.40469172554643,-0.140107646726704,-0.8049016572873142,-0.02960390953532736,-0.09736870955206457,0.0
16,-2.1893875039356896,-2.6206533757302273,-0.9365000966636818,-0.44300870872046094,5.8158787656628865,5.81587876566289,1.5642415383475516,1.5642415383475536,0.5148900173787093,-5.258248405810448,-0.14660001171871148,-0.901115473255913,0.015590615092372011,-0.1029387453709307,0.0
