t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-6.052317630740601,-3.5354882270797146,8.895690540915812,8.895690540915812,-0.001237166025646859,-0.0006275529217280709,-0.00323598936651269,-0.004364367928193313,-0.005276050795791552,-0.02263705472305336,0.0
1,1.4218070005258072,3.3863995040972044,8.347184177864293,8.347184177864293,-0.0060023620897584895,-0.01851572154168472,-0.005343932870536407,-0.0330509397103006,0.004834244877649278,-0.036016446106873275,0.0
2,2.8406730450056163,5.6512405004868675,8.06895974844907,8.06895974844907,-0.009621990708458424,-0.072182359850492,0.0018394424491967624,-0.07368091293675075,0.017741371630621623,-0.030720699081831414,0.0
3,8.720700802394665,8.805194334862149,7.834353543198963,7.834353543198963,0.0051154547215307815,-0.1633140095358112,0.029409225018849648,-0.11010150478974089,0.02987001563514169,-0.0376573237424475,0.0
4,10.42163283425841,3.267531379575094,7.634695889946106,7.634695889946107,0.04303126444339416,-0.28366413793597206,0.04686106433188322,-0.12047717374792935,0.022183153043641057,0.011832049650486613,0.0
5,10.768143413265028,-0.274484163609678,7.4462896553443985,7.446289655344401,0.10332848599530353,-0.4000441948442817,0.07021767098003494,-0.12120421879857758,0.011601137825152895,-0.03293157027210905,0.0
6,1.992790265159609,-0.7861724081741102,7.259810859613903,7.2598108596139035,0.18595569775006238,-0.5466430493795237,0.09613015741653134,-0.18028044369681898,0.022603113873013864,-0.0658548538669402,0.0
7,3.7009465232183545,-0.1110309014774288,7.075268767119936,7.075268767119936,0.29683516293862144,-0.7558433292209057,0.12802116221031318,-0.23470295581740153,0.03400442578842769,-0.04729484384387546,0.0
8,3.2310273837248586,-3.6118284780217103,6.8952859980885695,6.8952859980885695,0.44151551667088,-1.008411528565064,0.16152419071117,-0.2662714437061859,0.0334973032436909,-0.009704230694256993,0.0
9,-8.78801587303057,0.6587504062442034,6.722192277166013,6.722192277166012,0.6083364534555498,-1.277913588224645,0.16428878624510107,-0.2757795826176371,-0.014112029908797438,-0.02023636051545281,0.0
10,-4.422658129497003,2.0120614457242083,6.557350626690133,6.55735062669013,0.7588580377073514,-1.5785990145682423,0.13416761645873168,-0.33223941600295304,-0.038479264094948465,-0.06584255083126651,0.0
11,-2.2139544017510993,-2.605308508854472,6.401293894728095,6.401293894728095,0.8652935473527531,-1.9459804583534253,0.07285328871204809,-0.4147770374346131,-0.07944071388740698,-0.10323983421636651,0.0
12,0.802032987995564,-1.4904080984333865,6.254018739281533,6.254018739281538,0.9010855269542185,-2.413432939404694,-0.002043042920403997,-0.5214357452218092,-0.08083811770906497,-0.1017481436617165,0.0
13,-1.5749668705366677,-1.9408497621047704,6.11522605521691,6.115226055216915,0.8669768139198392,-2.9837777245248853,-0.06104364376694949,-0.6174583233764589,-0.057049289469770906,-0.0962247331153624,0.0
14,-3.0947307794178878,-4.33055288717595,5.984476993768577,5.98447699376858,0.7833278791974556,-3.6470724290746928,-0.10208964213092869,-0.7101691965976568,-0.03521505230766376,-0.10146022323720201,0.0
15,-1.4385457574729963,-1.252818206446175,5.861284295645992,5.861284295645995,0.6617685200942309,-4.40469172554643,-0.140107646726704,-0.8049016572873142,-0.02960390953532736,-0.09736870955206457,0.0
16,-2.6437698765045137,-2.570999009032576,5.745162706976403,5.745162706976408,0.5148900173787093,-5.258248405810448,-0.14660001171871148,-0.901115473255913,0.015590615092372011,-0.1029387453709307,0.0
17,-1.3817576798978024,-2.9095975200977553,5.635655532813175,5.635655532813179,0.3758096305703579,-6.216557925276186,-0.13392509999173716,-1.0181407379552319,0.006314431515144355,-0.11573677148618555,0.0
18,-2.9042980000429544,-6.735410397621256,5.53234774696023,5.532347746960235,0.24673116741374151,-7.2934929741935015,-0.12138203589495046,-1.133110117355775,0.028124495553430516,-0.10291236195241471,0.0
19,-6.2887265731662625,-10.357191958356834,5.434871623722662,5.434871623722664,0.1396276836145764,-8.472172306059358,-0.09047342785141545,-1.2207822295448953,0.04729615533953929,-0.09091526838784662,0.0
20,-6.0545436683993525,-10.61224253803712,5.34290820009638,5.342908200096383,0.06442692712156639,-9.740555382645969,-0.06279173976963334,-1.320814289006296,0.027025412841248552,-0.10843244351092043,0.0
21,-5.429224581410703,-13.150249444234902,5.256186370289073,5.2561863702890745,0.018333466871981844,-11.109618632269882,-0.024760381322868896,-1.4141918656650316,0.058447968064368555,-0.09159284732427486,0.0
22,-7.586856500235418,-16.137402386876776,5.1744805677314885,5.17448056773149,0.022727200470157558,-12.56623908528437,0.03930188577574182,-1.4940214609584692,0.08540803870602426,-0.07574006108874781,0.0
23,-1.4703094245004342,-16.58261009991215,5.097607512967666,5.097607512967669,0.10792238515656005,-14.097410757124617,0.12862149972160686,-1.5657954132647844,0.07710998763137214,-0.06770413301801596,0.0
24,-4.685811356087521,-12.918228498840005,5.025422235804319,5.025422235804323,0.27574180099944084,-15.695429214221548,0.20487404318116526,-1.629222813887206,0.0645725966201886,-0.06622203626636633,0.0
25,-4.7297071133361275,-14.311982308329357,4.9578134306812895,4.957813430681294,0.5107767671490638,-17.360400157324676,0.2657486463388268,-1.700567526641172,0.06344858748881424,-0.07099754265702046,0.0
26,1.1114364117516193,-14.18676695605863,4.894698130370897,4.894698130370901,0.8001045271434097,-19.09533609960442,0.30695958081644587,-1.7707127944369012,0.03457180224118338,-0.07928303153019967,0.0
27,-0.6785727900098212,-15.606613565932665,4.836015662405965,4.836015662405969,1.1177947079320067,-20.912584792182138,0.3209161710160717,-1.87240003636854,-0.0058176142924686175,-0.12961576114344114,0.0
28,-0.4013272381388664,-15.58029413966795,4.781720874053155,4.781720874053158,1.4338469698831544,-22.861026843950974,0.30957244500519887,-2.0329896149251074,-0.013606531278278836,-0.1707330390613295,0.0
29,-1.3696386817917974,-21.927089943909856,4.731776669194789,4.731776669194792,1.7262522684817154,-24.982084904398842,0.26389015706322194,-2.2150869170160252,-0.07232999036620047,-0.1998714763011861,0.0
30,2.069992301797793,-23.0683653131682,4.686145988793127,4.686145988793131,1.9519871307062395,-27.307247132847415,0.18999702411177494,-2.441663652999177,-0.06768824560993199,-0.2417055544847156,0.0
31,1.250281213715056,-22.297541032830914,4.644783477815825,4.644783477815828,2.1003829459752223,-29.870520373346917,0.10000403378597772,-2.6790025656128784,-0.10747537794449896,-0.2131093855891626,0.0
32,-1.5507695875942111,-24.543962039947086,4.607627203046633,4.6076272030466345,2.1437593140480726,-32.65512654811192,-0.012427369747645398,-2.8885862908395743,-0.09499017581488577,-0.20926589589247088,0.0
33,1.7948605323592957,-29.2376679266992,4.574590899984794,4.574590899984795,2.087051116309429,-35.6573496414871,-0.09638949503005627,-3.121232276590388,-0.06561977248876243,-0.2504793961552275,0.0
34,2.4021665250718987,-31.340787491378308,4.545557310331386,4.545557310331388,1.958059939252355,-38.89631280756875,-0.1623357560521418,-3.3502253393095525,-0.0679070576991891,-0.22369222789496515,0.0
35,2.6794801054973107,-37.07093420235451,4.520373200179345,4.520373200179346,1.7587575703038287,-42.3573646887849,-0.24400472127740544,-3.567916056766136,-0.09820776689754301,-0.2033715640024548,0.0
36,0.7708435025006874,-43.70325574052496,4.498846602478466,4.498846602478466,1.4631445241234136,-46.022421735256216,-0.3501451298307705,-3.7622799958630737,-0.10652261588657513,-0.19971747067199486,0.0
37,-1.0557892588991165,-45.405726552798185,4.4807466950798505,4.4807466950798505,1.0586740495881553,-49.87518560839002,-0.4610539868276894,-3.9339789694273737,-0.11954329141509973,-0.14975176074609647,0.0
38,-0.7871555298931437,-47.55086804221177,4.465806512509077,4.465806512509076,0.5411061146392177,-53.87813816657043,-0.5759222991818689,-4.071698001780878,-0.12164086174223307,-0.14640188195268874,0.0
39,4.396708371706161,-55.07205704823846,4.453728418317972,4.453728418317971,-0.09498198835669196,-58.01707940266932,-0.6933245740739432,-4.2005838707486225,-0.10093244254274893,-0.1131765091643808,0.0
40,1.3073745371476218,-58.775415508039444,4.444191973959832,4.444191973959831,-0.8469008746980179,-62.27267387581958,-0.8150382290402538,-4.310941827327309,-0.13308248656246335,-0.11281451401356134,0.0
41,0.6252944766640001,-61.004343320707385,4.436863576877433,4.436863576877432,-1.7322549962412548,-66.64060155588054,-0.9491596017106665,-4.427904805624619,-0.1154750185946222,-0.11638633206133098,0.0
42,-1.4631589861484335,-65.63905265005934,4.431407050338512,4.431407050338511,-2.740364642324442,-71.13077242589058,-1.0675367623135295,-4.550011669505401,-0.12007575789682824,-0.11817114167654028,0.0
43,-2.9534611506951314,-70.57694880107965,4.427494283216502,4.427494283216502,-3.8634950647784274,-75.7389334544287,-1.176237887559867,-4.6630823384411,-0.1214554297991019,-0.09574060311257819,0.0
44,-4.29866733201653,-76.8408324391104,4.424815051507703,4.424815051507703,-5.096135024848561,-80.45210640050402,-1.2845789122571747,-4.762847735430192,-0.08919195767340676,-0.101286016416125,0.0
45,-5.302868836532882,-81.75601556845255,4.423085294102116,4.4230852941021155,-6.430887404865465,-85.26615883070802,-1.3899130219685414,-4.860346269182809,-0.1173807551246399,-0.08679367203320888,0.0
46,-6.668265546251421,-87.4681823433542,4.422053333273331,4.422053333273329,-7.871049381847664,-90.167896130921,-1.486868660184905,-4.9411282339197875,-0.08673292499507737,-0.0711286639236422,0.0
47,-6.84251077920741,-91.82828972766644,4.421503784829376,4.421503784829375,-9.402386373370978,-95.1499387426394,-1.5782722269972294,-5.0235471142123735,-0.10251502661331306,-0.07745438891115244,0.0
48,-13.023174231329481,-95.71738090461189,4.421259152346529,4.421259152346528,-11.033302707729138,-100.21786631667288,-1.682040341242977,-5.11476807201007,-0.10422324736653212,-0.09968851205789078,0.0
49,-13.151344726866515,-101.4648268266772,4.4211793105919215,4.42117931059192,-12.765828513973375,-105.38173371182795,-1.7817579265903074,-5.211800117357271,-0.0924279594537731,-0.09472822072119969,0.0
50,-13.050419161713092,-108.84156232610022,4.421159234171733,4.421159234171731,-14.58686598226173,-110.63344574259835,-1.8552903053021759,-5.28843209561319,-0.053439256680403995,-0.06074957304615663,0.0
51,-16.63138699582697,-112.97625265575842,4.421125411608813,4.42112541160881,-16.464550484080497,-115.94833221128921,-1.8974625938807035,-5.341592310527628,-0.02953412261335516,-0.044922386741679095,0.0
52,-18.22681665032082,-119.86845622402168,4.421031407212491,4.421031407212491,-18.370229379290244,-121.3151665814024,-1.9066811148029204,-5.389338064802783,-0.004397834169767082,-0.04067452376277991,0.0
53,-20.29644247555153,-124.79067665147437,4.420853005755117,4.420853005755118,-20.279851285441197,-126.73214598212915,-1.9118952870710295,-5.445303914726254,9.514617089539587e-07,-0.04026303178498848,0.0
54,-23.150634060354175,-130.07949830649702,4.420583313998263,4.420583313998263,-22.188585480110945,-132.19843044027357,-1.9101446736283063,-5.484699767174237,-0.017688025688017698,-0.04452461807358637,0.0
55,-22.44451248565013,-137.65759103697278,4.420228114172724,4.420228114172725,-24.10825060063641,-137.70249018926683,-1.9340278901165697,-5.520628711858405,-0.03628054338836921,-0.026958258801806904,0.0
56,-25.004324358210912,-140.97111483768583,4.419801680700542,4.419801680700542,-26.062067819094413,-143.2455392202205,-1.9709030221023538,-5.57433574175471,-0.036842189640856914,-0.08190694757557315,0.0
57,-28.680739491122857,-146.56385248406997,4.419323192235745,4.419323192235746,-28.049582905199564,-148.8585395122416,-2.0045912546030684,-5.6539057722102495,-0.037139590529818994,-0.08811190163587966,0.0
58,-32.8336764971785,-154.63560866316493,4.4188138023302095,4.4188138023302095,-30.072212890162227,-154.5554041198237,-2.0414973953064917,-5.736827654906821,-0.030289685917932775,-0.07919408381914944,0.0
59,-34.71597695993697,-158.80757345954194,4.418294376469166,4.418294376469166,-32.13237301233625,-160.32451090564555,-2.078622276140064,-5.794664741425216,-0.03289991415154843,-0.049339142517056275,0.0
60,-34.430358518257464,-164.19238011372033,4.417783861391575,4.417783861391575,-34.22997796814135,-166.14432227361206,-2.116110797279498,-5.841500882125576,-0.03315855541060309,-0.03132587698281641,0.0
61,-38.22192134466293,-171.05076572116133,4.41729822361104,4.4172982236110405,-36.35548562489516,-171.99431219915925,-2.1306295928893446,-5.855647598794503,0.0018493739206350418,-0.0093390622378055,0.0
62,-40.34020434498554,-175.0473005875439,4.416849876222545,4.416849876222545,-38.47560982479676,-177.84820693717762,-2.104992300608857,-5.850471678457376,0.024537964311046892,0.004991488131709902,0.0
63,-41.719129585847114,-182.12716939174652,4.416447504472462,4.416447504472463,-40.5679835459573,-183.69216777127156,-2.0790387095254244,-5.831185308137005,0.027966780837155276,0.03638317574293317,0.0
64,-39.98325219189992,-188.9623938614476,4.416096199240357,4.416096199240358,-42.638793667786366,-189.51165689123863,-2.0679132083640916,-5.815635059295673,-0.003943291201523261,-0.008389510254105136,0.0
65,-46.3916222170689,-194.48889134294117,4.415797811740334,4.415797811740335,-44.71027155215633,-195.33257606467006,-2.071531163068261,-5.824424162010803,0.003859034190623888,-0.0009167816705244218,0.0
66,-47.82670508246408,-205.3402184925617,4.415551450816002,4.415551450816003,-46.77572882948447,-201.1595576521435,-2.0573162652568415,-5.8301857230155525,0.012358179019921773,-0.01233563680329795,0.0
67,-49.7617404494321,-206.82389335066858,4.41535405481521,4.41535405481521,-48.826643773395716,-206.98964240824188,-2.042667806697293,-5.828162944671799,0.016015290928879006,0.0007745580335938394,0.0
68,-52.58517865574713,-214.0492992380227,4.415200982034617,4.415200982034617,-50.85157319327565,-212.80805303274056,-2.0031544882013974,-5.806169531562307,0.04243575339018055,0.018299742745459507,0.0
69,-53.53413755349132,-221.38404673824283,4.41508657616021,4.41508657616021,-52.83299447103811,-218.6006952058647,-1.955056906625152,-5.7767989633773364,0.0765401648417921,0.031161114670261048,0.0
70,-57.929456085656334,-229.54869082214256,4.415004675221525,4.4150046752215255,-54.7512807297835,-224.36310120004669,-1.8859488932798865,-5.745902304273516,0.060956813219765656,0.03763764999811021,0.0
71,-62.253689388855065,-234.28515953292552,4.414949043724959,4.41494904372496,-56.60633610983087,-230.08765518836742,-1.8162544471306676,-5.70213793539975,0.09384405956272633,0.05428791502176698,0.0
72,-63.27731286753239,-239.39300914866425,4.414913717405793,4.414913717405794,-58.371490979783694,-235.76579292729647,-1.7125758567199834,-5.654260941800862,0.12566225140205925,0.04946091937166465,0.0
