t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
0,5.345365093893214,5.02809985574957,5.526733502630736,5.274091457366986,5.640065276242265,5.468075920289222
1,5.459122575293333,5.410840680320183,5.910684451941615,5.8359869138498075,6.176352675472874,6.208326423764207
2,5.40940432527956,5.4988617273373555,5.933172910999658,6.032403456283266,6.3068588499652325,6.474090773599176
3,5.2913133648319635,5.606921718733621,5.775522212675892,6.209262554497372,6.307972260521651,6.672269984454399
4,5.384042186653678,5.610345888162402,5.812077296545555,6.166066152749945,6.463536743381619,6.782510583530937
5,5.394591050876827,5.616931264161095,5.815401312676905,6.1042629263540515,6.507137708248563,6.720260233307178
6,5.352826897803874,5.553863720024867,5.778941779438726,6.00131334084063,6.455035790378389,6.612928185150587
7,5.3543873990532385,5.43988600979431,5.724522109362178,5.850130587691214,6.436054774032255,6.45050598800437
8,5.283326342960655,5.377814127139718,5.644695859010552,5.7606393715420054,6.338799931710368,6.351714948761521
9,5.243080957275772,5.346144996415591,5.561353058486767,5.703797249946193,6.2518152385811785,6.310988946092417
10,5.192593554622587,5.295976148464539,5.502441943569271,5.650194409471112,6.162071628415581,6.261558242542252
11,5.144260171832212,5.241867813148795,5.448632734342278,5.60483058372085,6.102684814859392,6.186540026400575
12,5.100178406398869,5.197429718909503,5.4071412761940145,5.556045995125384,6.036618880148965,6.12223495831885
13,5.0863662245908845,5.1509428913172135,5.3769403620741,5.506768537876736,5.99581348037974,6.051179934996509
14,5.079811193225214,5.122994847131871,5.373824947713315,5.456397593924167,5.968749501621842,5.98347564843438
15,5.063610745601158,5.054241776333819,5.350174884468986,5.372323279007492,5.926117054544933,5.890395744686511
16,5.039100345355021,5.005179554049219,5.317721441610897,5.317832830072989,5.879819934062913,5.8230237886039005
17,5.006243932461515,4.955924908800635,5.283750340827342,5.267696365926797,5.821103488146569,5.760974985755638
18,4.94845845635223,4.9017374160312635,5.217628942429371,5.211980866875118,5.741315255002615,5.692681864275264
19,4.8994812884759575,4.858219868618604,5.1605015743369975,5.1567877910897035,5.671339250205246,5.6317985437540985
