t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-13.030445488344528,-13.257093066886481,-8.686963924331351,-8.838062314642883,-2.895655003400597,-2.946021139800208,9.267030950193249,9.267030950193249,32.22061507365141,32.22061507365141,29.885284614858165,29.885284614858165,0.0013294329589663278,0.000294051213274316,0.004603313865664898,0.006292934325324192,0.007656121963716902,0.01626961781903299,0.0
1,-5.532768261400104,-8.525546590794512,9.764550948045958,6.8332381543856755,6.618041682879106,5.406918502254122,9.333598223752368,9.333598223752368,21.565333788096886,21.565333788096886,22.342411477613055,22.342411477613055,0.00271407632681501,0.00636391517935282,-0.006960077625295274,0.001312238424527077,-0.027716986244177438,-0.005756775677423047,0.0
2,10.457137464145713,-3.882310717626776,19.452402006857067,7.502548473599049,8.0318152772976,3.356753033768605,9.312677743788862,9.312677743788862,21.31607354773803,21.31607354773803,18.529475892632263,18.529475892632263,-0.009771804103698229,0.002674122162437225,-0.0102424662598504,-0.008594944938212237,0.02692014836439922,-0.0009467450899454371,0.0
3,-11.715705601486302,-6.298585947094272,-19.138703655461843,-3.8878782790727655,-12.05087225040196,-3.625369183351829,9.19745853793101,9.197458537931004,16.007000408875516,16.007000408875506,10.535649948476019,10.535649948476017,-0.003923780407643769,-0.004770900526558067,0.02235806361304495,-0.004797980935783347,0.032497470751498524,0.011981388184712645,0.0
4,0.10832889691150882,-8.680337766075542,1.1399348846264523,-4.669225388722175,-0.22829619977916593,-2.589308911523588,8.8738761256298,8.873876125629796,11.098330084530668,11.098330084530648,5.635455994377725,5.635455994377713,0.02982606265174845,-0.0019967358804037797,0.045441995541915914,0.014712392105308586,0.03390089223795369,0.03401694766268341,0.0
5,-4.62261094840483,-3.0776693354787525,-3.540953566570714,1.544026059119524,-1.648064576564412,0.19908871723190558,8.583119532116505,8.583119532116505,8.56049553387343,8.56049553387343,3.560163494041703,3.560163494041699,0.09260239789754904,0.02839483600492838,0.07964294701411458,0.041825853113660105,0.028636545144619045,0.010655540304160872,0.0
6,10.800277814336987,8.429394484896427,7.571731461539766,8.029604143154216,1.7908454549287063,1.8934639923923502,8.277076707345843,8.27707670734582,6.85824101002808,6.858241010028048,2.404472931694272,2.4044729316942592,0.18208336723777224,0.0777945660360567,0.09169459017618911,0.05723446294858147,-0.01130593614029888,0.0073077105462423745,0.0
7,4.717895232880089,4.296662033984781,1.5646389527474884,2.446235436152307,-0.0016160673741758558,0.12091608460337966,7.991673425398508,7.991673425398499,5.684499874305968,5.684499874305954,1.7172550088316632,1.7172550088316567,0.2715624340737587,0.1422563396467089,0.09006542090166599,0.08100500928208923,0.009528339063338546,0.03659139453698448,0.0
8,1.8072363874985466,-5.585588409548066,-0.5014148980703741,-3.359266506047902,-0.4164547795645963,-1.09127054613064,7.727305167819573,7.727305167819575,4.815741887705743,4.815741887705744,1.274593403537706,1.274593403537704,0.3597371519163866,0.23828065536628734,0.07661462694500269,0.11192153598147384,-0.042142255295421684,0.03956359372178031,0.0
9,-5.24828342030751,-3.2257660467879745,-3.654682828459462,-1.631787143091607,-0.9218021798404055,-0.5586774736344324,7.483523311747294,7.48352331174729,4.148195157354253,4.148195157354239,0.975241285564831,0.9752412855648251,0.41087285176732335,0.3676640571487208,0.026833035024519745,0.14309243023734858,-0.046420779226890314,0.02375496811063902,0.0
