t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-15.308038408899131,-13.121928645457798,-8.84624409488827,-7.582930006626114,8.956766009941049,8.956766009941049,27.829055240600027,27.829055240600027,0.0013294329589663278,0.000294051213274316,0.004603313865664898,0.006292934325324192,0.007656121963716902,0.01626961781903299,0.0
1,-6.968382185821406,-6.744633346616893,5.245238516287612,4.666365413628883,8.908441580774797,8.908441580774797,14.678730937338551,14.678730937338551,0.00271407632681501,0.00636391517935282,-0.006960077625295274,0.001312238424527077,-0.027716986244177438,-0.005756775677423047,0.0
2,8.01932596736456,-2.6440862042662934,11.76875335785402,4.6856515417862195,8.745142580727924,8.745142580727924,9.929385800734357,9.929385800734357,-0.009771804103698229,0.002674122162437225,-0.0102424662598504,-0.008594944938212237,0.02692014836439922,-0.0009467450899454371,0.0
3,-11.221804628564573,-7.471915032442301,-19.944385734151194,-5.779655686763735,9.006604472383698,9.006604472383698,20.023236235537986,20.023236235537986,-0.003923780407643769,-0.004770900526558067,0.02235806361304495,-0.004797980935783347,0.032497470751498524,0.011981388184712645,1.0
4,0.1791692735935262,-7.578663919253492,2.0657987702843954,-2.9553347220301074,8.627579477203552,8.627579477203554,10.52182003750607,10.521820037506073,0.02982606265174845,-0.0019967358804037797,0.045441995541915914,0.014712392105308586,0.03390089223795369,0.03401694766268341,0.0
5,-3.7742655510292704,-4.161232700267834,-1.9553029106147308,0.3624906892480686,8.164490368926625,8.164490368926629,7.073458515193394,7.073458515193399,0.09260239789754904,0.02839483600492838,0.07964294701411458,0.041825853113660105,0.028636545144619045,0.010655540304160872,0.0
6,11.74994474597547,8.434623861204924,6.916361643476618,6.792218002981315,7.793236431623814,7.793236431623813,5.43197023591899,5.431970235918989,0.18208336723777224,0.0777945660360567,0.09169459017618911,0.05723446294858147,-0.01130593614029888,0.0073077105462423745,0.0
7,4.738767777703705,3.5944592397754,1.5334281930591749,2.023940315502357,7.50272372518628,7.502723725186276,4.4906964099643565,4.490696409964353,0.2715624340737587,0.1422563396467089,0.09006542090166599,0.08100500928208923,0.009528339063338546,0.03659139453698448,0.0
8,4.168225624486231,-6.03136052006559,0.7869702682341821,-2.773699786707978,7.269946475990086,7.269946475990082,3.861646614448066,3.8616466144480635,0.3597371519163866,0.23828065536628734,0.07661462694500269,0.11192153598147384,-0.042142255295421684,0.03956359372178031,0.0
9,-3.211261756540981,-2.9369761244039783,-2.2501737096232928,-1.1324040940214575,7.072699621445496,7.072699621445498,3.394306505022485,3.3943065050224845,0.41087285176732335,0.3676640571487208,0.026833035024519745,0.14309243023734858,-0.046420779226890314,0.02375496811063902,0.0
10,0.3823237508847992,-0.25917810085507265,-0.6424701868096323,-0.059199168204643104,6.896609813717933,6.896609813717931,3.023190620250272,3.0231906202502685,0.40525730028590046,0.5293110574335422,-0.041071586058218,0.18838506729170215,-0.0749796255427669,0.07616435683861592,0.0
11,8.534103663576314,-5.5263606582819795,2.030077670254696,-1.8881525083137847,6.7339486250939915,6.733948625093987,2.7168736559935027,2.7168736559934974,0.31976314368543557,0.7545375292391067,-0.12962877197392064,0.2614412568117813,-0.08796682771811314,0.07154429917252131,0.0
12,3.2764351812020216,-4.39450470514809,0.012521066509187051,-1.2500297933495392,6.580993413952458,6.580993413952454,2.4583713809862444,2.458371380986239,0.14084490851299206,1.0424088758599335,-0.22837887335059873,0.30808989752824134,-0.08567279468034562,0.04469086303287475,0.0
13,3.53789226875592,-1.0723046896294117,-0.04544714290420826,-0.1431712468188534,6.436052911801135,6.4360529118011325,2.2372641291506277,2.2372641291506223,-0.13478590955474146,1.3677558065359194,-0.3281357359028175,0.3411355863063431,-0.1121876285268597,0.0480780844729824,0.0
14,-2.656858010381378,3.628480595059897,-1.757224054202403,1.1126132070750339,6.298339373118338,6.29833937311833,2.0464149055352636,2.0464149055352583,-0.5212814770851822,1.7415305350295132,-0.4438452589292125,0.4147396320835565,-0.10387224850265694,0.08561659319446621,0.0
15,-0.24373939991548,3.9456784868248236,-0.9868265530054887,0.988192073312734,6.167422934903199,6.167422934903194,1.8805507713448189,1.8805507713448153,-1.0216162106505289,2.199483204797187,-0.5646560298722596,0.4986263556098524,-0.12843901446041367,0.07468082897739553,0.0
16,-0.02412599298684981,8.00683427900366,-0.8521090529226882,1.7703835898411846,6.042998412255193,6.042998412255188,1.7355961668548745,1.7355961668548707,-1.6428519310060317,2.7283217083359057,-0.6689639369145985,0.5531916105317424,-0.07796724707592517,0.05256916383042834,0.0
17,-2.8035298641735897,7.924317532090069,-1.4061361244627506,1.4645172180633979,5.9247986806446304,5.924798680644623,1.6083206551135059,1.608320655113502,-2.3412692013095167,3.3100701418539056,-0.7324971725110261,0.6111824554430064,-0.07666134949752001,0.060194254761137475,0.0
18,-3.944873732433725,7.397036665029467,-1.513974836521276,1.1210579031745485,5.812569383098484,5.812569383098482,1.4961264859068584,1.4961264859068553,-3.1063719845750657,3.946451584734412,-0.7929215337504754,0.6551546294978099,-0.05200518503238456,0.034090173619669956,0.0
19,-1.9282774291510574,7.075492437519186,-0.9409978360918919,0.8683713807271962,5.706066462701379,5.706066462701378,1.3969057164817988,1.3969057164817966,-3.923716123582814,4.6228592251548895,-0.841279446345846,0.6965535931874359,-0.047200920354962296,0.0368242071352433,0.0
20,-2.212160197703809,3.265232345328819,-0.9076035824029904,-0.03711011187194968,5.605060536330393,5.605060536330389,1.3089367343739764,1.3089367343739728,-4.790794446453133,5.345021463995114,-0.8931840157233458,0.7494085968114906,-0.05367159316865386,0.05049529042447645,0.0
21,-5.516717597618725,6.282589872764989,-1.432622930529486,0.47141918081421297,5.509342085761481,5.509342085761478,1.2308058857082718,1.230805885708269,-5.702309655530258,6.12457567979935,-0.924262471950976,0.8140397392433801,-0.019790802592453832,0.07105692441231366,0.0
