t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-6.171036168365641,-2.3057582639598615,8.740483636773424,8.740483636773424,0.007229652536621988,-0.005060045029693256,0.01380491897107368,-0.009996298766652872,0.008690677327564547,0.004554118577247688,0.0
1,-4.003779841547978,9.337320511546734,8.223596968024744,8.223596968024744,0.027126426711768778,-0.014602033594562327,0.02809021422519433,-0.011096883131417292,0.021156482517791748,0.0024132650319087087,0.0
2,-3.1454005783324637,0.16733126811324675,8.56971454450701,8.56971454450701,0.06384339684567489,-0.023740021958424423,0.04858262129448391,-0.005482158931880987,0.03657718129552723,0.0017852011073118009,1.0
3,12.77983791589407,-10.971671133220982,8.147485166763301,8.147485166763301,0.12679916754240977,-0.03653942439745296,0.07906997133285024,-0.02188124148492234,0.03742262739163266,-0.008730775136970547,0.0
4,12.257618102157737,-6.454588750678977,8.493063947036072,8.493063947036072,0.22606752574110425,-0.06085758449619653,0.11971421545076044,-0.030945314209412884,0.045334424089241404,-0.032346707782194145,1.0
5,-0.9341615099123607,-7.2360805972005044,7.911324278626351,7.911324278626351,0.3672942389726424,-0.10757519976421735,0.1616217012037111,-0.05915216108465588,0.038489594455881,-0.02183808819782842,0.0
6,-1.821059964746974,2.4459086363258047,7.602133154633821,7.6021331546338216,0.5542231017617231,-0.1780624246837715,0.21516568324927632,-0.08235743076553306,0.041471023739229375,-0.029829439025841148,0.0
7,-1.1805995548818229,-1.0909008347158162,7.901351609605311,7.901351609605311,0.7922890406726011,-0.2721394367567132,0.2586051900384562,-0.10599783118822637,0.030509025889525768,-0.017581705833970507,1.0
8,7.99200578033931,-6.234803438926873,7.266305321028411,7.266305321028412,1.061599593698145,-0.38774552788687755,0.2883293712143712,-0.12881445847057732,0.058499840378911365,-0.0332636299040481,0.0
9,7.013025150875214,-6.463748477845561,7.048366081722594,7.048366081722596,1.3755311793782277,-0.5372944485655043,0.3391469456538106,-0.17059549095521226,0.042748918148020926,-0.04329143267746591,0.0
10,6.015570332929078,-4.567881616833816,7.022329538199658,7.022329538199661,1.7367361519923996,-0.7233516900173863,0.37976801896761336,-0.1985598541909618,0.019948777547325814,-0.03494944926738718,0.0
