t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-1.5217332463183662,-0.25693870860477697,-1.0144888618771786,-0.17129247763712138,-0.33816299622942747,-0.05709749968289353,8.689266697072306,8.689266697072306,32.148983552945026,32.148983552945026,29.87671191786915,29.87671191786915,0.007229652536621988,-0.005060045029693256,0.01380491897107368,-0.009996298766652872,0.008690677327564547,0.004554118577247688,0.0
1,-7.478536824277601,10.185189023891274,-4.885955615588674,13.806420150936058,-1.6037181403072296,6.356214634431295,8.682122871563253,8.682122871563251,17.5889881113113,17.588988111311288,17.466122695581717,17.466122695581706,0.027126426711768778,-0.014602033594562327,0.02809021422519433,-0.011096883131417292,0.021156482517791748,0.0024132650319087087,0.0
2,-7.403256195192766,1.0531860253265712,-0.9138588373402925,-6.753565759402578,0.7847243641814927,-5.934266785841004,8.51567804309276,8.51567804309276,14.069910349334465,14.069910349334474,10.970885711414075,10.970885711414082,0.06384339684567489,-0.023740021958424423,0.04858262129448391,-0.005482158931880987,0.03657718129552723,0.0017852011073118009,0.0
3,18.833625364419436,-8.913396071575164,22.790818669010438,-10.515678048895971,9.642545350371947,-4.597770631757911,8.602918532209856,8.602918532209854,14.578411100347159,14.578411100347157,9.235846004625795,9.235846004625794,0.12679916754240977,-0.03653942439745296,0.07906997133285024,-0.02188124148492234,0.03742262739163266,-0.008730775136970547,1.0
4,7.220285487220453,-9.075151759331035,-4.9535016862086545,-2.0137823071844263,-4.28592683513295,0.44188464324711063,8.480642270705328,8.480642270705328,12.444398944605263,12.444398944605267,6.315118966032515,6.315118966032515,0.22606752574110425,-0.06085758449619653,0.11971421545076044,-0.030945314209412884,0.045334424089241404,-0.032346707782194145,0.0
5,-1.5225967078380709,-6.0440095774341795,-11.57564725369884,1.8224376363667503,-5.179105417417981,1.4530405347290696,8.353176033037503,8.353176033037508,10.00822297307283,10.008222973072845,4.2888420300089605,4.288842030008971,0.3672942389726424,-0.10757519976421735,0.1616217012037111,-0.05915216108465588,0.038489594455881,-0.02183808819782842,0.0
6,-3.1696166402568,5.796124614908663,-7.705979892066477,9.723476920392443,-2.675638636165554,3.2060311490884095,8.038820707056464,8.03882070705647,7.843520957988623,7.8435209579886385,2.8820836422297464,2.882083642229758,0.5542231017617231,-0.1780624246837715,0.21516568324927632,-0.08235743076553306,0.041471023739229375,-0.029829439025841148,0.0
7,3.115829183458805,-2.8754279980464403,-0.8084770828718408,0.21140727997764586,-0.3288537558177369,0.061838472504845754,7.830765440966023,7.830765440966021,6.617307560859061,6.617307560859061,2.161125462698473,2.1611254626984815,0.7922890406726011,-0.2721394367567132,0.2586051900384562,-0.10599783118822637,0.030509025889525768,-0.017581705833970507,0.0
8,8.714925389181914,-10.954048708920125,2.344001708412664,-4.559491402163809,0.4206956281475369,-1.0256013213581894,7.592360441016386,7.592360441016388,5.5039397376365145,5.503939737636523,1.5994468805893425,1.599446880589351,1.061599593698145,-0.38774552788687755,0.2883293712143712,-0.12881445847057732,0.058499840378911365,-0.0332636299040481,0.0
9,6.853528612860284,-8.076337186441311,0.623625815609568,-1.9377563139395377,-0.001570574702162375,-0.3265050364484172,7.393427756306206,7.393427756306202,4.761435897599177,4.761435897599182,1.2521327990116131,1.2521327990116193,1.3755311793782277,-0.5372944485655043,0.3391469456538106,-0.17059549095521226,0.042748918148020926,-0.04329143267746591,0.0
