t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
66,22.065687986132485,23.240059999002504,14.063714604161941,14.527901547399335,13.854244667664391,13.919337012945837
67,22.566468320205953,23.79330711664056,14.166433414868687,14.657222791004259,13.810967378157029,13.870718004908577
68,23.069071247154646,24.352141030636446,14.275030119763482,14.788952993912751,13.76954465815129,13.825481470105633
69,23.579480422359254,24.926673943115,14.39404528355122,14.92592168245232,13.73160096349331,13.782757947086752
70,24.09868564790595,25.505450992835204,14.513393816719573,15.062746789801645,13.695702656804771,13.740185324033405
71,24.62399681211161,26.094568907123286,14.629078460291751,15.20429141729809,13.658783372770921,13.697580105703869
72,25.14552518580699,26.698173393349162,14.747391540442681,15.349020975589536,13.625166635043234,13.658206483535569
73,25.675263149611254,27.304173470653907,14.866255564953732,15.493901672183663,13.592511169719744,13.6189847985558
74,26.206651587206952,27.917952471415006,14.991174129854851,15.638909917665316,13.558406257627134,13.580013412722689
75,26.73828128495599,28.528970528451158,15.117486152431656,15.785350002458193,13.5233044006854,13.540869348558155
76,27.284973639140286,29.14375610193094,15.251745842346711,15.924004877439522,13.489321588849052,13.503923846374835
77,27.829266110606213,29.768068369211342,15.388117304530645,16.06353802608353,13.456216777801558,13.468734211637901
78,28.381391804851223,30.395409922424573,15.530026089865478,16.202878988952875,13.42380540582369,13.431417343299856
79,28.940174577760846,31.026568445063436,15.670690456253414,16.34541163001645,13.38964210976746,13.396772367671783
80,29.515515211404644,31.661355538923758,15.814791386160007,16.486561575752354,13.356387351796013,13.36491604951822
81,30.099889520506146,32.3002600791354,15.954651330767867,16.624206202555232,13.324329597568951,13.334033728014875
82,30.68819047894533,32.94948657686461,16.093333239368118,16.761112638710088,13.29414703913051,13.304254833580703
83,31.282671442287366,33.605345738671645,16.22981094985918,16.89880076501515,13.263173602017432,13.275489133528668
84,31.880946920003986,34.26242459532938,16.36506117897138,17.03616361516059,13.231413407365965,13.246155356830085
85,32.48381475274869,34.924008624215176,16.4985451292101,17.171834430540525,13.201490464941038,13.21793176320126
86,33.095610525264604,35.60079997017755,16.629865839465317,17.305086483615767,13.170734160735549,13.189283574139298
87,33.71143968891261,36.28915421171334,16.765369550550357,17.43933170840147,13.140303389245696,13.162352900380602
88,34.33106805068638,36.97416116151685,16.903098952754856,17.572229204922795,13.111419699421546,13.135486972937585
