t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-8.462222527186915,-2.699000370045704,-5.641481857169878,-1.7993336350101057,-1.8804941874516925,-0.5997779533089325,9.26703095019325,9.26703095019325,32.22061507365141,32.22061507365141,29.88528461485817,29.88528461485817,0.007229652536621988,-0.005060045029693256,0.01380491897107368,-0.009996298766652872,0.008690677327564547,0.004554118577247688,0.0
1,-5.982398716393664,7.096304219687547,0.6873596263466197,12.935809665069215,1.3980107514247528,6.363132529902304,9.321373143145486,9.32137314314549,20.848024930700284,20.8480249307003,21.284540051535966,21.284540051535974,0.027126426711768778,-0.014602033594562327,0.02809021422519433,-0.011096883131417292,0.021156482517791748,0.0024132650319087087,0.0
2,-1.635151909187246,-9.814447701062072,5.516584597612397,-14.913029432282102,3.651785721184183,-8.802909326445757,9.309778994097792,9.309778994097792,20.936543080535138,20.936543080535138,17.75403409846209,17.754034098462082,0.06384339684567489,-0.023740021958424423,0.04858262129448391,-0.005482158931880987,0.03657718129552723,0.0017852011073118009,1.0
3,15.205606278209064,-5.986068843613541,19.405676170060104,-6.3950013362507825,8.255585438569778,-2.5004690659309716,9.173178921565183,9.173178921565192,15.49192607373725,15.491926073737273,9.883899227368268,9.883899227368289,0.12679916754240977,-0.03653942439745296,0.07906997133285024,-0.02188124148492234,0.03742262739163266,-0.008730775136970547,1.0
4,0.6338112983799884,-14.926856912246784,-8.832779827809315,-8.792951337481048,-5.420094618078574,-2.2565604548584686,9.085270721587596,9.085270721587598,13.3485433596445,13.348543359644507,6.879748262641959,6.879748262641967,0.22606752574110425,-0.06085758449619653,0.11971421545076044,-0.030945314209412884,0.045334424089241404,-0.032346707782194145,0.0
5,1.9267152405928814,-0.739354421020531,-6.114997005979435,7.022326894627238,-3.1434764396918804,3.261866750940041,8.996413845160141,8.996413845160149,11.289553054732137,11.289553054732156,4.962535229040739,4.962535229040757,0.3672942389726424,-0.10757519976421735,0.1616217012037111,-0.05915216108465588,0.038489594455881,-0.02183808819782842,1.0
6,-2.368193786689895,9.003189287472816,-7.545767585315092,11.264527365847563,-2.7067960740955828,3.547208108755286,8.810403614880538,8.810403614880537,9.284055477123387,9.284055477123376,3.5367087838933196,3.536708783893327,0.5542231017617231,-0.1780624246837715,0.21516568324927632,-0.08235743076553306,0.041471023739229375,-0.029829439025841148,0.0
7,7.937989467426524,-1.6477258517054185,2.220861351467173,0.036748337485061455,0.40152632187273696,-0.08662697034385358,8.387318788375488,8.387318788375495,7.281094726198401,7.281094726198419,2.404703886919549,2.4047038869195627,0.7922890406726011,-0.2721394367567132,0.2586051900384562,-0.10599783118822637,0.030509025889525768,-0.017581705833970507,0.0
8,6.204162360682076,-1.5769422265723563,0.5153710925158137,0.027741722652711687,-0.03020281327766483,-0.07210812819354917,8.439296978323831,8.43929697832383,6.546552356300591,6.546552356300601,1.9713324434317567,1.9713324434317674,1.061599593698145,-0.38774552788687755,0.2883293712143712,-0.12881445847057732,0.058499840378911365,-0.0332636299040481,0.0
9,0.9399179657044741,-8.77264195041674,-2.5505526507770178,-3.298119879226096,-0.660120862220122,-0.6965972785610326,7.901541505600051,7.901541505600056,5.140100094131144,5.140100094131162,1.3583016018108685,1.3583016018108776,1.3755311793782277,-0.5372944485655043,0.3391469456538106,-0.17059549095521226,0.042748918148020926,-0.04329143267746591,0.0
10,-5.068313047125212,-6.168913582243032,-4.63554403745483,-0.9801744820898488,-0.9230017302586941,-0.13108416954040747,8.070936743901624,8.070936743901632,4.906155774620257,4.906155774620278,1.2071774214565218,1.207177421456529,1.7367361519923996,-0.7233516900173863,0.37976801896761336,-0.1985598541909618,0.019948777547325814,-0.03494944926738718,0.0
11,-0.1476268309849118,-0.0700094310341619,-1.8322696158054033,1.8572588031047275,-0.3302245118334799,0.36833564852018785,7.496817720204776,7.496817720204781,3.9702351641717266,3.9702351641717373,0.8712885877882679,0.8712885877882709,2.1226903319417962,-0.9398507500062575,0.38378625689007945,-0.23913508024302377,-0.031152037328772492,-0.06025417400284721,0.0
12,-2.5343679139001445,8.508072509273745,-2.332015450260986,4.7028040232540445,-0.35811808616362306,0.752977084876159,7.285588388054735,7.285588388054751,3.5659495835322144,3.5659495835322326,0.7200451490001406,0.7200451490001445,2.4897576489392907,-1.1979817667913506,0.3442528137224088,-0.27518206407580303,-0.04443846470158014,-0.0292715582670536,0.0
13,1.3381193455630758,6.283997272662379,-0.7556000286965592,2.8007407211744635,-0.10045626385919837,0.3616627325307131,7.077301420419471,7.077301420419463,3.141120803549014,3.141120803549014,0.5813788574059758,0.581378857405976,2.808262828420576,-1.4865397509164222,0.29009201638640425,-0.3030265301475132,-0.05606135106178421,-0.03980349024964092,0.0
14,2.865311059374122,-2.219604124735362,-0.1527144832981122,-0.7439437770179183,-0.009325423304152203,-0.17706898156873763,6.9029171819305715,6.902917181930584,2.8186223875281082,2.8186223875281184,0.48283558079117156,0.4828355807911734,3.0640394580829224,-1.8071170795706737,0.21726182263064062,-0.3352848010504186,-0.07668763073174847,-0.029655994580254613,0.0
