t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-14.880853766264083,-16.25837630247787,8.786448875500177,8.786448875500177,0.0013294329589663278,0.000294051213274316,0.004603313865664898,0.006292934325324192,0.007656121963716902,0.01626961781903299,0.0
1,-9.126785901456953,-5.693421937618421,8.352300406945012,8.352300406945012,0.00271407632681501,0.00636391517935282,-0.006960077625295274,0.001312238424527077,-0.027716986244177438,-0.005756775677423047,0.0
2,10.294388460924768,1.916091109251459,8.630692620748286,8.630692620748286,-0.009771804103698229,0.002674122162437225,-0.0102424662598504,-0.008594944938212237,0.02692014836439922,-0.0009467450899454371,1.0
3,-10.803605907171445,-5.464294265187932,8.823170558762115,8.823170558762115,-0.003923780407643769,-0.004770900526558067,0.02235806361304495,-0.004797980935783347,0.032497470751498524,0.011981388184712645,1.0
4,2.7734922538743323,-7.743319116047494,8.615216355111455,8.615216355111453,0.02982606265174845,-0.0019967358804037797,0.045441995541915914,0.014712392105308586,0.03390089223795369,0.03401694766268341,1.0
5,-3.134690498819652,-1.9072349709300067,7.857800791416913,7.857800791416912,0.09260239789754904,0.02839483600492838,0.07964294701411458,0.041825853113660105,0.028636545144619045,0.010655540304160872,0.0
6,10.70016145400632,7.0948197991414865,7.53929017248761,7.53929017248761,0.18208336723777224,0.0777945660360567,0.09169459017618911,0.05723446294858147,-0.01130593614029888,0.0073077105462423745,0.0
7,0.7265327709632573,3.088222650319027,7.659215753364238,7.659215753364237,0.2715624340737587,0.1422563396467089,0.09006542090166599,0.08100500928208923,0.009528339063338546,0.03659139453698448,1.0
8,1.187166184591778,-5.581098457484665,7.113568465806224,7.113568465806221,0.3597371519163866,0.23828065536628734,0.07661462694500269,0.11192153598147384,-0.042142255295421684,0.03956359372178031,0.0
9,-1.3027551421366022,-0.8334831729486867,6.900403182205349,6.900403182205349,0.41087285176732335,0.3676640571487208,0.026833035024519745,0.14309243023734858,-0.046420779226890314,0.02375496811063902,0.0
10,-0.9507516017079598,0.5526573370987152,6.73078497691534,6.730784976915337,0.40525730028590046,0.5293110574335422,-0.041071586058218,0.18838506729170215,-0.0749796255427669,0.07616435683861592,0.0
11,8.980782855670725,-5.7463028025597644,6.576050325949837,6.576050325949834,0.31976314368543557,0.7545375292391067,-0.12962877197392064,0.2614412568117813,-0.08796682771811314,0.07154429917252131,0.0
12,2.563904678310198,-5.7641701575395725,6.431126664524585,6.431126664524579,0.14084490851299206,1.0424088758599335,-0.22837887335059873,0.30808989752824134,-0.08567279468034562,0.04469086303287475,0.0
13,3.752754198578821,-2.9082331357666433,6.294233973476519,6.2942339734765165,-0.13478590955474146,1.3677558065359194,-0.3281357359028175,0.3411355863063431,-0.1121876285268597,0.0480780844729824,0.0
14,-1.2075269279432566,2.778169820817534,6.1644765210383,6.164476521038293,-0.5212814770851822,1.7415305350295132,-0.4438452589292125,0.4147396320835565,-0.10387224850265694,0.08561659319446621,0.0
15,2.1201483125321197,3.14400293146369,6.041308370591221,6.041308370591214,-1.0216162106505289,2.199483204797187,-0.5646560298722596,0.4986263556098524,-0.12843901446041367,0.07468082897739553,0.0
16,1.7067067932410098,6.770708982328295,5.924334729791491,5.924334729791485,-1.6428519310060317,2.7283217083359057,-0.6689639369145985,0.5531916105317424,-0.07796724707592517,0.05256916383042834,0.0
17,-1.5155503153133065,5.597937243759447,5.813230100487918,5.813230100487914,-2.3412692013095167,3.3100701418539056,-0.7324971725110261,0.6111824554430064,-0.07666134949752001,0.060194254761137475,0.0
18,-3.9769616061912467,6.225142173738083,5.7077072014992405,5.707707201499239,-3.1063719845750657,3.946451584734412,-0.7929215337504754,0.6551546294978099,-0.05200518503238456,0.034090173619669956,0.0
19,-0.6956531086413161,5.363846388977871,5.607507228895554,5.607507228895554,-3.923716123582814,4.6228592251548895,-0.841279446345846,0.6965535931874359,-0.047200920354962296,0.0368242071352433,0.0
20,-2.083951702098229,2.515683127683919,5.512398191383636,5.512398191383635,-4.790794446453133,5.345021463995114,-0.8931840157233458,0.7494085968114906,-0.05367159316865386,0.05049529042447645,0.0
21,-5.010561568016353,5.342114261226331,5.422175657276023,5.42217565727602,-5.702309655530258,6.12457567979935,-0.924262471950976,0.8140397392433801,-0.019790802592453832,0.07105692441231366,0.0
22,-6.080070707555988,9.83044383039647,5.336663693927592,5.336663693927591,-6.637227129946699,6.981933528279631,-0.9436872392695953,0.9002504275709925,-0.01699368740954326,0.07786158095934716,0.0
23,-9.51024691105493,12.219459900881017,5.255715205345095,5.255715205345094,-7.592208633148416,7.92298102725827,-0.970163082116733,0.9853055192698391,-0.05081298506594256,0.09656637590386247,0.0
24,-14.94054197547375,14.49688298374416,5.179211424940543,5.179211424940539,-8.584183621113729,8.952347581023556,-1.0157320878605849,1.0648831538825736,-0.06361445578968938,0.0641713168484868,0.0
25,-18.360228658788753,12.757713550057302,5.107060501578364,5.10706050157836,-9.63596210724834,10.051292934974404,-1.0886629482665244,1.135008669767072,-0.07251614156175755,0.08729089797157491,0.0
26,-19.250324570303118,13.242104737129802,5.03919516159741,5.039195161597406,-10.763372853273253,11.219221059839402,-1.163693311857067,1.1933428101304577,-0.06351855428807894,0.04371065604589012,0.0
27,-22.98378640708979,13.384647599550403,4.975569432275775,4.9755694322757735,-11.953932268844701,12.436034299100594,-1.2132096710971851,1.2400407890141234,-0.032865647542245954,0.04263527386536111,0.0
28,-22.419546192020167,15.742614476494223,4.916154415111281,4.916154415111278,-13.182345630631009,13.700353174393111,-1.245940899170152,1.286781122539227,-0.0363895451924053,0.034982939601166024,0.0
29,-23.260618944582998,17.144784135460966,4.860933117566735,4.8609331175667325,-14.452456374111456,14.999687717218068,-1.2922148455139593,1.310283482027232,-0.026713315555145008,0.02431941651257012,0.0
30,-25.921765374125254,15.671228662046298,4.8098943969947126,4.809894396994712,-15.761481186471517,16.32508560619234,-1.3311179753738875,1.3357891097360521,-0.0613393014011663,0.011220085271275411,0.0
31,-23.77466313001454,16.56464518175236,4.763026141865155,4.763026141865154,-17.129768160612052,17.678167964644015,-1.408728098911537,1.3800033217888923,-0.07965702187161458,0.05118000797499215,0.0
32,-22.283495710801674,19.292876653582066,4.720307909930725,4.720307909930724,-18.575942550634544,19.08390468850011,-1.4831612385568387,1.4352518676989556,-0.07467397553830843,0.07244610460203854,0.0
33,-24.302757190156946,18.75925725170734,4.681703351985785,4.681703351985786,-20.099095513451857,20.563045828502847,-1.5660681426083312,1.5206551919313458,-0.07693509822935544,0.07368388280592887,0.0
34,-26.34652340281378,21.977947090742934,4.647152859030183,4.647152859030182,-21.700270824430547,22.122935166108963,-1.635707949591991,1.600255912964885,-0.07160039100980915,0.09816239832705831,0.0
35,-28.258672708693826,25.858687599345295,4.616566960332364,4.616566960332364,-23.36616185174544,23.77295109314042,-1.691663891287376,1.7005396938761759,-0.05769263132508526,0.09267290917640654,0.0
36,-31.293817784396552,25.573783467002837,4.5898210475311965,4.589821047531196,-25.083178206847723,25.519762345936737,-1.7388912579780902,1.7965798001195064,-0.03440549448032844,0.1084302498734373,0.0
37,-29.838272656147364,28.091214454457305,4.566751984187381,4.566751984187381,-26.841853360585507,27.370638140136737,-1.7765049232892547,1.9016913114517315,-0.02784363479531478,0.11476807537722808,0.0
38,-31.78672807983399,29.349712162387867,4.547157066585277,4.547157066585277,-28.62799394511476,29.32117267270213,-1.7977772172749173,1.9949492445280432,-0.02964292829610939,0.08316340505713403,0.0
39,-31.645826095307125,31.83035842507073,4.530795628047516,4.530795628047516,-30.44112791811423,31.362506127262513,-1.8309724256742583,2.091734342349745,-0.03641107097205984,0.10138659030640726,0.0
40,-32.63199388062701,32.44122808720074,4.517393339713417,4.517393339713417,-32.29697771258518,33.49424599250154,-1.885752734180368,2.1697260569909833,-0.05954235399447344,0.0898958947419385,0.0
41,-34.932058350652966,35.34786709494065,4.506648985995264,4.506648985995263,-34.21998777403314,35.707706320700275,-1.9599586841113064,2.25619498910076,-0.06466902628445323,0.09187123157780376,0.0
42,-36.370480047822944,38.75004079081024,4.498243224623873,4.498243224623872,-36.20753142647382,38.010668691932814,-2.0090117727889023,2.358292441889848,-0.036144405199753114,0.11999522701969288,0.0
43,-38.09890562377689,42.6660713503748,4.491848624017562,4.49184862401756,-38.2327572013654,40.427847243949124,-2.0350711314945737,2.4786330799559773,-0.010282314967635788,0.129479126946081,0.0
44,-41.04245947412296,44.071762645605574,4.487140141783108,4.487140141783106,-40.27234605862177,42.97899987934949,-2.042923867835754,2.632891826483459,0.006667407532687748,0.18038421697124143,0.0
45,-44.6087288743444,46.38424483834279,4.483805188114358,4.4838051881143555,-42.308931363381554,45.70070555879115,-2.027657469204979,2.8038441120741115,0.02006402701860226,0.1564690970249644,0.0
46,-49.0443666319648,48.26189284557927,4.481552506206248,4.481552506206247,-44.32346549981832,48.57937982226875,-1.9995805481546818,2.951651867372736,0.021924667721569948,0.13412147008605857,0.0
47,-47.65830348334483,50.27499711653803,4.480119277987973,4.480119277987972,-46.31555147418883,51.598267933654554,-1.9848415790369178,3.0858812638314905,0.011546027966764775,0.1417628168083324,0.0
48,-49.68424783056361,56.85164965987171,4.479276092954673,4.479276092954672,-48.29153330545462,54.7487387598222,-1.9649520393171513,3.2083622656521853,0.03139218836931067,0.1073001049226664,0.0
