t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,2.0124187959216076,-18.013832908391493,1.3416125716081209,-12.009222305876106,0.4472042464365617,-4.003074602342943,22.11629344994507,22.11629344994507,34.89113659086493,34.89113659086493,30.21661711759779,30.21661711759779,-0.009746559818330133,0.0017054847845369594,-0.023449238724910556,0.005958403925609841,-0.035338977673999995,0.011923968761522291,0.0
1,6.972187551280474,-23.714321758626113,4.968525955087944,-8.227991993482561,1.736275753205012,-0.8472747372913578,22.995256150581465,22.995256150581465,32.540783120045994,32.540783120045994,22.225583963692102,22.225583963692102,-0.04984122065871695,0.016620930903597092,-0.0543250086521619,0.02175560714015497,-0.032782299302173655,0.004759584460235873,0.0
2,-0.7270182611181912,-7.699843994029646,-4.557723103401921,11.448175857488042,-2.362698006048138,6.622191836621967,23.038763473685027,23.038763473685027,26.825724190745145,26.825724190745145,14.824340252064825,14.824340252064825,-0.12255995819906125,0.033498498730322235,-0.0937198036203004,0.007636752684849493,-0.03687334836056014,-0.012152976731872761,0.0
3,-3.0323493285397416,18.29255502757872,-4.422316553490328,26.242657343118516,-1.564450123081101,9.233576894845939,22.534716354960896,22.534716354960896,22.19637971338912,22.19637971338912,10.041769778478775,10.041769778478775,-0.23322496578597526,0.0327999603805075,-0.12608782952887665,-0.012122717522429705,-0.04367321639368649,-0.030698921295918204,0.0
4,4.563542322877252,2.8404741709640433,2.226173723713017,5.762098764421463,0.733508181515236,0.9196429019773333,21.93359701918342,21.93359701918342,18.565440253398865,18.565440253398865,7.000715230985616,7.000715230985616,-0.37654363840280347,0.0021109589718775745,-0.15517052488474803,-0.04939167636190573,-0.003158509682270584,-0.04380340439689903,0.0
5,2.400641446654004,12.350241191176476,0.2514876892682225,8.55399743481024,0.06735206106774416,1.3801765785579394,21.315258859539107,21.315258859539107,15.679635117619414,15.679635117619414,5.027792351655957,5.027792351655957,-0.5327909735641188,-0.0682568312055049,-0.15641517105684577,-0.09173123935717632,-0.004990953379594325,-0.04411305031279401,0.0
6,12.404073813108855,3.143416139794539,5.262024847820831,0.5491415043372765,1.1445745925339983,-0.6650166071909207,20.698834118767497,20.698834118767497,13.377864870004455,13.377864870004455,3.715497306555709,3.715497306555709,-0.690860120257949,-0.19092376054313479,-0.157504999223541,-0.16124060988038214,-0.0049777126585573124,-0.09559238138302824,0.0
7,4.057719781854157,8.475418911510268,-0.08172704626060323,2.224648781270225,-0.1193382618727512,-0.209087296405992,20.096709341046868,20.096709341046868,11.53453247941097,11.53453247941097,2.818736588501387,2.818736588501387,-0.8488352650179801,-0.39404804135552585,-0.152040889408858,-0.24532076602307434,0.028737452307595297,-0.09570739376505302,0.0
8,12.192333094058345,6.714399280756515,3.229748111749907,0.4066441750169061,0.48335547034158777,-0.4917270845904321,19.517838883030745,19.517838883030745,10.047599017579687,10.047599017579687,2.189127418199358,2.189127418199358,-0.9866869621688181,-0.6902418962512448,-0.1293612107259412,-0.3431259527661903,0.019836038449827766,-0.07956847039627257,0.0
9,11.760012521930589,-8.620269454783408,2.236717312601283,-5.945419681258244,0.24755363791754814,-1.4277139451715675,18.967476504924953,18.967476504924953,8.836682963731253,8.836682963731253,1.7355955286071643,1.7355955286071643,-1.11087598294144,-1.0680409371243142,-0.12109356658435179,-0.4102748793760235,0.013346933700336742,-0.062120953090714415,0.0
