t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-9.710740325206896,-5.4109900842739,-6.028168907233176,-3.358998499702132,8.685507707093537,8.685507707093537,29.97728099290493,29.97728099290493,-0.001237166025646859,-0.0006275529217280709,-0.00323598936651269,-0.004364367928193313,-0.005276050795791552,-0.02263705472305336,0.0
1,0.2004341602066999,6.485758807087954,9.372031825840754,11.196879557085232,8.607860742286755,8.607860742286755,15.307428215853456,15.307428215853456,-0.0060023620897584895,-0.01851572154168472,-0.005343932870536407,-0.0330509397103006,0.004834244877649278,-0.036016446106873275,0.0
2,6.4980812021344745,9.153467947716454,8.300504839877918,5.4437745506633,8.315277286909458,8.315277286909458,11.021698035837048,11.02169803583705,-0.009621990708458424,-0.072182359850492,0.0018394424491967624,-0.07368091293675075,0.017741371630621623,-0.030720699081831414,0.0
3,10.659934498990955,11.333758661128208,6.300354484018582,2.9345086634283355,8.101526668145327,8.101526668145329,9.051635739019714,9.05163573901972,0.0051154547215307815,-0.1633140095358112,0.029409225018849648,-0.11010150478974089,0.02987001563514169,-0.0376573237424475,0.0
4,12.846250893233458,-0.3760291723305791,4.038898569899715,-7.6646352955522445,7.932382602182117,7.932382602182121,7.537020032278021,7.537020032278026,0.04303126444339416,-0.28366413793597206,0.04686106433188322,-0.12047717374792935,0.022183153043641057,0.011832049650486613,0.0
5,10.044761962582891,-2.157945023867514,-0.27636094438643966,-6.162968253082578,7.742345374990975,7.74234537499098,6.283550984509652,6.283550984509655,0.10332848599530353,-0.4000441948442817,0.07021767098003494,-0.12120421879857758,0.011601137825152895,-0.03293157027210905,0.0
6,0.47118336556513896,-3.7370239634678297,-6.048732395750369,-4.895610259910694,7.5333861600565575,7.533386160056559,5.285436244418977,5.285436244418977,0.18595569775006238,-0.5466430493795237,0.09613015741653134,-0.18028044369681898,0.022603113873013864,-0.0658548538669402,0.0
7,5.675430413017686,-1.3170658584786938,-2.3172164093885996,-2.1003247834867995,7.320243647406401,7.320243647406402,4.502630871611841,4.502630871611841,0.29683516293862144,-0.7558433292209057,0.12802116221031318,-0.23470295581740153,0.03400442578842769,-0.04729484384387546,0.0
8,0.5421517772112807,-1.8581907390028578,-4.31361760530496,-1.6732687328925029,7.112204618784461,7.1122046187844585,3.885615728380503,3.885615728380499,0.44151551667088,-1.008411528565064,0.16152419071117,-0.2662714437061859,0.0334973032436909,-0.009704230694256993,0.0
9,-10.249513937463927,3.400097116337829,-7.851226099686065,0.8833709758877712,6.9136179734659695,6.9136179734659695,3.393089883547298,3.3930898835472947,0.6083364534555498,-1.277913588224645,0.16428878624510107,-0.2757795826176371,-0.014112029908797438,-0.02023636051545281,0.0
10,-6.354453319469131,3.335748710385308,-4.95609283689911,0.7335179378850116,6.726144925150534,6.726144925150529,2.9942605991302784,2.9942605991302744,0.7588580377073514,-1.5785990145682423,0.13416761645873168,-0.33223941600295304,-0.038479264094948465,-0.06584255083126651,0.0
11,-6.344246482872936,-4.404070402423586,-4.142296673613348,-1.9460583564074523,6.550115067605433,6.550115067605433,2.666811775434755,2.6668117754347556,0.8652935473527531,-1.9459804583534253,0.07285328871204809,-0.4147770374346131,-0.07944071388740698,-0.10323983421636651,0.0
12,-1.1469577404219926,-2.849007381584506,-1.8815669861391138,-1.0741233330125357,6.385220054332821,6.385220054332825,2.394564732835694,2.394564732835698,0.9010855269542185,-2.413432939404694,-0.002043042920403997,-0.5214357452218092,-0.08083811770906497,-0.1017481436617165,0.0
13,-3.8534617890473664,-2.554188404579133,-2.357825735382863,-0.7882460203991308,6.230864899692463,6.23086489969247,2.165667923727882,2.165667923727887,0.8669768139198392,-2.9837777245248853,-0.06104364376694949,-0.6174583233764589,-0.057049289469770906,-0.0962247331153624,0.0
14,-4.879194097980478,-2.0175973467847745,-2.255670368749522,-0.4711129709689933,6.086348369540741,6.086348369540744,1.971321556220972,1.9713215562209736,0.7833278791974556,-3.6470724290746928,-0.10208964213092869,-0.7101691965976568,-0.03521505230766376,-0.10146022323720201,0.0
15,-4.429019085046678,-1.6831305894687016,-1.7794906066103835,-0.2733748010601205,5.95095606884448,5.950956068844477,1.8049000385295713,1.8049000385295721,0.6617685200942309,-4.40469172554643,-0.140107646726704,-0.8049016572873142,-0.02960390953532736,-0.09736870955206457,0.0
16,-5.3425240003147465,-2.6857088395847803,-1.6958057960172102,-0.46556355393369153,5.824007678066597,5.824007678066602,1.6613479217105123,1.6613479217105143,0.5148900173787093,-5.258248405810448,-0.14660001171871148,-0.901115473255913,0.015590615092372011,-0.1029387453709307,0.0
17,-3.4176239454984034,-3.4349964214731084,-1.017999817528456,-0.549177302809002,5.704879646109765,5.704879646109769,1.536760078141628,1.5367600781416295,0.3758096305703579,-6.216557925276186,-0.13392509999173716,-1.0181407379552319,0.006314431515144355,-0.11573677148618555,0.0
18,-2.3706454614344383,-7.062349228724333,-0.6651436797951022,-1.2372487092930065,5.593014621219169,5.593014621219171,1.428085984602293,1.4280859846022942,0.24673116741374151,-7.2934929741935015,-0.12138203589495046,-1.133110117355775,0.028124495553430516,-0.10291236195241471,0.0
19,-4.257008902217866,-10.128114400821904,-0.9424490051169255,-1.704677535333207,5.487923716468965,5.487923716468964,1.3329182827745156,1.3329182827745159,0.1396276836145764,-8.472172306059358,-0.09047342785141545,-1.2207822295448953,0.04729615533953929,-0.09091526838784662,0.0
