t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-4.9975918260084375,-3.2723748519948317,8.939679500980235,8.939679500980235,0.007229652536621988,-0.005060045029693256,0.01380491897107368,-0.009996298766652872,0.008690677327564547,0.004554118577247688,0.0
1,-5.625652349775017,6.687191895534607,8.452154155145195,8.452154155145195,0.027126426711768778,-0.014602033594562327,0.02809021422519433,-0.011096883131417292,0.021156482517791748,0.0024132650319087087,0.0
2,-6.034783125265297,2.4894017810940223,8.756306848824904,8.756306848824904,0.06384339684567489,-0.023740021958424423,0.04858262129448391,-0.005482158931880987,0.03657718129552723,0.0017852011073118009,1.0
3,11.338422233705234,-7.1921296564104935,8.282202181262445,8.282202181262445,0.12679916754240977,-0.03653942439745296,0.07906997133285024,-0.02188124148492234,0.03742262739163266,-0.008730775136970547,0.0
4,6.99807007402675,-7.698640222525124,8.558845668794557,8.558845668794557,0.22606752574110425,-0.06085758449619653,0.11971421545076044,-0.030945314209412884,0.045334424089241404,-0.032346707782194145,1.0
5,-0.627778735951476,-1.4926763236679679,8.044752935066782,8.044752935066782,0.3672942389726424,-0.10757519976421735,0.1616217012037111,-0.05915216108465588,0.038489594455881,-0.02183808819782842,0.0
6,-1.104582318002029,4.145690777493243,7.747744650726326,7.747744650726327,0.5542231017617231,-0.1780624246837715,0.21516568324927632,-0.08235743076553306,0.041471023739229375,-0.029829439025841148,0.0
7,3.2515892698771935,-0.2640034824360385,8.00855341553453,8.00855341553453,0.7922890406726011,-0.2721394367567132,0.2586051900384562,-0.10599783118822637,0.030509025889525768,-0.017581705833970507,1.0
8,10.776863258970803,-3.5880315953698236,7.403178921567949,7.40317892156795,1.061599593698145,-0.38774552788687755,0.2883293712143712,-0.12881445847057732,0.058499840378911365,-0.0332636299040481,0.0
9,4.681441366917221,-3.8663045600703834,7.208689591719264,7.208689591719264,1.3755311793782277,-0.5372944485655043,0.3391469456538106,-0.17059549095521226,0.042748918148020926,-0.04329143267746591,0.0
10,6.006768785885542,-4.027420025530296,7.00894778103981,7.00894778103981,1.7367361519923996,-0.7233516900173863,0.37976801896761336,-0.1985598541909618,0.019948777547325814,-0.03494944926738718,0.0
