t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-39.83521702609218,1.3479726146044593,20.00003239978713,20.00003239978713,-0.009746559818330133,0.0017054847845369594,-0.023449238724910556,0.005958403925609841,-0.035338977673999995,0.011923968761522291,0.0
1,-39.15563699766735,-4.499575654073694,16.116580497464486,16.116580497464486,-0.04984122065871695,0.016620930903597092,-0.0543250086521619,0.02175560714015497,-0.032782299302173655,0.004759584460235873,0.0
2,-15.88524794174489,21.042240662039074,14.051337228161568,14.051337228161568,-0.12255995819906125,0.033498498730322235,-0.0937198036203004,0.007636752684849493,-0.03687334836056014,-0.012152976731872761,0.0
3,-14.134147588828085,16.754997133270912,12.743106638206548,12.743106638206548,-0.23322496578597526,0.0327999603805075,-0.12608782952887665,-0.012122717522429705,-0.04367321639368649,-0.030698921295918204,0.0
4,-11.754471968178732,14.083003529009334,11.832855988499528,11.832855988499528,-0.37654363840280347,0.0021109589718775745,-0.15517052488474803,-0.04939167636190573,-0.003158509682270584,-0.04380340439689903,0.0
5,-14.637766825432033,9.914714539028711,11.161241483432134,11.161241483432134,-0.5327909735641188,-0.0682568312055049,-0.15641517105684577,-0.09173123935717632,-0.004990953379594325,-0.04411305031279401,0.0
6,-6.618225912528219,14.055816434084448,10.645444910275195,10.645444910275195,-0.690860120257949,-0.19092376054313479,-0.157504999223541,-0.16124060988038214,-0.0049777126585573124,-0.09559238138302824,0.0
7,-11.945627359230834,11.720359884542145,10.237664473155137,10.237664473155137,-0.8488352650179801,-0.39404804135552585,-0.152040889408858,-0.24532076602307434,0.028737452307595297,-0.09570739376505302,0.0
8,-6.188096277595337,5.4229826954782885,9.90815688785291,9.90815688785291,-0.9866869621688181,-0.6902418962512448,-0.1293612107259412,-0.3431259527661903,0.019836038449827766,-0.07956847039627257,0.0
9,-9.214747023723104,3.188059992295896,9.637336458340718,9.637336458340718,-1.11087598294144,-1.0680409371243142,-0.12109356658435179,-0.4102748793760235,0.013346933700336742,-0.062120953090714415,0.0
10,-12.607806059984595,0.9169006439484328,9.411721666876362,9.411721666876362,-1.2335553720264079,-1.5077895254774305,-0.12523488554507647,-0.471211244885884,0.0010142658036595403,-0.06849715228012516,0.0
11,-8.675050027408133,4.485517531241113,9.221695933603284,9.221695933603284,-1.3495367362154727,-2.0079266257621593,-0.10535465833895843,-0.5240124743055631,0.0017547747898294377,-0.028010906903212222,0.0
12,2.499928359821615,8.996738426131255,9.060195670441303,9.060195670441303,-1.4515855618825677,-2.5431255895267024,-0.10000212941156937,-0.5414605585470903,-0.003006628769635758,-0.008167191487001246,0.0
