t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,1.6020386303594363,1.5080061790597945,9.071148590226592,9.071148590226592,0.0015787075403723941,0.008645727234825522,0.0011078356274419631,0.024909068323580967,-0.004582558095858175,0.027180777473971324,0.0
1,-2.2710724683908206,0.4723350528158291,7.949308033009352,7.949308033009352,-0.0006049447099821012,0.03397047735959785,-0.009794124815023461,0.0187453315257489,-0.03375630676471368,-0.022373162134347084,0.0
2,-4.7594282685192475,-0.44335128340176266,7.547245784055502,7.547245784055502,-0.0305770986709753,0.036725723327388424,-0.05075946696056813,-0.015070533238213533,-0.03341768921844607,-0.036106989595189015,0.0
3,-1.6939265360947262,0.7524550438136088,7.3196168361188265,7.3196168361188265,-0.09691034091790789,0.007364494296398709,-0.0831391651851832,-0.04193394898078305,-0.028437912104171112,-0.011938928662287962,0.0
4,2.0809415280894377,5.4889779144344955,7.143055717724335,7.143055717724335,-0.1844024180145084,-0.03705385047752158,-0.08533915485007457,-0.044184910168838826,0.0024150557559864706,-0.0037261660522635073,0.0
5,1.243080793345283,8.724082976415767,6.980075304327223,6.980075304327224,-0.26275216132466894,-0.08301522608278503,-0.0701783085471248,-0.051716859974158536,0.024434150861589548,-0.019981755693454714,0.0
6,-0.2521130962258085,-0.8574950947127289,6.821318985156862,6.821318985156861,-0.3169310103173723,-0.15232906036671187,-0.035220374769176846,-0.08594891423583423,0.04616239738077011,-0.0339269684354403,0.0
7,1.6879766485815624,-3.442296606810294,6.665876750129044,6.665876750129042,-0.3368969657988036,-0.2474143383326809,-0.004617680521205113,-0.10255294260498915,0.04293286755120978,-0.02082588329482027,0.0
8,3.3212304323995845,3.3333785602531973,6.5146693460929805,6.51466934609298,-0.31542422252054453,-0.35955232953290395,0.0509477298554451,-0.12471931992103828,0.061100722986717315,-0.017702764548600328,0.0
9,-7.0392245873230035,0.37757811096613686,6.368688515521216,6.368688515521215,-0.22517530859796245,-0.4919189430669999,0.13583351155855472,-0.1456166889918345,0.09840220275843854,-0.035583308300746026,0.0
10,-6.501262553530257,-5.1173579600146875,6.2286378532869815,6.228637853286984,-0.02695370318333143,-0.6610747646758968,0.26859457646138,-0.20023009735043515,0.15467229325338328,-0.07867961198606249,0.0
11,-3.318142825162551,-7.93621633357587,6.094903347454507,6.094903347454509,0.3160974446157808,-0.9041647073680021,0.41373956568168924,-0.28937824983309063,0.12537969921117548,-0.1022358216702999,0.0
12,-1.599625061143783,-7.631275285676433,5.96760536267084,5.967605362670841,0.7895520945584301,-1.2371698947660177,0.5280837415700191,-0.3747290709752246,0.10828283654709533,-0.08566301517992678,0.0
13,2.101412746035395,-6.985821407936944,5.8466719440413355,5.846671944041335,1.3669426566346914,-1.6538850641573235,0.6251727371111148,-0.4572466280348869,0.09015871177953964,-0.08139886275261622,0.0
14,3.258900604721704,-8.819677578660608,5.731909102227885,5.731909102227882,2.0318458643354753,-2.1504900032617753,0.7039397771613942,-0.5316720687566896,0.07865072022084425,-0.061452819978149,0.0
15,1.3819815958908386,-9.289257476894528,5.6230569578406575,5.623056957840661,2.77999022136736,-2.711317917987246,0.7880713155504108,-0.5898317479960786,0.07792776626880596,-0.07530748540007391,0.0
16,0.6786686155645164,-8.727687013130335,5.519829717712203,5.519829717712207,3.606255855695067,-3.3284780864481043,0.8611773080741678,-0.6387559011457855,0.052346039324062274,-0.038643905143327016,0.0
17,4.856090267492529,-13.19975662095442,5.421941904209959,5.421941904209962,4.498570420890143,-3.9906348709065234,0.9251509889117109,-0.6857036917867425,0.06284022662288002,-0.04520787246577009,0.0
18,7.817754699055128,-12.170574909579475,5.329124490423063,5.329124490423066,5.452807591550389,-4.698247364424503,0.9764387090716362,-0.7322157743194296,0.017980619409462564,-0.0681764812069072,0.0
19,13.131606522918693,-8.320091261846526,5.2411341942188105,5.241134194218812,6.438560349078204,-5.466837042790581,0.9965143228745986,-0.8071198040543505,0.029921840347926647,-0.0709987473731835,0.0
20,13.78030642645074,-9.26988797344957,5.1577583305438335,5.157758330543832,7.446711695925623,-6.316460250846222,1.0184557648350192,-0.8962730309017013,0.014249700422967793,-0.09606403392240447,0.0
21,14.605047716991168,-11.440653104938237,5.078816808743243,5.078816808743241,8.469530667891302,-7.259178130310165,1.0337711601506492,-0.9917483566562131,0.02582796023423743,-0.09052435228856591,0.0
22,10.536133003910216,-13.748186626231355,5.00416224736479,5.004162247364789,9.511662915013394,-8.299631461414206,1.0491115094223424,-1.0916180570796759,0.01366678302362232,-0.1128745623485279,0.0
23,10.721610286388543,-12.405828887003079,4.933678758555776,4.933678758555776,10.571151788602108,-9.45688707263991,1.0707858572939448,-1.22786116028467,0.028357426925350572,-0.15105543546375175,0.0
24,12.689629518819766,-10.748881755952405,4.867279684604762,4.867279684604761,11.659884547912753,-10.752406212266683,1.1137302813410406,-1.3626870804328253,0.0648463073561135,-0.14714529491181413,0.0
25,11.750856043295427,-10.47235362462833,4.8049044064008255,4.804904406400826,12.811493811765265,-12.196375408578394,1.188513988788993,-1.5305477147881668,0.06895421049849038,-0.1664323140013825,0.0
