t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,15.984439220395881,11.333508001033232,20.00003239978713,20.00003239978713,-0.007528914886657561,0.009183144047465725,-0.016210009748198865,0.02318069079148212,-0.0022814067050493103,0.0319258887236836,0.0
1,-11.426479229994747,-0.8467937898709668,16.116580497464486,16.116580497464486,-0.02299389825053004,0.050823218267014456,-0.011946654772746484,0.06255110633455728,0.022766519224502454,0.0339403206762076,0.0
2,-5.83894652314384,-13.746858054907202,14.051337228161568,14.051337228161568,-0.0297568493728069,0.13198656387652632,-0.0030969704993067167,0.10020956109478955,2.1648016341659776e-05,0.028775678733251545,0.0
3,4.919614015109382,-7.740284177431098,12.743106638206548,12.743106638206548,-0.0317360133739555,0.24476494352450848,0.004914834032316922,0.12236118134304273,0.03202405735204748,0.012602633676580162,0.0
4,10.36591350782243,-9.013292810865297,11.832855988499528,11.832855988499528,-0.009818365837385566,0.3724335836435123,0.03924330424224081,0.13591970001793263,0.026437705905680002,0.02997202324748386,0.0
5,8.713058273276825,-14.130403857693219,11.161241483432134,11.161241483432134,0.039700196115629624,0.5247030989782806,0.051821769838674966,0.16687813090826237,-0.023579922916012006,0.016928446985693853,0.0
6,3.523228692161392,-18.960916432301104,10.645444910275195,10.645444910275195,0.07541576820652617,0.7121721445578415,0.01798896386744445,0.21303936188974593,-0.03845294705995486,0.04476569973096972,0.0
7,9.526962160148575,-17.416659216984524,10.237664473155137,10.237664473155137,0.07246846735338726,0.9516716107278196,-0.022866155189858517,0.270361143625808,-0.040294609645826214,0.0697229650901537,0.0
8,9.888196882776308,-13.96499689116642,9.90815688785291,9.90815688785291,0.028350002461890348,1.2546909790483638,-0.06501856347502312,0.3363641960627664,-0.03580925905237739,0.06998474534684603,0.0
9,9.368603992009815,-8.941729439089205,9.637336458340718,9.637336458340718,-0.058898780704944004,1.6259287369425148,-0.11060697951159414,0.40346219585387694,-0.058531423482049684,0.06484342063717852,0.0
10,9.858000009375438,-4.54874955013654,9.411721666876362,9.411721666876362,-0.1928706883918876,2.0650426414468233,-0.15200231700788575,0.4741961111480606,-0.04662395570578679,0.07894154105851689,0.0
11,12.899532010266597,-2.6296312041366274,9.221695933603284,9.221695933603284,-0.36742321850777354,2.579568027947653,-0.19813289769734524,0.556245044483563,-0.056508524595380555,0.0757167466287403,0.0
12,10.860082772346333,-0.2738499344750158,9.060195670441303,9.060195670441303,-0.5947108930788497,3.169685694756741,-0.24889516934985523,0.6217203157621112,-0.02370186526953711,0.05356286893443707,0.0
13,1.067982072263364,-3.9967894978043543,8.921903884136896,8.921903884136896,-0.8527615783456054,3.8116524284440203,-0.26702079711310517,0.6546643981889607,-0.017348172780088687,0.008803053090987674,0.0
14,-0.866991781827237,-0.5316400619854798,8.802734351143524,8.802734351143524,-1.128748107700383,4.47446710258543,-0.2849362133741686,0.6729462294465088,-0.017969534343469432,0.008962096915750912,0.0
15,-4.118037224968007,-2.441807968253787,8.699490339300198,8.699490339300198,-1.4197266687003853,5.148107993393526,-0.2943244521538415,0.6675171426148533,-0.001432447139801278,-0.01720468196435941,0.0
16,-2.919721737096259,0.7326641992480853,8.609632182414781,8.609632182414781,-1.707217760071815,5.80209026543717,-0.27736259932080953,0.6372605662182723,0.023559841553654693,-0.03191394805025033,0.0
17,-3.639465249089747,1.7272767109698068,8.531114961792762,8.531114961792762,-1.970173916306623,6.422186546251865,-0.2501194250540547,0.599685274910151,0.01784802973515454,-0.03701375725906951,0.0
18,-5.851772939372787,1.0960497612210016,8.462272623468541,8.462272623468541,-2.212723879123391,7.006200486302105,-0.2418338931937284,0.571284487039479,-0.01084717176322134,-0.02926994225990335,0.0
19,-6.149429446389656,-1.389313491106213,8.401733618617834,8.401733618617834,-2.462734614139717,7.557738802057187,-0.25549161636263934,0.5277272769925349,-0.0012714673664725347,-0.0489735125613493,0.0
20,-0.1501029148442905,2.7982297619239906,8.348358415162114,8.348358415162114,-2.726897292894513,8.059793198379781,-0.2746466094832461,0.47723530992354235,-0.021487585386064816,-0.05104147600252706,0.0
21,0.5396566777749946,6.580502912020901,8.301192481842705,8.301192481842705,-3.00832202799365,8.504449673137788,-0.290306576438714,0.4067780855593726,-0.030740845692247363,-0.08225610889426406,0.0
22,-1.4405337976025567,7.846743188005175,8.259430410953195,8.259430410953195,-3.3087914734494777,8.87059571863141,-0.30799293275551604,0.32302150460834445,-0.01081849137645001,-0.1041040894793902,0.0
23,-0.12791273177959606,8.981767520368429,8.222388187418643,8.222388187418643,-3.6201623946824766,9.143277283547782,-0.30885583642838194,0.22477943699298666,0.017040194706685437,-0.10167673777510339,0.0
24,2.0959949614873175,7.850040145130548,8.18948150189225,8.18948150189225,-3.9169943457468075,9.316447276135873,-0.28369764873764164,0.12415084596425902,0.0250752476428403,-0.08601571587717352,0.0
25,1.5673430937353636,6.345299714938739,8.160208607284048,8.160208607284048,-4.191131460149244,9.397042434501348,-0.26522220642385924,0.03569242724343106,0.01942685171706237,-0.09408654429724748,0.0
26,4.1167982061015955,3.311891007982177,8.13413663207496,8.13413663207496,-4.445264923956575,9.38646073594064,-0.2411055852369466,-0.0602815993614948,0.02838961783521983,-0.09898482773961668,0.0
27,-0.13925379893996848,11.38858191953009,8.110890553041763,8.110890553041763,-4.675523972707934,9.27659875502703,-0.22058830981214475,-0.15992122420160332,0.015289911246696193,-0.09057379711735067,0.0
28,0.10976275991606824,12.845034875446917,8.090144235113403,8.090144235113403,-4.8872619188247075,9.07630278623693,-0.20455380667873072,-0.23267214583055426,0.006015616392870408,-0.034702384406146675,0.0
29,6.989316752825902,11.726638051638233,8.071613093439172,8.071613093439172,-5.087789935224102,8.821677607735248,-0.19955074849092533,-0.2769066185931017,0.0017030534030744431,-0.0426500491727739,0.0
30,4.165003908236843,9.159317650192545,8.055048039935722,8.055048039935722,-5.287956285119121,8.526231132280095,-0.2013575312441874,-0.3136498732391992,0.002122619341384989,-0.03588953395389065,0.0
31,3.6675230589531034,10.749772772814012,8.040230455436795,8.040230455436795,-5.491794258049907,8.197144090955392,-0.2123804571038839,-0.34440699649222534,-0.01945997590611002,-0.039796002694099,0.0
32,3.9293083362034182,10.168124901569996,8.026967987200996,8.026967987200996,-5.712309735224794,7.830018218850917,-0.23144835461469657,-0.3887969300559311,-0.0423880301072701,-0.04929511876998475,0.0
33,3.60191781111259,8.47013979926893,8.015091015557777,8.015091015557777,-5.973080150718013,7.427516610164935,-0.28927730659648015,-0.4130863609450987,-0.05617932597631004,-0.024893149237307326,0.0
34,3.5155036133026503,12.796198044284537,8.004449666834597,8.004449666834597,-6.300514950810225,7.008003430747762,-0.372156392231798,-0.4325022382770287,-0.10091414471331149,-0.04849405555232349,0.0
35,2.521770665063113,13.379395211233637,7.994911275210127,7.994911275210127,-6.722465864517937,6.548776245965513,-0.47320536508625244,-0.4909476271654634,-0.11430554124495654,-0.0835272725581068,0.0
36,2.2336377509655807,13.447506981052141,7.986358215790354,7.986358215790354,-7.242005363912026,6.025412937431657,-0.5607536893013537,-0.5455242396580824,-0.07513204952641689,-0.034528413118675196,0.0
37,-2.903130546825994,10.372086827151776,7.978686046464592,7.978686046464592,-7.8287832396242,5.46071054632795,-0.6072412329296261,-0.5857936704541291,-0.03620265730972077,-0.027440936492667583,0.0
38,-1.3356433407275627,9.38413772917414,7.9718019080343305,7.9718019080343305,-8.455114890404296,4.865739844989399,-0.6456470296107016,-0.6007952727846247,-0.046349815704211594,0.005224605582958269,0.0
39,-3.6067483902639648,8.932615310617324,7.965623141507969,7.965623141507969,-9.12312921102991,4.268047118387511,-0.6909245722932758,-0.5962982246665818,-0.05520177376288721,-0.002532659016450254,0.0
40,-0.7310486344413616,11.762254537807127,7.960076088906053,7.960076088906053,-9.837389771544908,3.674224109991097,-0.732544770725851,-0.5898407759754195,-0.018458821069853547,0.015034166150659813,0.0
41,0.20160152505723794,11.044260501190807,7.955095049865584,7.955095049865584,-10.578854258223782,3.0858305369610957,-0.7514952738249887,-0.592608412423479,-0.011262540054437293,-0.021732849550221395,0.0
42,-3.2883571110968943,13.475648105320127,7.950621371101701,7.950621371101701,-11.33482958758596,2.4846817555561618,-0.7591414648953011,-0.6148908162193453,0.0045674556088265185,-0.045406781160454546,0.0
43,-3.118261532068853,12.423783975195542,7.946602649634643,7.946602649634643,-12.088403653772684,1.85103911287255,-0.7478481441174262,-0.6470297885996033,0.008259453510584104,-0.0251990972630681,0.0
44,-5.4503963038901215,8.884412016967076,7.942992033813926,7.942992033813926,-12.833011860173027,1.1909562389377695,-0.737824802964134,-0.6706322470462327,0.02014432303124302,-0.02238623526148027,0.0
45,-4.737595874720679,8.834395490682901,7.939747608720666,7.939747608720666,-13.569175072190902,0.5127023503262599,-0.7397211096143842,-0.6813713294614573,-0.025688673488569375,-0.001826963213907063,0.0
46,-5.336246188551138,4.275779496694723,7.936831854619317,7.936831854619317,-14.32327389503742,-0.17610263151596706,-0.7635923529130093,-0.7001844738858015,-0.001009609164831709,-0.015573783624578856,0.0
47,-5.949879623790535,4.6332927380386,7.934211168852998,7.934211168852998,-15.086016830781954,-0.8798058936437352,-0.759078656994453,-0.7039532813815781,0.012887425366430092,0.007520960626623838,0.0
48,-9.727831875099072,2.208289844191783,7.931855443003524,7.931855443003524,-15.841688226638407,-1.5829785552307367,-0.7614519941211525,-0.7055908725502147,-0.026366865162268095,-0.017107652058978684,0.0
49,-12.316429672195259,1.3530579914814798,7.929737688324553,7.929737688324553,-16.61773060120796,-2.298783536627313,-0.7871489236742079,-0.7258683760071268,-0.02076810811263139,-0.026786571806622438,0.0
50,-12.80615144615848,1.1532030973879235,7.927833703448678,7.927833703448678,-17.41364460709764,-3.029969463723677,-0.8020495101845808,-0.7297321707148243,-0.0009680312539711612,0.006564151116908293,0.0
51,-13.135445814821235,1.6976280775419068,7.926121779202556,7.926121779202556,-18.213358196468082,-3.7584238510786387,-0.7981985105359152,-0.7248089163361753,-0.002711358028606464,0.013001962109852869,0.0
52,-13.881227542132624,5.5768556832948315,7.924582436066595,7.924582436066595,-19.006526968783497,-4.4777715666949,-0.7830611237564148,-0.7146393697882516,0.038941313220402,0.01262746781806154,0.0
53,-18.977530673961155,-5.3950674332381885,7.923198190410483,7.923198190410483,-19.771384976597428,-5.189263006224859,-0.7497233158042663,-0.7077399830201972,0.013605670463131561,0.013447792259594747,0.0
54,-16.167255273760784,-7.218196177311788,7.9219533461413,7.9219533461413,-20.51930136113282,-5.88294539385461,-0.7489086450119762,-0.6751199017048557,-0.011331036533071517,0.03038121340966482,0.0
