t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-5.848536709529239,26.298436820382374,-3.8990245921563504,17.532291749297144,-1.299675026511468,5.84409798027784,22.11629344994507,22.11629344994507,34.89113659086493,34.89113659086493,30.21661711759779,30.21661711759779,-0.007528914886657561,0.009183144047465725,-0.016210009748198865,0.02318069079148212,-0.0022814067050493103,0.0319258887236836,0.0
1,16.06946193448682,-40.34756064513134,19.593045468640526,-58.2112757755649,8.751034273532627,-27.23198865959272,22.995256150581465,22.995256150581465,32.540783120045994,32.540783120045994,22.225583963692102,22.225583963692102,-0.02299389825053004,0.050823218267014456,-0.011946654772746484,0.06255110633455728,0.022766519224502454,0.0339403206762076,0.0
2,-24.508243569195074,-25.600118670504784,-25.36166397399584,-13.408746631420456,-10.795065548166521,-1.0151675493413101,23.038763473685027,23.038763473685027,26.825724190745145,26.825724190745145,14.824340252064825,14.824340252064825,-0.0297568493728069,0.13198656387652632,-0.0030969704993067167,0.10020956109478955,2.1648016341659776e-05,0.028775678733251545,0.0
3,-39.860153562692844,-10.528991142624182,-24.947668384646605,6.664950677707882,-7.213306209181402,5.723598323083889,22.534716354960896,22.534716354960896,22.19637971338912,22.19637971338912,10.041769778478775,10.041769778478775,-0.0317360133739555,0.24476494352450848,0.004914834032316922,0.12236118134304273,0.03202405735204748,0.012602633676580162,0.0
4,34.058936369671684,-30.85374881825049,33.58742650330064,-6.764603628889132,11.182916940063047,0.3645985009188504,21.93359701918342,21.93359701918342,18.565440253398865,18.565440253398865,7.000715230985616,7.000715230985616,-0.009818365837385566,0.3724335836435123,0.03924330424224081,0.13591970001793263,0.026437705905680002,0.02997202324748386,0.0
5,33.48492861178854,34.82077222087454,22.133162593468676,34.746455223381155,5.614669107627355,10.485721364363942,21.315258859539107,21.315258859539107,15.679635117619414,15.679635117619414,5.027792351655957,5.027792351655957,0.039700196115629624,0.5247030989782806,0.051821769838674966,0.16687813090826237,-0.023579922916012006,0.016928446985693853,0.0
6,21.9689100201499,21.806496844713877,9.204270923021998,18.271966692000124,1.5736427066700083,4.610532598413654,20.698834118767497,20.698834118767497,13.377864870004455,13.377864870004455,3.715497306555709,3.715497306555709,0.07541576820652617,0.7121721445578415,0.01798896386744445,0.21303936188974593,-0.03845294705995486,0.04476569973096972,0.0
7,24.831722612013582,19.26317769771944,7.516388020879518,12.303751510262915,0.938304125842019,2.5498139631166525,20.096709341046868,20.096709341046868,11.53453247941097,11.53453247941097,2.818736588501387,2.818736588501387,0.07246846735338726,0.9516716107278196,-0.022866155189858517,0.270361143625808,-0.040294609645826214,0.0697229650901537,0.0
8,6.179515857670225,8.696559096024767,-2.58796548251345,4.844159275220621,-1.0015683549981766,0.7914535859956429,19.517838883030745,19.517838883030745,10.047599017579687,10.047599017579687,2.189127418199358,2.189127418199358,0.028350002461890348,1.2546909790483638,-0.06501856347502312,0.3363641960627664,-0.03580925905237739,0.06998474534684603,0.0
9,0.030938336988117765,23.938500590502176,-4.746752405411665,9.418362997329933,-1.1863941451487272,1.3956175721629513,18.967476504924953,18.967476504924953,8.836682963731253,8.836682963731253,1.7355955286071643,1.7355955286071643,-0.058898780704944004,1.6259287369425148,-0.11060697951159414,0.40346219585387694,-0.058531423482049684,0.06484342063717852,0.0
10,-0.6852675678032556,11.244808974416813,-4.327545047204566,2.8932232035585583,-0.9515394137942175,0.23703162202977857,18.447877178264946,18.447877178264946,7.8401386641723,7.8401386641723,1.4011202228769142,1.4011202228769142,-0.1928706883918876,2.0650426414468233,-0.15200231700788575,0.4741961111480606,-0.04662395570578679,0.07894154105851689,0.0
11,-2.163051211986441,17.023902232540387,-4.212583750169313,4.017747731326183,-0.8077442703679187,0.3566913356844857,17.959283563538634,17.959283563538634,7.0112820817860815,7.0112820817860815,1.1491658868453318,1.1491658868453318,-0.36742321850777354,2.579568027947653,-0.19813289769734524,0.556245044483563,-0.056508524595380555,0.0757167466287403,0.0
12,-20.751592585819616,12.598932156564373,-9.18035994111194,1.8076140017423756,-1.3277197804560592,0.03585577526034389,17.5007411956439,17.5007411956439,6.314836086905755,6.314836086905755,0.9557527967741455,0.9557527967741455,-0.5947108930788497,3.169685694756741,-0.24889516934985523,0.6217203157621112,-0.02370186526953711,0.05356286893443707,0.0
13,-18.890286949390024,6.082000806766802,-7.257150343089898,-0.47345238228529607,-0.9491076351386238,-0.2339793294542969,17.07065886092394,17.07065886092394,5.72403427553578,5.72403427553578,0.8047674512142039,0.8047674512142039,-0.8527615783456054,3.8116524284440203,-0.26702079711310517,0.6546643981889607,-0.017348172780088687,0.008803053090987674,0.0
14,-16.418144573320856,9.837694742622823,-5.551662164847368,0.42324330801692245,-0.6597464399213442,-0.11073138584274327,16.667160900924703,16.667160900924703,5.218415349585889,5.218415349585889,0.6851383225900475,0.6851383225900475,-1.128748107700383,4.47446710258543,-0.2849362133741686,0.6729462294465088,-0.017969534343469432,0.008962096915750912,0.0
15,-29.25073299270452,8.25239396086337,-7.911825415732542,-0.1652886879353071,-0.8339268084596065,-0.15967437783157462,16.288296553497634,16.288296553497634,4.782194339972329,4.782194339972329,0.589099091251187,0.589099091251187,-1.4197266687003853,5.148107993393526,-0.2943244521538415,0.6675171426148533,-0.001432447139801278,-0.01720468196435941,0.0
