t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
35,-23.424728047491673,-85.83207517775571,4.405024838530184,4.4050248385301805,-28.618300291278178,-85.09521099683609,-3.105560600858471,-4.8246517813018,-0.25975453713766483,-0.1022803257629631,0.0
36,-27.105881857147875,-90.79326523947289,4.3838384028556945,4.383838402855692,-31.85655250591328,-89.96891040888592,-3.373164319258488,-4.918298854875566,-0.27825963084068445,-0.08879391357632947,0.0
37,-30.882999340035905,-94.60351829609887,4.365879742385734,4.365879742385733,-35.37244492244978,-94.92948647573068,-3.66319849953077,-5.003266136243695,-0.29980062444441147,-0.08482176670138533,0.0
38,-34.150402242862405,-101.36197829727152,4.350919793385804,4.350919793385804,-39.18634710986592,-99.97978072663597,-3.96390229366313,-5.101893390545256,-0.3031847111941522,-0.10487043069832407,0.0
39,-38.67470621918787,-107.45272636106198,4.338697813416558,4.338697813416558,-43.305658880269604,-105.14083284393358,-4.2800546679471,-5.224735524753307,-0.3344790360365391,-0.13774542371661563,0.0
40,-43.68512330208338,-108.72821693307615,4.3289282093099715,4.328928209309972,-47.74764694076875,-110.44193814977113,-4.599548447464367,-5.385760267295362,-0.31113135595096825,-0.19328769079834543,0.0
41,-46.244302816176685,-114.58341361975448,4.321309184360105,4.321309184360104,-52.49293990684999,-115.93326464608464,-4.8891612852303545,-5.6010405425250305,-0.29629875598359967,-0.23096462787096905,0.0
42,-48.13188881689263,-118.6978112809533,4.315532491220943,4.315532491220943,-57.52641068855439,-121.65325180221845,-5.1778794589924075,-5.843388713949226,-0.2895269726425832,-0.24630072822243926,0.0
43,-52.006208191621496,-124.38188706669725,4.311293471562586,4.3112934715625855,-62.84857224771529,-127.61537158581592,-5.463320740650944,-6.07614306243975,-0.2655158321353076,-0.21283998949595612,0.0
44,-58.93606576266086,-130.94842591697002,4.308300563980165,4.308300563980166,-68.43952841466407,-133.80379146635372,-5.712070679855193,-6.3017129438168045,-0.2331192817845986,-0.21266620579593515,0.0
45,-65.8398919230249,-137.5134675854991,4.306283563835187,4.306283563835186,-74.2630742521917,-140.21319219171437,-5.932452643973027,-6.517850134792337,-0.2293170267096932,-0.22235932653976054,0.0
46,-68.51423011661625,-141.94415210640068,4.305000100183678,4.305000100183678,-80.31405569663687,-146.83798772851276,-6.171795067847619,-6.733922509838557,-0.24865100744789503,-0.20667255540103768,0.0
47,-78.45123307065417,-152.19084324583972,4.752800289167742,4.752800289167741,-86.61187482095964,-153.67828349046064,-6.420907872281866,-6.9505538348916405,-0.22818265665261567,-0.22486891024874206,1.0
48,-84.49923319743218,-160.66248775215834,4.437378291528872,4.437378291528872,-93.14973976072618,-160.75263434739742,-6.65594271079245,-7.20265737773309,-0.237718249323224,-0.2680348153955915,0.0
