t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,reset
12,0.09086342494441746,-1.184641847715957,0.009889029376878411,-0.6131198726062864,-0.005859829063251366,-0.11512641948262406,0.9349389276080475,0.9349389276080475,0.36460570516326274,0.36460570516326274,0.06172466964308102,0.06172466964308102,0.058696532262280714,-0.1110855805321814,0.02416355238830603,-0.013551308917827269,0.0
13,-0.35116037084931395,0.09266387630172135,-0.1296267903311715,-0.14835701900012033,-0.022618983886738175,-0.04241397269075656,0.9104867750041861,0.9104867750041861,0.32900493030246347,0.32900493030246347,0.05284763697515583,0.05284763697515583,0.07856998283673673,-0.12550709917915676,0.014903970454393196,-0.006841686179880543,0.0
14,-1.5278380484391674,-0.7098310082300957,-0.4405145138546045,-0.3669290439280768,-0.05655382437029913,-0.06315120354727648,0.8880319732486535,0.8880319732486535,0.29966343715414107,0.29966343715414107,0.04633862857448967,0.04633862857448967,0.08580788199821551,-0.14087591297891072,0.0007473797998708512,-0.018734467648050316,0.0
15,-0.157685233071035,0.6103602143280531,-0.015554635407477313,0.01994732427376661,-0.0029164146032554794,-0.013021138439809302,0.8674454459374981,0.8674454459374981,0.2753940959257679,0.2753940959257679,0.04157508190367811,0.04157508190367811,0.08962614609957543,-0.15417636710749483,0.014624987466161591,-0.008565546288793647,0.0
16,0.36052192172531916,0.9189476001377671,0.11417340491470096,0.08007385355933716,0.011176839212187184,-0.005249319799965238,0.8486300876591243,0.8486300876591243,0.2553245815440929,0.2553245815440929,0.03811416382490249,0.03811416382490249,0.10791101266546017,-0.1620725577205466,0.017338438193876694,-0.005805184964634147,0.0
17,0.364032668894815,0.6096867011820924,0.09791784112896394,-0.016429563369746505,0.00837435267038116,-0.014571812587358516,0.8315168203338721,0.8315168203338721,0.23879708406379394,0.23879708406379394,0.035629560062081816,0.035629560062081816,0.1255183591223302,-0.16716958302936535,0.02426685006441123,-0.00024919999641426563,0.0
18,1.2335386892935876,0.6102361993565346,0.2797504648190135,-0.025516682359613012,0.02555085554387683,-0.014028697204138291,0.8160592974830364,0.8160592974830364,0.22529926029486888,0.22529926029486888,0.03387476295569873,0.03387476295569873,0.1388968570897656,-0.17171818010216558,0.009308870007469387,-0.007085605501236806,0.0
19,-0.00804500931454788,-0.609283453673062,-0.028847400326147576,-0.2980867066057287,-0.006776205183220377,-0.03904115621495171,0.8022273034034143,0.8022273034034143,0.21441538736282317,0.21441538736282317,0.03266111160451417,0.03266111160451417,0.15475944612278164,-0.16669766778216016,0.022831550514783975,0.014776551466849027,0.0
20,-0.13173923193781364,-0.3907773779365731,-0.054935035619862446,-0.22392798723787044,-0.008615093408671642,-0.028261948401717044,0.789998884872514,0.789998884872514,0.2057916721415602,0.2057916721415602,0.031843756946836416,0.031843756946836416,0.18128385426298382,-0.14637019574293383,0.02537955115211932,0.031036266304614177,0.0
21,0.24939306661201482,0.6421440705308086,0.02711883603205384,0.009492742876841986,-6.043369856894784e-05,-0.003572063993746287,0.7793514479499504,0.7793514479499504,0.19911245680664022,0.19911245680664022,0.03131183008781085,0.03131183008781085,0.20519769779247235,-0.12172210622527865,0.023450796750605265,0.019902340137451676,0.0
22,0.5264078362756313,0.9781573099061786,0.07751483962934544,0.07220096902872139,0.004682913761167017,0.002658864362319175,0.7702523949664705,0.7702523949664705,0.19408542998306735,0.19408542998306735,0.030981011879443916,0.030981011879443916,0.22515029327047814,-0.09461231768651612,0.020860944629586573,0.027158898958927095,0.0
23,0.03456061854602843,1.1690479072412538,-0.031557633110515876,0.09821171795627076,-0.006018220562206694,0.00485561003848271,0.7626502784616703,0.7626502784616703,0.19043438018874695,0.19043438018874695,0.03078772283038756,0.03078772283038756,0.2349030348708243,-0.0625669479946627,0.008848512234211875,0.028927073109649287,0.0
24,-0.9674072634327945,1.0069860650323836,-0.22814972770935563,0.051316286073287774,-0.0240106975968519,-3.0313795504873474e-05,0.7564677706785747,0.7564677706785747,0.18789792063398073,0.18789792063398073,0.03068457808241793,0.03068457808241793,0.24777202281285093,-0.03905144154421422,0.01392477150462401,0.022528328239998712,0.0
25,-1.0695143629987751,0.8718568661412366,-0.22513478715479238,0.014788526256506597,-0.02144560927980241,-0.0034944011878840974,0.7515978203344564,0.7515978203344564,0.18623235065551794,0.18623235065551794,0.030636872672341754,0.030636872672341754,0.26169500458052636,-0.02314364544248508,0.013969476027168215,0.018500404219321268,0.0
26,-1.1838148594431643,-0.3950244556541008,-0.2228616684346656,-0.23844972615221205,-0.019181072790644273,-0.027338599917012832,0.7479040578494279,0.7479040578494279,0.18521668196590052,0.18521668196590052,0.030619875950193894,0.030619875950193894,0.2738147231355643,-0.006028888974066154,0.012900216624745579,0.012993038267260018,0.0
27,-1.0006267610384711,-0.2876011303435051,-0.1610376143620523,-0.1957162624051944,-0.011402965771244543,-0.020610284915802274,0.7452257996666435,0.7452257996666435,0.1846579767163979,0.1846579767163979,0.030616718809385823,0.030616718809385823,0.2869016889252293,0.018663448065087556,0.012581698429888493,0.04261046373934676,0.0
28,-0.9848127539903155,-0.6746959460263438,-0.13685623384235282,-0.2516224628823695,-0.007969144009274802,-0.024016273660750303,0.7433870470167698,0.7433870470167698,0.1843955091548813,0.1843955091548813,0.03061668501264738,0.03061668501264738,0.31110625538855763,0.0748574568784886,0.025111616143831783,0.06518983436612007,0.0
29,-0.6486046463505534,-0.45525197290116054,-0.05175232956928488,-0.18139007195001805,0.001047969748769681,-0.01488526370820525,0.7422079704318415,0.7422079704318415,0.1843027872839668,0.1843027872839668,0.030613767636635838,0.030613767636635838,0.34222927659118957,0.1481205139244223,0.03283319522644729,0.07737625744028524,0.0
30,-0.25708843088725264,0.03935371517653952,0.03577493272340504,-0.06278240554480599,0.00945070823382014,-0.0019144570752013743,0.7415168338429177,0.7415168338429177,0.18428704929080833,0.18428704929080833,0.030605410371178123,0.030605410371178123,0.37182281945719853,0.21628358691479466,0.02848932201744312,0.061423869591564206,0.0
31,-0.35693980034919814,-0.03495141977626204,0.017782219975892983,-0.06676276975572679,0.006779010130350824,-0.0021155792377845224,0.7411603255301202,0.7411603255301202,0.18428638192070484,0.18428638192070484,0.030591405828513586,0.030591405828513586,0.40173793107077066,0.27941316468475175,0.03094991658711433,0.05941219817332068,0.0
32,-0.4864291141290077,-0.38376874403432665,-0.004921348549740669,-0.12386608363008764,0.0039055707775100404,-0.007474809258739031,0.7410107939834998,0.7410107939834998,0.18426501211272864,0.18426501211272864,0.03057295770191739,0.03057295770191739,0.4353814813477541,0.3399239813192316,0.03411226228214452,0.04623556006836674,0.0
33,-0.0754277013266248,0.08798023024015011,0.0800292414309168,-0.01400259625879606,0.011808433152444564,0.003967083391714718,0.7409697133235063,0.7409697133235063,0.18420754695589128,0.18420754695589128,0.03055192630009661,0.03055192630009661,0.47035971486846045,0.39064224903813594,0.043528541291971826,0.049855531275181664,0.0
34,-0.023563652873191038,-0.0681891113050419,0.08516704418125867,-0.03825946213452818,0.011157903246998639,0.0012146414272378317,0.7409675355572685,0.7409675355572685,0.184112971034816,0.184112971034816,0.03053027090514458,0.03053027090514458,0.5060314749880033,0.43659263995725134,0.03319189939629284,0.0543862988152453,0.0
35,0.3295453140530206,0.2903592469356282,0.14768508359150018,0.04051533011576009,0.016165919979567615,0.008777365401875464,0.7409606971965459,0.7409606971965459,0.183989088950962,0.183989088950962,0.030509685659855672,0.030509685659855672,0.5348939971513607,0.4939605133729341,0.024488603225508367,0.061429667625794986,0.0
36,0.007262781757321368,0.5489632212044269,0.07030378338153334,0.0911105247541785,0.007046508270531174,0.012853959028212635,0.7409268384033351,0.7409268384033351,0.1838478871908025,0.1838478871908025,0.030491407266739486,0.030491407266739486,0.5710351373889525,0.5741977445542488,0.03808243424253849,0.09387502791972416,0.0
37,1.0205793278118578,0.7087083379835857,0.26110224815895566,0.11613148554730389,0.024955203823416667,0.014039770241009553,0.7408592911874966,0.7408592911874966,0.18370205144416638,0.18370205144416638,0.030476159251110514,0.030476159251110514,0.6098165655055068,0.671989886993616,0.03376112449055858,0.0982036263076278,0.0
38,1.3360510895701079,0.605367554817088,0.2942465573877432,0.0858961667193122,0.025753180500684578,0.009725442031501993,0.7407616976144922,0.7407616976144922,0.18356266588117862,0.18356266588117862,0.03046419172214874,0.03046419172214874,0.6480576597290433,0.771068502658235,0.03858633352344412,0.102420705054082,0.0
39,1.0607717350933692,1.3071577691987284,0.206209373193452,0.21500550089875825,0.014666061208708659,0.021357564464123784,0.7406433401809692,0.7406433401809692,0.18343796882913105,0.18343796882913105,0.03045537701738919,0.03045537701738919,0.6829714341741512,0.8699126684091486,0.03284715633939913,0.09713166324748894,0.0
40,0.8867178227820487,2.210817282712012,0.14518070407828496,0.36876667730954277,0.007290796764143612,0.03425822012858002,0.7405154899565679,0.7405154899565679,0.1833329515687299,0.1833329515687299,0.03044932807037564,0.03044932807037564,0.7074709107057787,0.9634816325872964,0.015038314246895224,0.10139516055394367,0.0
41,1.0573570303480262,1.93267037653679,0.15672988540570965,0.2733895639137703,0.007705740566120972,0.021626345913407806,0.7403888522477221,0.7403888522477221,0.18324955552211247,0.18324955552211247,0.030445515128017967,0.030445515128017967,0.7128539952410675,1.0707746916363878,0.0029769941364509722,0.11793004423870981,0.0
42,0.9379797321828254,2.04341090533638,0.10979629401262264,0.26116158297344066,0.0023808986411271863,0.01832709366215761,0.7402720313297528,0.7402720313297528,0.1831872330394188,0.1831872330394188,0.030443365389528423,0.030443365389528423,0.7228704452523597,1.1899373117739767,0.010711693156271709,0.12008859770978504,0.0
43,1.0484762414676443,2.1044662411011337,0.11208153208842411,0.23865335140653499,0.0023715745758701636,0.014346861725087742,0.7401708423044487,0.7401708423044487,0.1831436725338634,0.1831436725338634,0.030442337884122664,0.030442337884122664,0.7289722728759115,1.3133928228898628,0.005020910567578252,0.1279340993799104,0.0
44,0.6478143157671461,2.145782016052867,0.01417975971151339,0.2130978269785871,-0.007403797772841747,0.010456888027174868,0.7400882573327973,0.7400882573327973,0.1831155364253954,0.1831155364253954,0.03044197183875537,0.03044197183875537,0.7371033369148515,1.453713865058019,0.01057376780567387,0.15114740690164963,0.0
45,0.6066979160449418,1.1482170179738658,-0.0032901431142055276,-0.013667199166779859,-0.008385277425622163,-0.012673059527606802,0.7400247711136788,0.7400247711136788,0.18309911022697492,0.18309911022697492,0.030441910819957667,0.030441910819957667,0.7538315830695206,1.5932030841737108,0.0157227240042897,0.13528277369813005,0.0
46,1.4660833323658549,0.9953641495619745,0.15744985878590576,-0.05225901759102507,0.008107416225207154,-0.015200595044450864,0.739978993397273,0.739978993397273,0.1830908065087273,0.1830908065087273,0.030441907267887522,0.030441907267887522,0.7705343726706828,1.7319226458392283,0.009648727151592337,0.1402005001623435,0.0
47,1.4922862873900675,0.9907189957747705,0.13915987750627798,-0.05668722850336379,0.00553290050526057,-0.01414997358510639,0.7399483136092483,0.7399483136092483,0.18308750459161002,0.18308750459161002,0.030441813005985474,0.030441813005985474,0.7816384314069538,1.8689933801846432,0.0169441414869,0.13696763794844907,0.0
48,1.975024309490746,2.0094858208967303,0.21118739906810707,0.1403713905754091,0.012018640398524308,0.0064508505638853665,0.7399295256825114,0.7399295256825114,0.18308673403623102,0.18308673403623102,0.030441561266717203,0.030441561266717203,0.7916254490540614,2.0089720018896724,0.010252489865267025,0.13619845842844805,0.0
49,1.2808633758437231,1.7819216753878557,0.045389511220915224,0.07440440017484905,-0.005326250905701414,-0.0006130573439289966,0.7399193434406255,0.7399193434406255,0.1830867273038916,0.1830867273038916,0.030441145064735053,0.030441145064735053,0.8112197258923971,2.1519653837298973,0.019169808073074723,0.14833892986181638,0.0
50,1.3269434813446732,1.4736870319396127,0.04071762400961656,-0.0008077700646759445,-0.005262419459868099,-0.007890003291174317,0.739914773831307,0.739914773831307,0.1830863754873685,0.1830863754873685,0.0304405956729853,0.0304405956729853,0.8349802131067532,2.3017253460195537,0.01980050576153709,0.1553093022676889,0.0
51,1.613081311068815,0.7762854403368431,0.08385458643014292,-0.14384626538486764,-0.000541102220621037,-0.021073620116109762,0.7399133443098329,0.7399133443098329,0.18308512251618175,0.18308512251618175,0.030439963759642242,0.030439963759642242,0.854089654851808,2.464635624624672,0.026005201836055643,0.17088778187579015,0.0
52,1.8601091498100708,0.5068260848552631,0.11520450639810513,-0.1873734758070594,0.0025698542134138603,-0.023263958852097217,0.7399132007248224,0.7399132007248224,0.1830828297913391,0.1830828297913391,0.030439304607685038,0.030439304607685038,0.8883603793872672,2.639298557685919,0.043628843989692155,0.1710621429487183,0.0
53,2.1004178704575094,0.7909469046203147,0.14193379341211196,-0.11637056360558742,0.004926589412784562,-0.014068293747698198,0.7399131035199445,0.7399131035199445,0.1830796368150858,0.1830796368150858,0.03043866788495658,0.03043866788495658,0.9295920836529002,2.8076683170028907,0.03915941886168482,0.17021807029195896,0.0
54,1.9321150108918839,0.7885254997118649,0.08584742576104484,-0.1068330036174166,-0.0010251370410924191,-0.011765576572408856,0.7399123542398907,0.7399123542398907,0.18307583580002226,0.18307583580002226,0.03043809172238523,0.03043809172238523,0.9790376031181757,2.9692233890994864,0.054721780903326286,0.1503505883886923,0.0
55,2.5469779641110546,2.462006052769935,0.18814063255426783,0.22991332980292112,0.009053337210694179,0.02223098377640559,0.7399106830362786,0.7399106830362786,0.183071770812914,0.183071770812914,0.030437600404091606,0.030437600404091606,1.0296745271698569,3.1264370385884988,0.0464241410025696,0.16842981488135222,0.0
56,2.552048555269682,3.151730866563547,0.16059178001287433,0.3396898565893829,0.005482899862598514,0.030770797337822134,0.7399081230510401,0.7399081230510401,0.18306776562642232,0.18306776562642232,0.03043720475139037,0.03043720475139037,1.0791157666149644,3.296014390342624,0.043211177696600406,0.1674500264628634,0.0
57,2.0623567381530954,3.1962240695040256,0.038664199164539476,0.30986357765254996,-0.006945565448205797,0.02485975566987334,0.7399048909814008,0.7399048909814008,0.18306407958980003,0.18306407958980003,0.030436904247102003,0.030436904247102003,1.1237020575961727,3.4542557776741503,0.046830895699635076,0.14807376973252756,0.0
58,1.8418655555230685,2.9309899465206675,-0.018166434160190356,0.2200935022822958,-0.011811677184182629,0.013678021538568131,0.7399012862205032,0.7399012862205032,0.1830608876129028,0.1830608876129028,0.03043669004179271,0.03043669004179271,1.1709414240086686,3.6027367768107568,0.04640331878629662,0.15323246605893917,0.0
59,1.9803258204085146,3.056417841692441,0.0017325105065895754,0.21396764577591895,-0.008718416641213426,0.011746222318669109,0.7398976147161009,0.7398976147161009,0.18305827866148722,0.18305827866148722,0.030436548155272237,0.030436548155272237,1.2229546523851553,3.7676299571865917,0.053157886513798214,0.17146763948157623,0.0
60,1.8171277728940374,3.2904822002655414,-0.038313617329016544,0.22848891411049196,-0.011774333214645057,0.012016919052925073,0.7398941386783818,0.7398941386783818,0.18305626670792288,0.18305626670792288,0.03043646238843674,0.03043646238843674,1.276756354263887,3.932752128349871,0.04669255018302466,0.16472402563461178,0.0
61,1.334578938720648,3.619903404190171,-0.1356097759693996,0.25902549861696433,-0.020116741478185467,0.013823459188715723,0.7398910497280768,0.7398910497280768,0.183054808525427,0.183054808525427,0.030436416657202214,0.030436416657202214,1.3184034504078253,4.098648241464255,0.037622482971258364,0.172993109552258,0.0
62,0.9049040314713231,4.116087289996157,-0.21113609275462375,0.31776996422429754,-0.025521810317847983,0.01820539373151136,0.7398884609758473,0.7398884609758473,0.18305382370995632,0.18305382370995632,0.030436396628814227,0.030436396628814227,1.355459572470179,4.270696450363659,0.040039686582965334,0.17577133328435382,0.0
63,1.3087360734934934,5.008000273159475,-0.11418855036212189,0.44621420003111983,-0.013575169821358932,0.02895897236875415,0.7398864126604684,0.7398864126604684,0.1830532135591896,0.1830532135591896,0.0304363906692887,0.0304363906692887,1.3919627300431,4.445514004211164,0.03905943191983913,0.1774623064507666,0.0
64,0.9756017824484575,5.3195242031184495,-0.1691555455959324,0.4460703152162146,-0.01761287648119706,0.026120034991630646,0.7398848860544991,0.7398848860544991,0.18305287669686177,0.18305287669686177,0.030436390196113453,0.030436390196113453,1.434585438279138,4.622092115356337,0.051573482115295326,0.17286714433075887,0.0
65,0.9925150064002682,5.278391360084373,-0.14874847844069197,0.37458954217735296,-0.013904078361400573,0.016599197802193252,0.7398838210566951,0.7398838210566951,0.18305272044201734,0.18305272044201734,0.030436389575973548,0.030436389575973548,1.4836812906723809,4.803252132897429,0.04203259502280136,0.18916389457280605,0.0
66,0.45827989271151026,5.485943336542483,-0.2365042901353913,0.356980628859754,-0.021108243024650773,0.013262229877371016,0.7398831339387367,0.7398831339387367,0.18305266779601392,0.18305266779601392,0.030436385720377143,0.030436385720377143,1.521991360077362,4.991273616918277,0.03290859677467608,0.18204558727801753,0.0
67,1.4424840290228624,4.719260002453318,-0.017394230488362,0.14972322579744046,0.002324865850197474,-0.008249289062881679,0.7398827328604445,0.7398827328604445,0.18305266052375227,0.18305266052375227,0.03043637752158439,0.03043637752158439,1.5516767970846235,5.167019131414942,0.03350930755028308,0.1687142863481649,0.0
68,0.8597342670045661,5.2864012335346064,-0.1255966231599884,0.22371661279678876,-0.00845699666310155,-0.00022656925703699177,0.7398825298381343,0.7398825298381343,0.18305265915187197,0.18305265915187197,0.03043636524615498,0.03043636524615498,1.5865966393988526,5.327958422981427,0.033289568396573106,0.15307514117327511,0.0
69,0.7188440542485636,5.793802184918892,-0.13621241243304882,0.2788587880968115,-0.008667585642176725,0.005174619970291099,0.739882448736421,0.739882448736421,0.18305264083589823,0.18305264083589823,0.03043634997162195,0.03043634997162195,1.618193614528011,5.477306480810596,0.02784357692362133,0.14690855353428123,0.0
70,1.1610686343499088,6.3405277414334575,-0.031181741636619492,0.33578928301949407,0.0024236174693608014,0.010223377438461018,0.7398824295040836,0.7398824295040836,0.18305259601493712,0.18305259601493712,0.03043633311944509,0.03043633311944509,1.6440069534138353,5.629129111028292,0.02625308703481537,0.1576555162946059,0.0
71,0.3687042238284812,6.563001116758945,-0.17750086695306022,0.3229075016075958,-0.012086156614267044,0.007969481693323196,0.7398824292846503,0.7398824292846503,0.18305252463357452,0.18305252463357452,0.0304363161087414,0.0304363161087414,1.6665218968929643,5.782446589662738,0.010751784521526836,0.15362886296075826,0.0
72,0.694180306544891,6.554373451915775,-0.0902775128495209,0.26541724498326924,-0.0023985689181667564,0.001583920522671852,0.7398824212288867,0.7398824212288867,0.1830524325179269,0.1830524325179269,0.030436300132740884,0.030436300132740884,1.6773147602545588,5.9361062632350245,0.010436190742354608,0.15443545708608597,0.0
73,1.4017206388252872,6.421006249493175,0.06321164736790158,0.18904406483722652,0.012808189497364706,-0.0060207498591341325,0.7398823918641411,0.7398823918641411,0.1830523282880407,0.1830523282880407,0.030436286044335265,0.030436286044335265,1.6851950197310555,6.085691530129275,0.008844298510912476,0.14515925102857297,0.0
74,1.9239468409424711,6.543643556239824,0.16432381366266818,0.1706547259983292,0.021422189977203347,-0.007227298366581893,0.7398823377859101,0.7398823377859101,0.18305222100173607,0.18305222100173607,0.030436274328185253,0.030436274328185253,1.6984823430858185,6.2272681779523404,0.014803848834893673,0.1370109094309599,0.0
75,2.057050665084449,7.020765829115934,0.17756528235177646,0.2239240227315633,0.020624165597318132,-0.0013258923548707426,0.7398822622794611,0.7398822622794611,0.18305211857339493,0.18305211857339493,0.03043626513359289,0.03043626513359289,1.7132350004018508,6.358662586864561,0.008967257157206953,0.12795312154289332,0.0
76,1.7680178176920163,7.35074547341639,0.10514467982609418,0.243418830225898,0.011547705909604427,0.0007051540614251232,0.7398821722957988,0.7398821722957988,0.18305202690268854,0.18305202690268854,0.03043625834332088,0.03043625834332088,1.7130541399801242,6.481910277926941,-0.007348452198572384,0.12218023747988273,0.0
77,2.225632617092735,7.511988973340747,0.18433250352557334,0.22802286665104127,0.018145957527472098,-0.0008654999966164149,0.7398820760282588,0.7398820760282588,0.183051949582563,0.183051949582563,0.03043625365726581,0.03043625365726581,1.698237045993972,6.603941941004254,-0.023744829204364687,0.11950701405131627,0.0
78,2.5768983095472575,7.057183419748687,0.2332768322874906,0.09402264474456834,0.02115031970221563,-0.01385271024894383,0.7398819811841689,0.7398819811841689,0.1830518880273718,0.1830518880273718,0.03043625067501748,0.03043625067501748,1.67862371907585,6.727110035826746,-0.015642969896419785,0.12325777412681885,0.0
79,2.5159264039149294,7.709273190897598,0.1949563223047553,0.1903995830199613,0.015348976340230601,-0.0030998748984320743,0.7398818939309963,0.7398818939309963,0.18305184186243173,0.18305184186243173,0.030436248966772404,0.030436248966772404,1.6569662569374812,6.856013166642462,-0.021247440867609657,0.13136117576591155,0.0
80,1.6490070201250504,8.490466843847429,0.0016371817406499733,0.30286540035566667,-0.005006474162657364,0.008173489537891588,0.7398818184207474,0.7398818184207474,0.18305180943614915,0.18305180943614915,0.030436248127040526,0.030436248127040526,1.6348863768329953,6.990314959066222,-0.02289305696079574,0.14429534510567993,0.0
81,1.6656118339392116,8.792552246127636,3.9255478257352316e-05,0.31008939356590526,-0.004673972305148774,0.008080866725515182,0.7398817567569195,0.7398817567569195,0.18305178834646915,0.18305178834646915,0.03043624780962223,0.03043624780962223,1.615696316994503,7.137308748405394,-0.020436554097733477,0.1547314480466389,0.0
82,1.7420305745329085,8.381038970218935,0.010722781989236933,0.17659807199028096,-0.0031758570868997598,-0.005729419201514475,0.739881709258288,0.739881709258288,0.18305177590746557,0.18305177590746557,0.030436247745238246,0.030436247745238246,1.5992872651136671,7.293045093867229,-0.01696035013923195,0.15592046037455198,0.0
83,1.6464715428682501,8.947872423427695,-0.012878739204293818,0.2475620566765812,-0.005168369134980215,0.0017519792224007695,0.7398816748850257,0.7398816748850257,0.18305176951406646,0.18305176951406646,0.03043624774497394,0.03043624774497394,1.574220052953401,7.445207621873745,-0.033656203251852326,0.1523728490994589,0.0
84,1.7399595471031206,8.974396572232303,0.003209100435694303,0.2060188733769961,-0.0030948377449859462,-0.002471439895968091,0.7398816517168609,0.7398816517168609,0.1830517668898016,0.1830517668898016,0.030436247693496316,0.030436247693496316,1.5424033585038193,7.5959934737166925,-0.016007593955941184,0.15214983715574257,0.0
85,1.8429975224683617,8.986789085456712,0.019892668830232895,0.1660122260207882,-0.0011654650589058369,-0.0061329788253066085,0.7398816374029824,0.7398816374029824,0.18305176622243818,0.18305176622243818,0.030436247536036937,0.030436247536036937,1.5244314157432712,7.744414460789952,-0.012412216847658973,0.1392432331564873,0.0
86,1.4337115171492174,8.462767760842077,-0.06489140610864126,0.025852708176791084,-0.009322415018603866,-0.019207194883386187,0.7398816295335803,0.7398816295335803,0.18305176620518812,0.18305176620518812,0.030436247262651185,0.030436247262651185,1.5109412529735484,7.8993267556665945,-0.016978810867126572,0.16052042948720585,0.0
87,1.4645098381483646,8.247561481195591,-0.054635460790718716,-0.03851118656208696,-0.0074125565530633476,-0.023612206539749676,0.7398816259094915,0.7398816259094915,0.18305176600755949,0.18305176600755949,0.03043624689249285,0.03043624689249285,1.5045997323543734,8.05885739735411,-0.002188847995207315,0.15948731468878471,0.0
88,1.133624425720385,7.851080490330224,-0.11522099792779576,-0.1296595627254748,-0.012599552132925757,-0.03020032346438129,0.7398816247072232,0.7398816247072232,0.1830517652011762,0.1830517652011762,0.030436246459974073,0.030436246459974073,1.5071109728361198,8.221493140022153,-0.0034497034236864164,0.1689189580884477,0.0
89,1.1231060215349682,7.14070911926593,-0.10616410577720839,-0.2702101168375163,-0.010486977663272126,-0.04096492899863843,0.7398816245509635,0.7398816245509635,0.18305176366352346,0.18305176366352346,0.030436246003855662,0.030436246003855662,1.5124810622385243,8.389044111044157,0.010514208320071407,0.1675554782771797,0.0
90,0.9894098459484794,8.3352414282849,-0.12099956187399613,-0.021409250018522508,-0.010911169390405883,-0.012698431815439813,0.7398816245113646,0.7398816245113646,0.18305176147806676,0.18305176147806676,0.030436245559621027,0.030436245559621027,1.5283347710332154,8.554561168128888,0.0196335582726422,0.16557360344523028,0.0
91,0.8692381211052564,7.739150239971611,-0.13068484237902783,-0.14498879055987393,-0.010791584591032313,-0.023514824148795653,0.7398816240538758,0.7398816240538758,0.1830517588438039,0.1830517588438039,0.030436245154972695,0.030436245154972695,1.5535213245540624,8.721606978131113,0.03216166482818061,0.16699882523604856,0.0
92,0.7547346938670912,7.915094600613995,-0.13726673682288146,-0.10359604080622845,-0.010380931590696994,-0.01718312536916275,0.739881622958541,0.739881622958541,0.18305175600200932,0.18305175600200932,0.030436244807960883,0.030436244807960883,1.5821538529104404,8.897670456304853,0.018756713886843163,0.17806210882767065,0.0
93,0.58589704859168,8.813292532394126,-0.15279446457286905,0.07634597156067521,-0.010882998773972547,0.002046325262430586,0.7398816212298062,0.7398816212298062,0.18305175318335365,0.18305175318335365,0.030436244527090543,0.030436244527090543,1.603107889333843,9.086529541531164,0.02453526545083257,0.19011682368893137,0.0
94,0.628110773499011,9.329449736032709,-0.12456994376186675,0.16399937916140594,-0.007068081390286951,0.010397249842788255,0.7398816190102576,0.7398816190102576,0.18305175057507486,0.18305175057507486,0.03043624431272356,0.03043624431272356,1.6378821126492642,9.276124409209745,0.038659427856066624,0.19056757585737916,0.0
95,0.7451716676472562,9.007213282079285,-0.08380662040826595,0.07851829357071127,-0.002402153734469347,0.0010443700917495413,0.7398816165073185,0.7398816165073185,0.18305174830553242,0.18305174830553242,0.03043624415915716,0.03043624415915716,1.684676131310337,9.465588440803533,0.05009312986990748,0.1874534201999214,0.0
96,0.530433479763301,9.156455278187135,-0.11151905344842868,0.09325890428449066,-0.004871157788565961,0.0023804309551343126,0.7398816139374736,0.7398816139374736,0.18305174644221442,0.18305174644221442,0.030436244056879582,0.030436244056879582,1.7330328542782965,9.647501944315271,0.05275851656694017,0.17699122629518987,0.0
97,1.0373873823191875,9.302449984986968,0.004748375908431732,0.10569582381464089,0.006945845875002987,0.0033614359770183667,0.7398816114889895,0.7398816114889895,0.18305174499889854,0.18305174499889854,0.03043624399464704,0.03043624399464704,1.7856886728031083,9.82863105126161,0.060172240647457166,0.1787035597185144,0.0
98,1.0515580643883793,10.644673290307166,0.012854940044298838,0.3499745337335637,0.007059073313927443,0.026862785822927962,0.7398816093015285,0.7398816093015285,0.1830517439479468,0.1830517439479468,0.030436243961166516,0.030436243961166516,1.8515388881722998,10.006145179611757,0.06844537741507092,0.17297538536248525,0.0
99,1.6815672079430946,10.55648188477072,0.1396315247917047,0.2887311665623592,0.01873745187790373,0.0182680781969444,0.739881607459509,0.739881607459509,0.1830517432344033,0.1830517432344033,0.030436243946290444,0.030436243946290444,1.9147721706346823,10.174676641631594,0.06561205642333223,0.1656193868143258,0.0
100,2.1845755215600593,10.173384058711573,0.22743556824821842,0.1741440910984666,0.025474860595375272,0.005308129689614876,0.7398816059954032,0.7398816059954032,0.1830517427894386,0.1830517427894386,0.03043624394172277,0.03043624394172277,1.977568276065586,10.330586610112725,0.06441767048179763,0.153119416132095,0.0
101,2.4236055725290604,10.896128440535733,0.25268744100315693,0.28596574106119277,0.025453108251873455,0.01569846611347547,0.7398816048991839,0.7398816048991839,0.18305174254158232,0.18305174254158232,0.030436243941298898,0.030436243941298898,2.048798350334804,10.489523051327234,0.07622199761994183,0.15759396194210878,0.0
102,2.3386996938684104,10.710050066700669,0.20979351943663016,0.20803753219510135,0.018785892358826734,0.0065652344705572525,0.7398816041306212,0.7398816041306212,0.1830517424249815,0.1830517424249815,0.030436243940936355,0.030436243940936355,2.1166438306681616,10.640919336040781,0.06737596529741968,0.15284185649877707,0.0
