t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-8.551276229748206,3.7541781845301427,-5.148221896682687,2.2601705072291454,8.619356959243405,8.619356959243405,29.03887437922699,29.03887437922699,0.001750348642988057,-0.0032713196432725238,0.004787197601190703,-0.017438921279011498,0.011135337256212,-0.04352547211022684,0.0
1,2.4813205092499526,-13.042497704739036,12.452108604406705,-18.473104473623476,8.51082911886299,8.51082911886299,14.393034166102593,14.393034166102593,0.007365656877570823,-0.05118948511502294,0.0049054984102361796,-0.08357881526269931,-0.0017717552895062261,-0.09032068559211032,0.0
2,4.4293809161179345,-1.619056416478938,5.401471504051868,3.676396442668687,8.16271880777881,8.16271880777881,9.809210887217082,9.809210887217084,0.004255383906987988,-0.17886244415655048,-0.015395896660314762,-0.16913415817975735,-0.01719851938570205,-0.07874712164661866,0.0
3,6.589247432491433,-5.0741587696182515,2.786609973249531,-0.21777435839762838,7.86122123725158,7.86122123725158,7.822073865505096,7.8220738655050965,-0.020989960342018336,-0.38644592902219865,-0.04190156796727858,-0.24812428661645464,-0.04474984775564671,-0.0881438138388908,0.0
4,9.863502032117832,-4.645805226180557,2.5479939190030425,0.3743943515170258,7.649600176811854,7.649600176811856,6.561658933725424,6.561658933725424,-0.09481436013207704,-0.6741579759939725,-0.10748139593224063,-0.32791145835829155,-0.06802375475783906,-0.08410073238116139,0.0
5,11.564065039724841,-4.776914123549744,1.699791325261634,0.5491969285921545,7.467963397436527,7.467963397436532,5.575521510771698,5.575521510771701,-0.22708911375822843,-1.042250228774145,-0.1526995287452457,-0.4048968271645921,-0.025473199179793293,-0.07488797598078388,0.0
6,4.146621204270932,1.6792007479855782,-2.8839023311121164,3.741507532589871,7.303767556971528,7.303767556971528,4.818178432002914,4.81817843200291,-0.38758532264557394,-1.4919037873363068,-0.17008751343784292,-0.5037214711578115,-0.019603786841827203,-0.12816643197148883,0.0
7,1.4989278384520954,-2.6856059209018506,-3.6142833478497964,0.9064041553451352,7.1186560747425975,7.118656074742595,4.171660970057237,4.171660970057236,-0.565638879615283,-2.0633683042883098,-0.18407251982815392,-0.6401401487036599,-0.015741488614103762,-0.14555258591089104,0.0
8,2.7889150982317705,-14.36507183863882,-2.317148256650201,-4.002165548778638,6.94236210434542,6.942362104345423,3.6475556799217324,3.647555679921731,-0.7558054885037082,-2.7815238129205597,-0.19210552616076568,-0.8008946804462244,0.0046636287508873345,-0.17537039132768367,0.0
9,-3.2679846507451025,-9.078132400953947,-4.196983635448179,-0.8972903213696899,6.766891037272774,6.766891037272778,3.2087328734647054,3.2087328734647045,-0.9467836715635654,-3.6744794452804883,-0.1935598821258107,-0.9833424351501407,-0.015458509632413759,-0.15727243141519995,0.0
10,-10.156455427005447,-6.7800813055252345,-5.902275029999479,0.20847982250295782,6.596519111631395,6.596519111631395,2.847157666630005,2.8471576666300034,-1.1470357931165795,-4.747303169535502,-0.20823031860415836,-1.1694750288251765,-0.029426345563918533,-0.19236198797927279,0.0
11,-10.750734575830784,-3.6798678234891273,-4.923111143788136,1.3600938152970174,6.432984788444377,6.432984788444377,2.546209954234956,2.5462099542349534,-1.366271564683165,-5.999359455349953,-0.2286203963041757,-1.3319508297930764,-0.011611266899512293,-0.16555657296072515,0.0
12,-13.332281602203896,-7.007604877897094,-4.832125097880269,0.17230437723504988,6.277803829133432,6.277803829133433,2.294194352503242,2.2941943525032413,-1.6067765709713937,-7.413060722928849,-0.26151011797586826,-1.4976489108392568,-0.047292092667089586,-0.16293684161736613,0.0
13,-6.327758938234181,-2.1927973568665564,-1.9991266485942356,1.5480817690397908,6.131215697423206,6.131215697423206,2.0810824685649423,2.081082468564941,-1.8872780624611103,-8.985205133968622,-0.2980943618176961,-1.64321911951216,-0.03575076192852024,-0.13102710575114865,0.0
14,-3.983009401055967,-5.964274285404189,-1.0416013098548,0.39191670557944924,5.993102553636467,5.993102553636466,1.8993237259785851,1.8993237259785818,-2.2059045794859435,-10.701609441669813,-0.34289975252965715,-1.7907648161886078,-0.050725717050150915,-0.155361884095681,0.0
15,-4.066561354819001,-14.442312901134029,-0.8296387209320183,-1.7199389753964294,5.86306359358098,5.863063593580981,1.7430392078490755,1.7430392078490737,-2.5752812358993844,-12.580572264486403,-0.3988079112955591,-1.970858047180965,-0.06729203165046613,-0.1913565478228929,0.0
16,-4.83762673961629,-13.511186514460015,-0.8885874594843419,-1.2374419736054199,5.740633176864074,5.740633176864076,1.6077163147518143,1.6077163147518134,-3.0058743249952675,-14.656615356382034,-0.45826294518203586,-2.1860655326162535,-0.046779868114020864,-0.23030752621289502,0.0
17,-11.744600814690077,-13.347042084958023,-2.25233130937517,-0.9740276288617462,5.625331225523332,5.625331225523331,1.4898410308468264,1.489841030846824,-3.4793146783521958,-16.96553438574088,-0.48577628696265746,-2.433276204255987,-0.0184032662799623,-0.2447782374508083,0.0
18,-7.858844527552315,-15.362811078561595,-1.15234508785333,-1.2244333473641413,5.516709480220683,5.516709480220683,1.3866617774360424,1.3866617774360408,-3.9726651316386787,-19.50604785739886,-0.49700519875856675,-2.6373617014823902,0.0027530501199705855,-0.17748254024455593,0.0
19,-8.234558079913233,-17.070634391595394,-1.0511030161875785,-1.3615947187215562,5.414364257859053,5.4143642578590505,1.2960011061955172,1.296001106195515,-4.472495230898039,-22.23494154829306,-0.5130877351193168,-2.8150121542548945,-0.051511296246547794,-0.15998686572935078,0.0
20,-8.151441634744813,-21.073139361059415,-0.8796046739703001,-1.9125554251821537,5.317943582040392,5.317943582040391,1.2161214327639709,1.2161214327639691,-5.009340866053605,-25.133903830642506,-0.561848549548909,-2.984748134720959,-0.061180087317695586,-0.16663077408677993,0.0
21,-10.0454139335858,-25.160707421582213,-1.0848538246363626,-2.391816040320381,5.227147217757718,5.227147217757718,1.1456234246052988,1.1456234246052976,-5.608108136936274,-28.197941797821684,-0.6391696630616135,-3.1388755275707023,-0.10132912011957587,-0.13988298645752117,0.0
22,-8.604660280670553,-27.956789495018565,-0.6859339321016376,-2.5733676573907305,5.14172469828609,5.141724698286094,1.0833700785346152,1.0833700785346152,-6.297117173351921,-31.404827905641067,-0.7473609315597701,-3.274595985800087,-0.1366638079323937,-0.1367119769516161,0.0
23,-14.35342591157939,-31.63844215594073,-1.554024988372226,-2.884390241255865,5.061471614978311,5.0614716149783145,1.0284284090546898,1.02842840905469,-7.110590822648783,-34.74798810099508,-0.8790298643321175,-3.4068452439975148,-0.13064915946795422,-0.12524325608101095,0.0
24,-16.666864255163375,-39.57130950450836,-1.7464742262653803,-3.8224808624509823,4.986225081780211,4.986225081780209,0.9800241787539069,0.980024178753906,-8.050338360397868,-38.22307788925841,-1.0087023910072859,-3.5453131038068957,-0.1522779394310202,-0.15354450142590778,0.0
25,-16.502058163336184,-41.11451714203413,-1.5211924280216325,-3.641685706332998,4.915858430164499,4.915858430164495,0.9375060854711268,0.937506085471126,-9.12138204174072,-41.840285592873116,-1.1300943907551364,-3.686395725448716,-0.1227954265991989,-0.12453004301587015,0.0
26,-16.847102059553038,-48.87713595080424,-1.3842902103353758,-4.43032152933718,4.850275229436119,4.850275229436118,0.9003170912443365,0.9003170912443363,-10.31389539506258,-45.59785707088534,-1.25397121833936,-3.8297950653906363,-0.11565405096264894,-0.1472680804449453,0.0
27,-16.95283001136335,-51.794249199229725,-1.2362070637328806,-4.400933462413819,4.789402593174084,4.789402593174083,0.8679712793572072,0.8679712793572074,-11.620185604813647,-49.50263652668198,-1.3611464953185906,-3.9777839802745825,-0.13072505816759525,-0.14628233996912424,0.0
28,-15.127534616620611,-55.0432380234698,-0.8154029924629613,-4.407529879249994,4.733183773180765,4.733183773180769,0.8400352009562275,0.8400352009562284,-13.044524668884144,-53.55404384023439,-1.4928881262335678,-4.124597478781234,-0.14676436700284973,-0.14608030373003125,0.0
29,-15.023493844382287,-59.55447061900671,-0.6831971481482686,-4.587986306566467,4.681570088347251,4.68157008834725,0.8161130418644177,0.8161130418644181,-14.618243195261016,-57.744191724685145,-1.6618330490459259,-4.24852430581313,-0.19256695123325623,-0.11593434119171504,0.0
30,-19.03486936814445,-59.50743075512861,-1.1389868205412013,-4.107838482599094,4.63451233526593,4.63451233526593,0.7958351864504295,0.7958351864504297,-16.37513323505244,-62.05238931638463,-1.8528458482643182,-4.369438319965273,-0.2120560212017275,-0.1269371209434114,0.0
31,-19.145438714819065,-61.423702850085306,-1.0148712648695364,-3.9306803481085986,4.59195194582935,4.59195194582935,0.778849885125225,0.7788498851252253,-18.337595879884553,-66.48098475000093,-2.0753152707039306,-4.485650796952529,-0.2291878995540101,-0.10166045973247291,0.0
32,-18.671140593291078,-68.1435021206422,-0.8221579377748451,-4.413763838059786,4.553812288302419,4.553812288302418,0.7648177740344513,0.7648177740344511,-20.52616132298211,-71.01070303460132,-2.307189813606063,-4.572184722430502,-0.23917501589669138,-0.08414666995626927,0.0
33,-21.349496548653292,-73.46903853024969,-1.0759140832121457,-4.663868730488781,4.519990628050195,4.519990628050195,0.7534089712819225,0.753408971281923,-22.955346038200663,-75.62353457094945,-2.5540989906240004,-4.652159739711358,-0.2579155798501251,-0.08995826942266351,0.0
34,-22.49859332702307,-80.514626017457,-1.1055649165579133,-5.110066324755699,4.490351348155404,4.490351348155402,0.7443024108066925,0.7443024108066925,-25.64746641766189,-80.31715345506213,-2.8322842972411135,-4.734663490284682,-0.27520636579726176,-0.07821367836197816,0.0
35,-25.61065271628442,-89.85559516036835,-1.3883085702282303,-5.8211607143227475,4.464721051648991,4.464721051648987,0.7371869992806079,0.7371869992806077,-28.618300291278178,-85.09521099683609,-3.105560600858471,-4.8246517813018,-0.25975453713766483,-0.1022803257629631,0.0
36,-29.03091913266702,-94.12474572633573,-1.6930272046031627,-5.803861925609933,4.442886104849926,4.442886104849924,0.7317641168366706,0.7317641168366706,-31.85655250591328,-89.96891040888592,-3.373164319258488,-4.918298854875566,-0.27825963084068445,-0.08879391357632947,0.0
