t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-1.3363892642485333,1.4355749576197196,-0.8909262033884339,0.9570500009896737,-0.29697543825140094,0.3190167068736399,8.907137280315043,8.907137280315043,32.17547245187968,32.17547245187968,29.879880112153895,29.879880112153895,-0.00318576187511128,-0.003062687208254285,-0.011912610027793157,-0.012125605524045407,-0.028857623291892398,-0.030303011498013937,0.0
1,-7.0541635037579775,-1.5243033537402355,-6.549957741455336,-5.312463437024161,-2.6451151470219214,-2.8448869756958963,8.8988859410718,8.898885941071802,17.65640349669194,17.656403496691937,17.465811395008934,17.46581139500893,-0.039804256252949616,-0.03527999754711773,-0.06280847428634413,-0.05106232669581779,-0.0472687007104889,-0.02612414030129442,0.0
2,-6.6145315234199735,-1.458419223499367,1.455624815118714,-1.3217989141917053,3.0084879734581484,-0.14043359050881943,8.781256889050562,8.781256889050558,15.208843982814749,15.208843982814733,12.135994518570557,12.135994518570545,-0.12370748625567098,-0.10253817373359099,-0.10747985023772455,-0.08425272635086285,-0.04804928875409038,-0.032142084147370985,1.0
3,-1.7862133045936055,7.527082006256384,4.99770587515501,8.331060411754866,2.963158185877827,3.923713544946081,8.666848454853458,8.66684845485346,12.598874863656539,12.598874863656546,7.617630684125149,7.617630684125154,-0.2521312467693374,-0.20574408768946087,-0.15053918049531248,-0.12840121688976325,-0.047460072690333165,-0.06918228060989784,0.0
4,3.2579992119108176,-10.787184736759674,6.3627337248835225,-11.541203106044769,2.3169015355441545,-4.4186529488377,8.512394740883854,8.512394740883858,10.154930599199318,10.154930599199318,4.84770897663636,4.8477089766363575,-0.41980024689176737,-0.3655097218257537,-0.17967046196996445,-0.192679010689533,-0.018394735405094433,-0.06306183167406286,0.0
5,13.288188010018054,-12.44928806929607,10.218001491989979,-6.6821358321405775,2.749571158011708,-1.5639204471065242,8.176216183128961,8.17621618312897,7.831229304663213,7.8312293046632195,3.019486212313186,3.0194862123131863,-0.6026691650621261,-0.5932499655117561,-0.17873909858879627,-0.2631628094462377,0.019501695256039196,-0.0635011446150211,0.0
6,2.264697622247935,-5.62989006637403,-0.7062216032631152,0.6122364351138421,-0.7097317369875578,0.70552818122619,8.296127587056123,8.296127587056127,7.201920367729903,7.201920367729904,2.4368687920889984,2.436868792088996,-0.7634987425611718,-0.880896107606937,-0.14288236949188393,-0.3122114469110141,0.0343675592125874,-0.05311368651647903,0.0
7,2.7794805655814026,-3.212497008350528,-0.39834054192190216,2.462982685817641,-0.4623666975280991,0.9958432194217126,7.712602242866941,7.712602242866942,5.506539849256737,5.506539849256739,1.5713347871264938,1.5713347871264918,-0.891093271734807,-1.219247551018611,-0.11392100322579564,-0.3644046333705951,0.021898737864908913,-0.050526347717113534,0.0
8,3.6768824271536196,-1.8130989316779171,0.12315557658042309,2.9450289180983127,-0.243541514639799,0.9148217066365447,7.470562925816914,7.470562925816943,4.724860298777633,4.724860298777662,1.1908875348749517,1.190887534874956,-0.9859673646266752,-1.6104405978139935,-0.07499247159513897,-0.41924141030914874,0.027604915539427392,-0.06611683461795026,0.0
9,5.94535060243801,-5.782365299856753,0.7318850495540102,0.7519860619477043,-0.10248178149116977,0.3653334742995584,7.22180130579239,7.221801305792401,3.9891410839940904,3.9891410839940957,0.8936634025777679,0.8936634025777668,-1.0446066038296826,-2.057006573059158,-0.040049781021148444,-0.47060170259756273,0.04138559393467077,-0.03894775155049032,0.0
