t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-27.974178943901464,8.686238281132658,-18.649453199112024,5.790825697696995,-6.216485176764525,1.930275473850059,22.11629344994507,22.11629344994507,34.89113659086493,34.89113659086493,30.21661711759779,30.21661711759779,-0.007528914886657561,0.009183144047465725,-0.016210009748198865,0.02318069079148212,-0.0022814067050493103,0.0319258887236836,0.0
1,-37.25732441523283,-16.21545827806279,-13.18091556772976,-21.932911975605663,-1.479312904483022,-10.091623939527478,22.995256150581465,22.995256150581465,32.540783120045994,32.540783120045994,22.225583963692102,22.225583963692102,-0.02299389825053004,0.050823218267014456,-0.011946654772746484,0.06255110633455728,0.022766519224502454,0.0339403206762076,0.0
2,32.06041067751248,12.248647517105049,54.59823247564567,14.106688897308196,23.72716777174547,6.697744621246327,23.038763473685027,23.038763473685027,26.825724190745145,26.825724190745145,14.824340252064825,14.824340252064825,-0.0297568493728069,0.13198656387652632,-0.0030969704993067167,0.10020956109478955,2.1648016341659776e-05,0.028775678733251545,0.0
3,29.577511784084777,26.82903511823345,28.16695634282022,18.712696196274653,7.699467264085037,6.029347902121989,22.534716354960896,22.534716354960896,22.19637971338912,22.19637971338912,10.041769778478775,10.041769778478775,-0.0317360133739555,0.24476494352450848,0.004914834032316922,0.12236118134304273,0.03202405735204748,0.012602633676580162,0.0
4,8.239888774575775,-9.408948315577085,1.6335360540007926,-12.449352812457825,-1.8788012254543371,-4.376703429734338,21.93359701918342,21.93359701918342,18.565440253398865,18.565440253398865,7.000715230985616,7.000715230985616,-0.009818365837385566,0.3724335836435123,0.03924330424224081,0.13591970001793263,0.026437705905680002,0.02997202324748386,0.0
5,3.8488553964825503,-10.147441965272758,-3.1410012627761046,-8.911186941104603,-2.5910885160286594,-2.42981993209258,21.315258859539107,21.315258859539107,15.679635117619414,15.679635117619414,5.027792351655957,5.027792351655957,0.039700196115629624,0.5247030989782806,0.051821769838674966,0.16687813090826237,-0.023579922916012006,0.016928446985693853,0.0
6,-20.2354946366456,2.1928496052190845,-15.72592077843817,0.08649330763388008,-4.768951516535891,0.06046931064472538,20.698834118767497,20.698834118767497,13.377864870004455,13.377864870004455,3.715497306555709,3.715497306555709,0.07541576820652617,0.7121721445578415,0.01798896386744445,0.21303936188974593,-0.03845294705995486,0.04476569973096972,0.0
7,4.379836054819329,37.64055340491167,-0.9458282510152216,16.312557625237375,-0.9608373426432486,3.2094944669122305,20.096709341046868,20.096709341046868,11.53453247941097,11.53453247941097,2.818736588501387,2.818736588501387,0.07246846735338726,0.9516716107278196,-0.022866155189858517,0.270361143625808,-0.040294609645826214,0.0697229650901537,0.0
8,14.427687354129192,33.73250338340843,2.849913070285594,10.474367877602909,-0.12524537167530025,1.620080558374047,19.517838883030745,19.517838883030745,10.047599017579687,10.047599017579687,2.189127418199358,2.189127418199358,0.028350002461890348,1.2546909790483638,-0.06501856347502312,0.3363641960627664,-0.03580925905237739,0.06998474534684603,0.0
9,-11.866593609253766,3.1506388656666005,-8.273903423640801,-3.7392619274329615,-1.8818881136647998,-0.9088090655133134,18.967476504924953,18.967476504924953,8.836682963731253,8.836682963731253,1.7355955286071643,1.7355955286071643,-0.058898780704944004,1.6259287369425148,-0.11060697951159414,0.40346219585387694,-0.058531423482049684,0.06484342063717852,0.0
10,-16.11625897165624,-13.317499267298556,-8.431625015739245,-8.910398662880237,-1.6296906260649344,-1.5322687582048138,18.447877178264946,18.447877178264946,7.8401386641723,7.8401386641723,1.4011202228769142,1.4011202228769142,-0.1928706883918876,2.0650426414468233,-0.15200231700788575,0.4741961111480606,-0.04662395570578679,0.07894154105851689,0.0
11,-10.178638960821335,-12.701085705904973,-5.191764702349497,-7.141710519406992,-0.9731343118961803,-1.0872042905480983,17.959283563538634,17.959283563538634,7.0112820817860815,7.0112820817860815,1.1491658868453318,1.1491658868453318,-0.36742321850777354,2.579568027947653,-0.19813289769734524,0.556245044483563,-0.056508524595380555,0.0757167466287403,0.0
12,-6.314815929985016,-17.514694086547276,-3.3238292997356655,-7.3738970319789825,-0.6180200478224027,-0.9803329218360681,17.5007411956439,17.5007411956439,6.314836086905755,6.314836086905755,0.9557527967741455,0.9557527967741455,-0.5947108930788497,3.169685694756741,-0.24889516934985523,0.6217203157621112,-0.02370186526953711,0.05356286893443707,0.0
13,-11.909800731430073,0.40755338168507294,-4.48678826518169,-1.1926996067215683,-0.6814851276959705,-0.14628146983611023,17.07065886092394,17.07065886092394,5.72403427553578,5.72403427553578,0.8047674512142039,0.8047674512142039,-0.8527615783456054,3.8116524284440203,-0.26702079711310517,0.6546643981889607,-0.017348172780088687,0.008803053090987674,0.0
14,-15.118607699184198,-12.31495272963496,-4.747152047148366,-4.319505810836163,-0.6355812747186202,-0.4711701761084933,16.667160900924703,16.667160900924703,5.218415349585889,5.218415349585889,0.6851383225900475,0.6851383225900475,-1.128748107700383,4.47446710258543,-0.2849362133741686,0.6729462294465088,-0.017969534343469432,0.008962096915750912,0.0
15,-12.971292826752968,-24.439693281391616,-3.6184187735794744,-6.642418371704941,-0.4548556101305668,-0.6608514171641182,16.288296553497634,16.288296553497634,4.782194339972329,4.782194339972329,0.589099091251187,0.589099091251187,-1.4197266687003853,5.148107993393526,-0.2943244521538415,0.6675171426148533,-0.001432447139801278,-0.01720468196435941,0.0
16,-5.9308703038247454,-11.675245457898853,-1.5605436923637912,-2.747576863409294,-0.21210324540257217,-0.22073054211823684,15.932158228432275,15.932158228432275,4.403074194601518,4.403074194601518,0.5110971288668994,0.5110971288668994,-1.707217760071815,5.80209026543717,-0.27736259932080953,0.6372605662182723,0.023559841553654693,-0.03191394805025033,0.0
17,-8.335492921717526,-6.581311995040682,-1.933879910501908,-1.2311026483757297,-0.226842275546743,-0.06192485338201048,15.59694407679254,15.59694407679254,4.071380372429852,4.071380372429852,0.4470925889379181,0.4470925889379181,-1.970173916306623,6.422186546251865,-0.2501194250540547,0.599685274910151,0.01784802973515454,-0.03701375725906951,0.0
18,-15.751578441057932,-4.161995142505746,-3.2740010061915648,-0.5296508843978815,-0.3234286246632742,0.004304521629588914,15.280987400502212,15.280987400502212,3.7794283960149926,3.7794283960149926,0.3940989157426281,0.3940989157426281,-2.212723879123391,7.006200486302105,-0.2418338931937284,0.571284487039479,-0.01084717176322134,-0.02926994225990335,0.0
19,-4.455771392601314,9.90278385037405,-0.690395153238136,2.3542103511457806,-0.08340527163445535,0.2420591348039545,14.982766818271,14.982766818271,3.521058583270602,3.521058583270602,0.349875658927311,0.349875658927311,-2.462734614139717,7.557738802057187,-0.25549161636263934,0.5277272769925349,-0.0012714673664725347,-0.0489735125613493,0.0
20,-5.048541596364729,23.939961000910063,-0.7475731762829305,4.772707133426374,-0.08133915333002202,0.4135135535370737,14.700905621299313,14.700905621299313,3.2912909324508934,3.2912909324508934,0.31271929463736864,0.31271929463736864,-2.726897292894513,8.059793198379781,-0.2746466094832461,0.47723530992354235,-0.021487585386064816,-0.05104147600252706,0.0
21,-0.18628277526227155,21.65681269064843,0.187985339613562,3.87919805495588,-0.00472404321791936,0.31503984679090913,14.434165363228676,14.434165363228676,3.0860668035019474,3.0860668035019474,0.2813183098426917,0.2813183098426917,-3.00832202799365,8.504449673137788,-0.290306576438714,0.4067780855593726,-0.030740845692247363,-0.08225610889426406,0.0
22,-8.596642528914929,13.249203439938084,-1.2987657015060203,2.0487207723561984,-0.11175386325860588,0.1600937408306166,14.181436661620946,14.181436661620946,2.902053744064605,2.902053744064605,0.2546511791893551,0.2546511791893551,-3.3087914734494777,8.87059571863141,-0.30799293275551604,0.32302150460834445,-0.01081849137645001,-0.1041040894793902,0.0
23,-5.609640588835936,29.056157121615765,-0.6920230096964206,4.472410572884581,-0.061909678996533275,0.31712594689841944,13.941728935876968,13.941728935876968,2.7364966258270997,2.7364966258270997,0.23191345415805664,0.23191345415805664,-3.6201623946824766,9.143277283547782,-0.30885583642838194,0.22477943699298666,0.017040194706685437,-0.10167673777510339,0.0
24,-10.733406225361474,21.313017242523323,-1.4542627208817946,2.8203519845765954,-0.10867527334813332,0.1856306790329467,13.714160051085527,13.714160051085527,2.587103034597508,2.587103034597508,0.21246492789146687,0.21246492789146687,-3.9169943457468075,9.316447276135873,-0.28369764873764164,0.12415084596425902,0.0250752476428403,-0.08601571587717352,0.0
25,-10.414863369450279,9.799575287205249,-1.282847073299691,0.7944634738775531,-0.09063588850225404,0.043196766412269105,13.497946383676005,13.497946383676005,2.4519542137214287,2.4519542137214287,0.19579085642226673,0.19579085642226673,-4.191131460149244,9.397042434501348,-0.26522220642385924,0.03569242724343106,0.01942685171706237,-0.09408654429724748,0.0
26,-13.416058789312846,10.045747866215885,-1.620942189199707,0.7533674741456077,-0.10603766292366217,0.03795041458630587,13.29239355417183,13.29239355417183,2.329435230505261,2.329435230505261,0.18147316848684525,0.18147316848684525,-4.445264923956575,9.38646073594064,-0.2411055852369466,-0.0602815993614948,0.02838961783521983,-0.09898482773961668,0.0
27,-18.54370817726719,0.4137385837872465,-2.220663557979338,-0.6959208219738012,-0.13578808317185495,-0.05167372355728542,13.096887912734932,13.096887912734932,2.21817972054255,2.21817972054255,0.16916887737359063,0.16916887737359063,-4.675523972707934,9.27659875502703,-0.22058830981214475,-0.15992122420160332,0.015289911246696193,-0.09057379711735067,0.0
28,-22.059794929399683,-2.3297967099969887,-2.5262894706563843,-1.0273225832007973,-0.1457165474968818,-0.0680262043373615,12.910888770824178,12.910888770824178,2.1170257728113215,2.1170257728113215,0.15859376049852253,0.15859376049852253,-4.8872619188247075,9.07630278623693,-0.20455380667873072,-0.23267214583055426,0.006015616392870408,-0.034702384406146675,0.0
29,-17.649842363858607,0.06538540421119832,-1.7319437708914367,-0.6317597751565434,-0.09230539280792269,-0.04168664594690552,12.733921320623875,12.733921320623875,2.0249803919630485,2.0249803919630485,0.1495099451752379,0.1495099451752379,-5.087789935224102,8.821677607735248,-0.19955074849092533,-0.2769066185931017,0.0017030534030744431,-0.0426500491727739,0.0
30,-17.98451515059092,-0.25971892352054676,-1.6363077110022883,-0.6308043365277402,-0.08190734040211144,-0.03932742916025053,12.565570156850681,12.565570156850681,1.9411906119781093,1.9411906119781093,0.14171642693932687,0.14171642693932687,-5.287956285119121,8.526231132280095,-0.2013575312441874,-0.3136498732391992,0.002122619341384989,-0.03588953395389065,0.0
31,-9.835597648168127,-10.037160489036538,-0.47432424674320073,-1.8255105312706719,-0.014764977410658534,-0.10169211598056863,12.40547330343024,12.40547330343024,1.864919805715383,1.864919805715383,0.13504181107376959,0.13504181107376959,-5.491794258049907,8.197144090955392,-0.2123804571038839,-0.34440699649222534,-0.01945997590611002,-0.039796002694099,0.0
32,-2.179863164741583,-14.37124311607964,0.513870846442429,-2.2301235549491865,0.03815498604549638,-0.11767536779232815,12.253316644590178,12.253316644590178,1.7955280855069473,1.7955280855069473,0.1293387494536101,0.1293387494536101,-5.712309735224794,7.830018218850917,-0.23144835461469657,-0.3887969300559311,-0.0423880301072701,-0.04929511876998475,0.0
33,-8.689847127723766,-4.69520683586124,-0.29437166049578534,-0.909883084735692,-0.0055845202559624,-0.04336781208855259,12.108828662816125,12.108828662816125,1.7324559542044362,1.7324559542044362,0.12447967131293508,0.12447967131293508,-5.973080150718013,7.427516610164935,-0.28927730659648015,-0.4130863609450987,-0.05617932597631004,-0.024893149237307326,0.0
34,-4.681289077823499,0.8018795859114869,0.20530777497470504,-0.19886710812239006,0.02003832527667513,-0.005111650984714909,11.971775393036916,11.971775393036916,1.6752105673644058,1.6752105673644058,0.12035349720104584,0.12035349720104584,-6.300514950810225,7.008003430747762,-0.372156392231798,-0.4325022382770287,-0.10091414471331149,-0.04849405555232349,0.0
35,5.752454338276723,7.3472737144190265,1.3979049516691446,0.5702155675523132,0.07850384468407318,0.03349082374452742,11.841955512441027,11.841955512441027,1.6233541219482974,1.6233541219482974,0.11686309320077512,0.11686309320077512,-6.722465864517937,6.548776245965513,-0.47320536508625244,-0.4909476271654634,-0.11430554124495654,-0.0835272725581068,0.0
36,8.071685075162764,-2.0143660963292636,1.5755292751035261,-0.5142386184370362,0.08337270544244857,-0.021423343908218304,11.719195498115486,11.719195498115486,1.5764940064258604,1.5764940064258604,0.11392327572646335,0.11392327572646335,-7.242005363912026,6.025412937431657,-0.5607536893013537,-0.5455242396580824,-0.07513204952641689,-0.034528413118675196,0.0
37,4.850832337997722,6.434881155807662,1.1257293989732595,0.4533269709070984,0.05752253320983042,0.026526485367164128,11.603344800157158,11.603344800157158,1.5342744394133276,1.5342744394133276,0.11145922071416824,0.11145922071416824,-7.8287832396242,5.46071054632795,-0.6072412329296261,-0.5857936704541291,-0.03620265730972077,-0.027440936492667583,0.0
38,2.8636952891043705,8.551151914834357,0.8432210969152367,0.6584049285590986,0.04121975358059759,0.03508713635295416,11.494270996034679,11.494270996034679,1.4963693944060543,1.4963693944060543,0.10940516717113156,0.10940516717113156,-8.455114890404296,4.865739844989399,-0.6456470296107016,-0.6007952727846247,-0.046349815704211594,0.005224605582958269,0.0
39,3.3720566023241214,10.08791332760275,0.8465998081991776,0.7851287405163522,0.039422350117244834,0.03943976693881549,11.391854912704916,11.391854912704916,1.4624766606024475,1.4624766606024475,0.10770333486654494,0.10770333486654494,-9.12312921102991,4.268047118387511,-0.6909245722932758,-0.5962982246665818,-0.05520177376288721,-0.002532659016450254,0.0
40,6.1067449410496035,14.340938731812132,1.0819281504846456,1.186122072276684,0.048657156530628444,0.05648302907818065,11.295985726036907,11.295985726036907,1.4323129270848145,1.4323129270848145,0.10630299982679667,0.10630299982679667,-9.837389771544908,3.674224109991097,-0.732544770725851,-0.5898407759754195,-0.018458821069853547,0.015034166150659813,0.0
41,-5.102995924159883,12.895183455101261,-0.1431942300783191,0.9674828509040531,-0.01103112999201955,0.043591021289192934,11.206556071884886,11.206556071884886,1.405609802033898,1.405609802033898,0.10515968959515323,0.10515968959515323,-10.578854258223782,3.0858305369610957,-0.7514952738249887,-0.592608412423479,-0.011262540054437293,-0.021732849550221395,0.0
42,-9.80751923705931,16.205753945516708,-0.6196408828822233,1.2482138221777241,-0.03274405895114428,0.05465425969661609,11.123457228712027,11.123457228712027,1.3821106923523099,1.3821106923523099,0.10423447347508707,0.10423447347508707,-11.33482958758596,2.4846817555561618,-0.7591414648953011,-0.6148908162193453,0.0045674556088265185,-0.045406781160454546,0.0
43,-7.608366628383599,8.920073105063526,-0.3659025510081403,0.4377900928472941,-0.01941898113541403,0.014417121604965687,11.046574456609731,11.046574456609731,1.3615684742394885,1.3615684742394885,0.10349333197214854,0.10349333197214854,-12.088403653772684,1.85103911287255,-0.7478481441174262,-0.6470297885996033,0.008259453510584104,-0.0251990972630681,0.0
44,-21.087143137484624,12.359233058261374,-1.6966631568054042,0.7518576044614899,-0.08030691669911866,0.028330424817029708,10.975782600100624,10.975782600100624,1.3437438841758065,1.3437438841758065,0.10290659528738291,0.10290659528738291,-12.833011860173027,1.1909562389377695,-0.737824802964134,-0.6706322470462327,0.02014432303124302,-0.02238623526148027,0.0
45,-22.018485145877555,19.04955852977617,-1.697030123767588,1.3681500239371684,-0.07659750065726789,0.055613349839656726,10.910942080172369,10.910942080172369,1.3284045547501147,1.3284045547501147,0.10244844390508304,0.10244844390508304,-13.569175072190902,0.5127023503262599,-0.7397211096143842,-0.6813713294614573,-0.025688673488569375,-0.001826963213907063,0.0
46,-19.351588035752428,7.790653579192227,-1.339836041733181,0.17676413218151943,-0.056461994029947934,-0.0022691967455127013,10.851895412350917,10.851895412350917,1.3153246130086118,1.3153246130086118,0.10209646586738524,0.10209646586738524,-14.32327389503742,-0.17610263151596706,-0.7635923529130093,-0.7001844738858015,-0.001009609164831709,-0.015573783624578856,0.0
47,-11.299225575002517,9.61659686894755,-0.4735807899777892,0.3361407461338952,-0.013584101521114472,0.005242347801059842,10.798464390189013,10.798464390189013,1.3042847524373742,1.3042847524373742,0.10183126588766742,0.10183126588766742,-15.086016830781954,-0.8798058936437352,-0.759078656994453,-0.7039532813815781,0.012887425366430092,0.007520960626623838,0.0
48,-11.047869873313351,4.068862660705232,-0.41584779338899824,-0.2323376201855803,-0.010264265422165518,-0.021464554020953343,10.75044806563545,10.75044806563545,1.2950726848113427,1.2950726848113427,0.10163612150204872,0.10163612150204872,-15.841688226638407,-1.5829785552307367,-0.7614519941211525,-0.7055908725502147,-0.026366865162268095,-0.017107652058978684,0.0
49,-6.83109860925104,13.121266448655792,0.024097307228890308,0.6485552708648841,0.010739862589482252,0.020634150977683344,10.707621638406941,10.707621638406941,1.2874838759338876,1.2874838759338876,0.10149668131669372,0.10149668131669372,-16.61773060120796,-2.298783536627313,-0.7871489236742079,-0.7258683760071268,-0.02076810811263139,-0.026786571806622438,0.0
50,-7.72875953196932,9.289382122206021,-0.054882299263560606,0.23461271356916935,0.00654332157657521,0.0003072475955644971,10.669736335757221,10.669736335757221,1.2813224702280606,1.2813224702280606,0.10140070027714648,0.10140070027714648,-17.41364460709764,-3.029969463723677,-0.8020495101845808,-0.7297321707148243,-0.0009680312539711612,0.006564151116908293,0.0
51,-5.186069543036844,9.021811537589059,0.20212241054422567,0.18642288202491136,0.018290994649615915,-0.0019674656237285214,10.636520323167423,10.636520323167423,1.2764023132607034,1.2764023132607034,0.10133780687272226,0.10133780687272226,-18.213358196468082,-3.7584238510786387,-0.7981985105359152,-0.7248089163361753,-0.002711358028606464,0.013001962109852869,0.0
52,-2.642920220796341,8.12928831353067,0.44515889420621524,0.08056197687002721,0.028862836397878136,-0.006854527011401388,10.607680637940751,10.607680637940751,1.27254798830087,1.27254798830087,0.10129929734015373,0.10129929734015373,-19.006526968783497,-4.4777715666949,-0.7830611237564148,-0.7146393697882516,0.038941313220402,0.01262746781806154,0.0
53,-11.175012343256961,-0.2504609574079204,-0.3916179750122333,-0.7404465881239986,-0.01197337821341233,-0.045261925385111236,10.58290608503902,10.58290608503902,1.2695957924584467,1.2695957924584467,0.10127795225216456,0.10127795225216456,-19.771384976597428,-5.189263006224859,-0.7497233158042663,-0.7077399830201972,0.013605670463131561,0.013447792259594747,0.0
54,-8.255240922065,-6.731580683504702,-0.08443116459348843,-1.335833483466513,0.003125014311780359,-0.07128648305292129,10.561870982087559,10.561870982087559,1.2673945892556755,1.2673945892556755,0.10126787134943808,0.10126787134943808,-20.51930136113282,-5.88294539385461,-0.7489086450119762,-0.6751199017048557,-0.011331036533071517,0.03038121340966482,0.0
55,-10.955654158348242,-11.502955838417929,-0.33306952775315274,-1.7341325105251122,-0.008816668192831369,-0.086797396573233,10.544239592936107,10.544239592936107,1.2658064870777748,1.2658064870777748,0.1012643230646817,0.1012643230646817,-21.273734294860667,-6.544695891736166,-0.7607894074639344,-0.6428195298913273,-0.009854925219841876,0.07115604810855083,0.0
56,-13.244581812010647,-5.206055302204408,-0.5295888135183306,-1.0442806792734518,-0.017741717949058232,-0.049868593495669744,10.529671050874198,10.529671050874198,1.264707306274027,1.264707306274027,0.10126360585299625,0.10126360585299625,-22.044533188726565,-7.1480012989505965,-0.7787698293146632,-0.563920391390341,-0.005270591573705802,0.07921457488070169,0.0
57,-15.503831801243665,-4.471696166133557,-0.7128892472805775,-0.9206258568322251,-0.025631437854449834,-0.04159931487723884,10.517824547122213,10.517824547122213,1.263986811210351,1.263986811210351,0.10126291913787669,0.10126291913787669,-22.829939045238863,-7.677044298581665,-0.7922652272252872,-0.4968336541978833,0.004129537627365701,0.049135621632024,0.0
58,-20.78910665829867,-7.148413302721111,-1.1773808377634707,-1.1292475805014626,-0.04658693462518161,-0.049574606156517605,10.50836454983949,10.50836454983949,1.2635486968043517,1.2635486968043517,0.1012602423616092,0.1012602423616092,-23.619380321627883,-8.143756571002658,-0.7914909567265851,-0.43429029386076146,-0.01446711281864728,0.07589214875466177,0.0
