t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-7.834608528243524,5.18632393259262,-5.223072511756228,3.457549394042417,-1.741024388213421,1.152516608745358,9.022403376901927,9.022403376901927,32.18974288095996,32.18974288095996,29.881587863358423,29.881587863358423,0.001750348642988057,-0.0032713196432725238,0.004787197601190703,-0.017438921279011498,0.011135337256212,-0.04352547211022684,0.0
1,1.5826924522483719,-11.630809541654703,13.470325632637532,-19.74152027875876,7.593909339828709,-9.577420227999745,9.01398420323688,9.01398420323688,17.7640590876315,17.7640590876315,17.491075896736575,17.491075896736575,0.007365656877570823,-0.05118948511502294,0.0049054984102361796,-0.08357881526269931,-0.0017717552895062261,-0.09032068559211032,0.0
2,6.406182502020864,-1.0797799366387637,6.12135417841111,7.522087151220224,0.08871665885073199,7.4894133437363655,8.87636640042052,8.876366400420524,14.930948862709405,14.930948862709398,11.755753392141598,11.755753392141594,0.004255383906987988,-0.17886244415655048,-0.015395896660314762,-0.16913415817975735,-0.01719851938570205,-0.07874712164661866,0.0
3,5.20844039187194,-4.501172983251367,0.21552520392535612,0.9730314810948304,-2.209907361110968,1.6500896900816615,8.731979012832563,8.731979012832573,12.03193509124462,12.031935091244662,7.113221880688765,7.11322188068879,-0.020989960342018336,-0.38644592902219865,-0.04190156796727858,-0.24812428661645464,-0.04474984775564671,-0.0881438138388908,0.0
4,9.881558651602685,-6.4581817668895685,1.5818230642941415,-0.41780712842692935,-1.1194987733375115,0.6057881894811423,8.446233905678952,8.446233905678964,9.204842266867402,9.204842266867434,4.209676237782808,4.209676237782821,-0.09481436013207704,-0.6741579759939725,-0.10748139593224063,-0.32791145835829155,-0.06802375475783906,-0.08410073238116139,0.0
5,9.886388402286528,-6.393988997904927,0.15671168194424556,-0.21577981347112285,-1.1593245166865898,0.4141408035798184,8.343980719675667,8.343980719675676,7.73960957779699,7.739609577797004,2.939051235518534,2.939051235518535,-0.22708911375822843,-1.042250228774145,-0.1526995287452457,-0.4048968271645921,-0.025473199179793293,-0.07488797598078388,0.0
6,0.6493728921646209,2.141524684186365,-6.163044891637936,4.808369817887286,-2.4357858355253197,1.5059287016909755,7.933040376533324,7.933040376533332,6.089372973012471,6.089372973012475,1.9263266328856627,1.9263266328856605,-0.38758532264557394,-1.4919037873363068,-0.17008751343784292,-0.5037214711578115,-0.019603786841827203,-0.12816643197148883,0.0
7,-1.3607807854537484,-3.364723761608605,-5.769859964599881,0.6953587529183416,-1.8167336860673706,0.29501580455127296,7.66808035285131,7.668080352851347,5.094144870929169,5.094144870929201,1.3919102054168908,1.3919102054168968,-0.565638879615283,-2.0633683042883098,-0.18407251982815392,-0.6401401487036599,-0.015741488614103762,-0.14555258591089104,0.0
8,1.355726091264394,-16.467357057951613,-3.2467410204068354,-5.417566526073838,-0.975790498318696,-0.9428347085283315,7.408139502624357,7.408139502624369,4.292149652198225,4.292149652198231,1.0292131075484237,1.0292131075484228,-0.7558054885037082,-2.7815238129205597,-0.19210552616076568,-0.8008946804462244,0.0046636287508873345,-0.17537039132768367,0.0
9,-2.219440191448374,-8.428264698420627,-4.267823513269716,-0.5940209220400838,-0.9933949279436178,0.05877212096330631,7.171379948213496,7.171379948213489,3.6962723761796066,3.6962723761795924,0.791035893169355,0.7910358931693503,-0.9467836715635654,-3.6744794452804883,-0.1935598821258107,-0.9833424351501407,-0.015458509632413759,-0.15727243141519995,0.0
