t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-29.125254612024584,-45.45282781757229,-14.562650363487274,-22.726449892246347,21.952853987138464,21.952853987138464,25.432283366036174,25.432283366036174,-0.007528914886657561,0.009183144047465725,-0.016210009748198865,0.02318069079148212,-0.0022814067050493103,0.0319258887236836,0.0
1,-17.622678926375055,-13.673454720803512,-0.19594339410331685,7.316227870535791,21.36956698385895,21.36956698385895,17.450100784000213,17.450100784000213,-0.02299389825053004,0.050823218267014456,-0.011946654772746484,0.06255110633455728,0.022766519224502454,0.0339403206762076,0.0
2,26.93531838900719,0.7499257011106693,19.48869933360287,10.442248877118057,20.62297085202702,20.62297085202702,12.053927798909863,12.053927798909863,-0.0297568493728069,0.13198656387652632,-0.0030969704993067167,0.10020956109478955,2.1648016341659776e-05,0.028775678733251545,0.0
3,37.75949170663124,-3.4978564121457314,16.440451908130218,5.274182088012365,19.590652925058126,19.590652925058126,8.795879745718652,8.795879745718652,-0.0317360133739555,0.24476494352450848,0.004914834032316922,0.12236118134304273,0.03202405735204748,0.012602633676580162,0.0
4,6.4958236860838525,-16.49003441403058,2.583961743478344,-0.0315994526191643,18.572020197956835,18.572020197956835,6.7532240370199395,6.7532240370199395,-0.009818365837385566,0.3724335836435123,0.03924330424224081,0.13591970001793263,0.026437705905680002,0.02997202324748386,0.0
5,30.047720688190676,5.230991067214905,7.757478668531869,5.335527633171504,17.656418871523528,17.656418871523528,5.396635289267729,5.396635289267729,0.039700196115629624,0.5247030989782806,0.051821769838674966,0.16687813090826237,-0.023579922916012006,0.016928446985693853,0.0
6,30.34271247787947,33.603061780426174,6.157839808636727,10.273579800868323,16.854265919955097,16.854265919955097,4.448154083821529,4.448154083821529,0.07541576820652617,0.7121721445578415,0.01798896386744445,0.21303936188974593,-0.03845294705995486,0.04476569973096972,0.0
7,32.65241866863185,31.969351500624086,5.428420765252239,8.016536516409985,16.154378200273552,16.154378200273552,3.7564452464731612,3.7564452464731612,0.07246846735338726,0.9516716107278196,-0.022866155189858517,0.270361143625808,-0.040294609645826214,0.0697229650901537,0.0
8,14.177206018039772,28.48088237029917,1.3649387619909863,6.0607508590739645,15.541655023957254,15.541655023957254,3.2344570810195843,3.2344570810195843,0.028350002461890348,1.2546909790483638,-0.06501856347502312,0.3363641960627664,-0.03580925905237739,0.06998474534684603,0.0
9,19.41346169233174,21.954170147546776,1.9619243401875162,4.119671351463932,15.002066992647979,15.002066992647979,2.82940945405375,2.82940945405375,-0.058898780704944004,1.6259287369425148,-0.11060697951159414,0.40346219585387694,-0.058531423482049684,0.06484342063717852,0.0
10,10.188482762260646,20.538676495904454,0.3821948488515514,3.338037401158439,14.523769940444575,14.523769940444575,2.5077905992863307,2.5077905992863307,-0.1928706883918876,2.0650426414468233,-0.15200231700788575,0.4741961111480606,-0.04662395570578679,0.07894154105851689,0.0
11,3.4761123166355175,19.509313593240282,-0.5425091205297143,2.7687914742845483,14.097072926674075,14.097072926674075,2.2474642826016753,2.2474642826016753,-0.36742321850777354,2.579568027947653,-0.19813289769734524,0.556245044483563,-0.056508524595380555,0.0757167466287403,0.0
12,-8.444920506698045,13.968587511702124,-1.9206397665231745,1.7623691038431095,13.714114744119325,13.714114744119325,2.033305049921967,2.033305049921967,-0.5947108930788497,3.169685694756741,-0.24889516934985523,0.6217203157621112,-0.02370186526953711,0.05356286893443707,0.0
