t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,reset
20,-16.810278964477973,0.058313483156325674,-2.852910696319263,2.7003697244549962,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-16.994380401701747,-0.43122768076139073,0.0
21,-14.084585232594346,0.37196038710664325,2.229626694539344,0.5258817977786219,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.50868351661833,-2.3304238587900508,0.0
22,-14.37100363195141,-6.113403464370192,-0.06268376256441988,-5.861901854469891,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.678848949461186,-8.386166381123052,0.0
23,-17.255639282125617,-6.5757957217347895,-2.633698819927282,-0.9425336194957223,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-16.508547443455992,-7.534371794240623,0.0
24,-19.422830536827576,-2.372141817576754,-2.2086745734707276,3.7460387369002586,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-19.455422547214507,-2.501603854896958,0.0
25,-24.288278153341274,-3.3175260580624135,-4.629199008224573,-0.5282081658467828,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-23.917942775804697,-2.4278001700559373,0.0
26,-23.08023094340783,-0.3492098666240886,0.6889809318063191,2.6573942572442357,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-23.672763328731058,2.1539403887863657,0.0
27,-28.063038868107007,1.7034739473076752,-4.478454635144393,2.1064565669430046,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-29.966267714821686,1.2398484073098217,0.0
28,-29.114030462790268,3.8899545583788893,-1.3557723795499705,2.1793646215799543,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-30.662635586357045,3.1233568318609963,0.0
29,-29.681697483075517,5.618395560950576,-0.6377478255685769,1.7685385478679847,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-29.012762867467618,5.700500117310463,0.0
30,-28.70864279769189,9.224182251384995,0.8298170639249207,3.4424128117737265,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-27.7060508102804,8.234739498370892,0.0
31,-31.505463563063692,3.117901138890847,-2.4743287323456324,-5.257181240567064,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-30.09102596849091,2.0942488101684837,0.0
32,-29.356160142875375,-0.5783629506339012,1.7381555187379596,-3.835065748008156,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-27.39832328036922,-0.24344073106101183,0.0
33,-31.659628916895603,0.05114645056705047,-1.9440748405068016,0.2325053483463675,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-30.249445337240367,-0.17778951425703987,0.0
34,-26.82730560024395,-0.3713947641719283,4.229744696684913,-0.3642924157688422,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-25.606996272461608,-0.36330355299826134,0.0
35,-19.892190157557216,-3.225302258056801,6.694545373925044,-2.632523097155648,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-19.15716982886025,0.004215650884916211,0.0
36,-20.631892056130848,-3.7064152763752007,-0.07862526788281254,-0.6724231636525857,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-20.4150627279214,-0.9434848097851944,0.0
37,-17.15799891159714,1.0807805565224262,3.157992042987746,4.301709354065194,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.76980149419671,0.06059381531791752,0.0
38,-17.179004102416698,7.178089534978581,0.26168123367899376,5.937638616918246,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.48956085078651,3.9898425583104116,0.0
39,-13.753955617307327,2.5492735521470173,3.143751927763305,-3.6892136331773617,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.604837734214822,2.1677371745710072,0.0
40,-9.567225919912183,2.3482653206266897,4.093984836407773,-0.5111904180364215,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-11.099386147306458,0.8290192264120948,0.0
41,-10.816369951724583,5.850494770481802,-0.7740162212785116,3.1453435424374026,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-11.684025188623679,4.746912021175159,0.0
42,-13.666039789859084,7.2363891419766615,-2.6650961954755603,1.5423501211039954,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-13.87996234728021,8.786894311608503,0.0
43,-15.416784904858357,6.317878445077,-1.832052086558562,-0.6996832193441394,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.041197600920196,4.290920443776393,0.0
44,-14.877982219782062,8.459675486376383,0.3279788280211826,1.8891236867515009,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.107687231009084,7.845499149618872,0.0
45,-14.28662247072346,2.5395495146924736,0.5679390898465043,-5.225702950335205,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.752845170699361,2.4100947818022638,0.0
46,-12.343776598272875,8.305035452766262,1.8205848404937646,4.788114880681769,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-12.708317484689916,7.439801788590436,0.0
47,-9.976645523406912,11.881399789225744,2.3185304661033097,3.684117002956814,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-9.070184957048582,11.955988348453754,0.0
48,-10.209867001648998,21.452690599219558,-0.0063116760934658345,9.047784813758746,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-10.735556717244878,20.975410723190485,0.0
49,-8.876421794139123,17.688913677568713,1.2143098150359515,-2.624532589912956,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-10.959890512107137,17.003535994262958,0.0
50,-9.483305400935848,15.554451332519239,-0.4449373643580088,-2.178040931340873,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-9.316467214316999,17.47560538595576,0.0
51,-4.360234498413292,18.106172704978572,4.627946109143053,2.131136044428702,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-6.202946850792672,20.136927343175426,0.0
52,-6.685248914934824,21.045904867096706,-1.7067353158738987,2.8678292542004415,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-8.265431655697965,22.191016537075942,0.0
53,-10.981812775830115,20.927046491611648,-4.066268167753217,0.1467272746536472,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-10.16621178048408,19.70898101817102,0.0
54,-10.85226391299982,19.791725109718538,-0.2435563735040147,-1.0213175863256847,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-9.270703359093867,20.229818917715733,0.0
55,-17.083535063238894,20.49191394438768,-5.698824735013606,0.5471070736260537,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-16.22287603308949,20.11895802199909,0.0
56,-18.27946566635839,19.314988513185355,-1.5963421003374965,-1.0236190428461662,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.22276652890742,18.442207402222905,0.0
57,-22.672236037561724,21.305832837106607,-4.144103181169017,1.7227887679518687,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-21.455745063066228,21.04919823750912,0.0
58,-14.632608020059017,16.615065769702035,6.956212350141751,-4.120453526978059,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.062200341618876,18.663282347569247,0.0
59,-13.802339527474064,19.619447202317733,1.3750066720823968,2.370818717162284,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-16.102484107033955,18.777951559017687,0.0
60,-13.836917771726835,19.024327011677208,0.0907664763365752,-0.331379582057556,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-14.790035651703406,18.607710622578153,0.0
61,-12.452940229809286,21.27390462686355,1.2689811498592813,2.020070790168166,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-13.348116273465834,21.58376558325071,0.0
62,-11.300441038520972,26.34838078428394,1.162857133106206,4.80286883324426,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-12.535530403063477,24.706039771648488,0.0
63,-16.234696163315103,25.991505209598806,-4.3920807417457,0.10194511332694134,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.372503690676304,25.39963092940003,0.0
64,-17.95153871167264,20.759820207444207,-1.9547331358448181,-4.757401850565461,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-17.064711419637028,18.397177655817046,0.0
65,-22.346486147613668,23.905309561041157,-4.177955911642566,2.442739431719808,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-22.060312936687865,25.148564562593187,0.0
66,-23.95020842475629,24.388457058062706,-1.8326312218318193,0.657400570162042,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-23.692862271618438,23.500860604277463,0.0
67,-20.70465743654345,19.914896094820953,2.7939830671579275,-4.017299738886927,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.431040618160324,21.16534289830235,0.0
68,-25.44309613329488,23.333858015443212,-4.068632081756533,2.757706164307958,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-24.71448354339021,22.157811085453815,0.0
69,-26.227957875208208,24.562793110981797,-1.0768649202655562,1.3648782233624694,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-25.595617026838806,24.688466123053924,0.0
70,-29.300950449853882,24.988340817593254,-2.895490630492173,0.5090759281458633,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-28.230776205576518,23.672640883829303,0.0
71,-32.486502665837556,23.524405030676327,-3.1597590282403876,-1.2884893847327756,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-31.011845719525265,24.68132387444028,0.0
72,-31.51273394792454,22.98112241123389,0.6062024405035094,-0.6095487469343943,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-30.286873908633016,23.55230702340717,0.0
73,-24.515478823532124,22.981932971303408,6.428942634913875,-0.05346450765355415,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-24.951488906972735,23.23867788723063,0.0
74,-21.926940920699565,25.6180405188044,2.9300387606484026,2.3969423479791647,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-23.461716798254386,25.066950414330336,0.0
75,-24.90798613732755,26.28659213939738,-2.455413052913989,0.8222455557953394,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-24.63054206072405,26.16449148571575,0.0
76,-27.799396824989156,21.100070663067598,-2.8526404077928738,-4.652203028395208,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-27.796792910078096,22.558375144985,0.0
77,-34.34710849723504,20.43179846519269,-6.2191343231034395,-1.0225358474159152,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-32.25481088059976,19.628212861772706,0.0
78,-34.662751291784296,19.656387177052924,-0.8405998138624797,-0.797386380576032,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-33.17826606221992,19.218731179791554,0.0
79,-35.23557581773386,18.110575502876962,-0.5966359460741757,-1.4792593450320148,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-35.77278935249266,15.329073926592454,0.0
80,-39.51173404174385,18.924070087807127,-3.9489635396136453,0.6096157001600213,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-36.535169255567794,18.95976333516747,0.0
81,-38.60799416174666,16.05815784901309,0.4722222415880566,-2.556857372102293,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-39.22524037171259,17.121170042162213,0.0
82,-35.28434979981575,19.251629230095052,3.070086945974801,2.682134077091278,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-36.57597039653287,22.43382565365807,0.0
83,-40.30883585355234,26.29727175089775,-4.304691184210872,6.65762563701802,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-41.424133259539886,26.297442896183426,0.0
84,-42.438225475458935,30.83113843559611,-2.3228242730331843,4.722718004964852,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-42.66093563930588,31.98413194024931,0.0
85,-44.224045346865964,31.77899005856856,-1.8335719904152836,1.283524604734438,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-42.59170526323638,30.765123139054733,0.0
86,-51.1286559631902,34.63573817653578,-6.453677925220436,2.716852139083276,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-49.376068287377066,33.86534820175039,0.0
87,-55.26437344031647,36.205119577250095,-4.341837804703921,1.6714181048663854,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-55.459114069799,33.598624088451984,0.0
88,-50.914392772905146,35.458806174545686,3.5770768535473394,-0.5313211189728047,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-49.41175146607129,34.759012134606415,0.0
89,-52.0895576920021,36.355855930096766,-0.7525806460516549,0.7700345285219432,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-52.81699265463122,38.34386168709079,0.0
90,-60.685260194438676,39.38982421814107,-7.898267458797809,2.8326521834013114,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.99557932636197,40.424995544045544,0.0
91,-53.16720973268092,38.68605905910243,6.147183024205603,-0.3892958152349819,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.8056052258823,40.40881024878089,0.0
92,-48.24609542011383,40.52750305510301,5.03014019550802,1.6430796015561335,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.34671395721118,39.53803756000664,0.0
93,-51.98295657263612,31.102221402405483,-2.9572718410586365,-8.441048186009036,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-52.02222117695983,31.391976300426457,0.0
94,-55.727649908347175,31.812272593732494,-3.6746733418182,-0.1036933239873008,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-55.52558959636628,31.66126562334016,0.0
95,-56.659066298207115,27.827648252565226,-1.1753554191182745,-3.6395197587206143,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-55.52619967494564,28.35133154021806,0.0
96,-48.33997371175596,32.64585166336184,7.474816432090556,4.066116086918711,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.90182329561494,34.374207132094114,0.0
97,-46.96089179673373,35.33063615262206,1.921133785026118,2.807616835962612,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-45.908351910071744,33.9217597708301,0.0
98,-45.709988683138796,31.90645770434633,1.3105021311974938,-2.87002762726402,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-45.578691290486766,32.59601441054742,0.0
99,-39.16931368434991,31.505086425949752,6.075591590811825,-0.6208919590551156,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-39.37733431023455,32.435437434090225,0.0
100,-35.445666357628156,29.411082904550213,3.932789602016922,-1.963009811805181,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-35.94485831630311,30.28574792203324,0.0
101,-33.09811807734972,27.18612717482804,2.4885129204624485,-2.201662675497251,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-34.34514820567063,26.59098467335547,0.0
102,-29.31195477731028,24.577590915676,3.670772150229447,-2.5723557814331155,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-30.309668100112255,24.159322984888014,0.0
103,-32.8691462559413,27.477211539731965,-2.914458237809338,2.4130352855857007,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-32.69836871517495,25.898151538443848,0.0
104,-37.2836673134268,28.370171387924064,-4.2811307573908906,1.0281297331467463,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-37.39629115807432,28.9820747217359,0.0
105,-40.519969644646196,31.33281943566043,-3.32921175840224,2.790624599693488,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-38.8101195837387,30.626374700074113,0.0
106,-41.40533979296658,31.621847165927722,-1.1026842244221267,0.511477585534363,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-41.37053525262792,33.45354522218752,0.0
107,-44.40389349363856,31.71347542425114,-2.8299670287939573,0.12896257993754773,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-43.963746827040396,31.081745456490182,0.0
108,-48.683412327581145,34.41836289525525,-4.15062013199809,2.475828134465988,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.857168285804036,32.88105551180848,0.0
109,-44.38737536608663,34.636033013097844,3.5449336678735026,0.418472625275891,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-43.90940021894129,35.126041556086186,0.0
110,-46.1297981968369,31.48779183585175,-1.2722544745938045,-2.831077777000841,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-43.42976077087315,33.30777577748594,0.0
111,-47.789729223829355,32.71266708735679,-1.6254576096223299,0.8642071617787654,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-47.15904491640877,32.56637148519891,0.0
112,-47.2042042225433,24.27970707532429,0.3889174791846237,-7.606226689215987,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-47.98729714427543,23.62495403356128,0.0
113,-51.41659426164037,19.79974745971199,-3.803227314282892,-4.757957108553228,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.76901657464667,19.47592140154815,0.0
114,-45.66480250709128,18.72646318084889,4.902129430889668,-1.4009369665078135,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-45.37179685763673,18.80399224922756,0.0
115,-44.114563483032576,18.932442746902726,1.848299652844862,0.06308749800588087,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-43.74403453819131,20.69302003257542,0.0
116,-45.805491842033966,20.53690923399495,-1.3762090816411852,1.4674022233715018,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-45.24189910108578,21.608103878848457,0.0
117,-51.704980271388216,24.84428060444211,-5.49726421468208,4.054832388866626,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.47507310909643,25.25056318462067,0.0
118,-53.38769963340502,24.14803595938111,-2.0219206780864765,-0.27376394424274686,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-53.999164887078415,23.040514342892493,0.0
119,-56.953391145491494,25.470911639825832,-3.4284145579993073,1.1808974673416344,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-57.84986301620013,26.01192211973499,0.0
120,-60.37045626711149,26.5959171567934,-3.4180743491701313,1.1299756048435414,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-60.40543070609551,28.404097942690164,0.0
121,-62.888706045322,24.822218936293503,-2.598265006891873,-1.5154944187264352,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.78291847452833,24.276606587454136,0.0
122,-68.03296778594705,21.40455384401243,-4.917863709890661,-3.248518098136266,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.88294405154643,20.015131103852596,0.0
123,-66.52718837897885,17.873951004061812,0.9345688737697282,-3.5055189782155134,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.02320234822463,19.63242671855465,0.0
124,-71.78817805971711,16.484049927438143,-4.710061143613452,-1.5780284690749897,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.17029389483882,16.922168832481457,0.0
125,-78.26844229990412,14.339602532612046,-6.3228522177149635,-2.0940796438931626,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-79.26028643155131,14.980558847726932,0.0
126,-83.09450195859733,16.306578674140656,-4.959159156933143,1.6058542986212019,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-82.67085624812115,14.415660236499534,0.0
127,-79.40684444324418,11.700926869185839,2.918755402954752,-4.053305161649348,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-79.0074755473425,12.683034666774613,0.0
128,-80.63062599349688,12.541363977816324,-0.8554141458391848,0.40527016664921867,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-81.13626012342074,14.259571626503185,0.0
129,-85.20765595887156,16.32624579928247,-4.246092190974114,3.4843561321909653,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-84.95677430567353,17.286799263659407,0.0
130,-84.35825649500214,19.35665360949046,0.3962923325855039,3.0707743215983747,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-83.118532689812,18.204996946837262,0.0
131,-81.48343097585253,21.088967200529076,2.654426559043659,1.8513337255105495,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-81.21861829143803,20.669444621424525,0.0
132,-77.19292223364288,24.206536114065848,4.145023172852587,3.0049713012863553,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.9368852780016,23.782627367175525,0.0
133,-77.97684297951898,20.55000108616539,-0.34562356268838457,-3.06417295034149,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-78.97065142862697,19.722371009158884,0.0
134,-77.13645924790589,21.74358942326018,0.7349202358006828,0.8149748227721538,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.26929540437175,22.449534029046468,0.0
135,-70.75419789562571,21.672732860656744,5.880082032599143,0.007914348040146013,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-71.4743868554429,20.472879321425513,0.0
136,-74.44480849965917,17.609924622611146,-2.839554537468711,-3.7008267928438014,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.21654182155919,17.00296803570445,0.0
137,-72.71236675429873,18.120632254077968,1.3258854677175833,0.13620475508806784,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.36457485441692,17.314104148038524,0.0
138,-72.62856265207144,14.525878163545686,0.19425388067085758,-3.262985504890412,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.04931420637932,14.27605515057747,0.0
139,-72.95058613998062,10.675126591064041,-0.2761144818171464,-3.7984855666097403,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-71.9015746414834,11.968398787481682,0.0
140,-69.23791547208606,9.073237418849414,3.3579753570356328,-1.7972174267328893,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.11140653533467,10.23667961599863,0.0
141,-66.34914652504341,10.987843138614718,2.9304922555696864,1.584538740626138,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.91609382125911,10.505981434753856,0.0
142,-66.0004882095026,11.349088468647745,0.5782431032827167,0.47002442448321324,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.91521060595645,9.873226116456935,0.0
143,-66.49760218086143,9.450683452450857,-0.4014898408132427,-1.6877968271922332,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.18255024597833,9.074621718845403,0.0
144,-62.99473847606734,11.35688989491489,3.155676317510924,1.5866163770400192,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.552973262114136,11.673024470580092,0.0
145,-59.009877862277335,11.925366685722311,3.9111269403307327,0.6590129624692721,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.92780430216673,12.585930844743082,0.0
146,-61.16356363877544,14.494207004372237,-1.6143835701478375,2.3990124682237557,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.156935026030666,14.827473026947633,0.0
147,-66.0541673525787,18.413287784787336,-4.599271922623654,3.78391152905583,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.29424576517832,18.23363400531378,0.0
148,-65.59353384002476,25.166490496234346,0.01069081975767805,6.489164008072626,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.58444141320925,24.00395851236967,0.0
149,-65.6597176045091,25.80100672958317,-0.05934783486380116,1.1551299125727406,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.26952779379654,23.861940875416867,0.0
150,-67.93645024949788,22.732432145781498,-2.079555819213151,-2.6929895063687566,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.83068329695786,23.596953928504103,0.0
151,-61.61146853403946,24.900530591938082,5.5776238253747135,1.735835228731065,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.17016396423968,25.80788565879205,0.0
152,-68.21738198095882,18.14395222533399,-5.522515024101347,-6.001406261042675,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.59000138734474,19.287591334172564,0.0
153,-61.56018653031944,17.34701849865581,5.574137318686093,-1.2597317802576118,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.30653140389199,19.35468354766819,0.0
154,-58.38138159692088,19.590538016576463,3.391805416784189,1.93199940300194,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-61.96703630187249,20.84446465102573,0.0
155,-65.63152660336675,18.825299893316846,-6.303829330911027,-0.5253912859570784,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.63293926149385,18.429555131415896,0.0
156,-73.81190297348886,13.276343527236094,-8.013507910069183,-5.1022451718608135,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.50879205658573,14.310299839982605,0.0
157,-77.04632772840557,9.747782302192263,-3.659395848047657,-3.668498147129063,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.6210598744719,11.789135293878683,0.0
158,-76.50236696295823,12.724188709373166,0.17018508570627944,2.3855206116175163,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.34374640806642,13.891284461442877,0.0
159,-77.70985452199186,10.12359001547385,-1.0849805779235604,-2.1572172956362943,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.98227344145981,8.557851737857074,0.0
160,-74.40046987714501,9.272067302190798,2.9186238792962564,-0.967629178884003,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.10467612999965,8.484074442576295,0.0
161,-74.27909174368877,9.931516189549768,0.3701180159343016,0.5147639923754712,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.93142547383312,10.46511942397932,0.0
162,-75.22532205679089,12.296307259739594,-0.8291764828651189,2.200280848447197,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.13941773630184,11.38139739730072,0.0
163,-77.29887605184902,9.978221006146569,-1.9629000360337825,-1.91629885124354,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.06496904203946,8.297304063957974,0.0
164,-75.90028048221593,10.577124090735488,1.0996808163806886,0.3752434240610696,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.63896758955809,9.251846948449696,0.0
165,-78.95472427090894,11.655947455141073,-2.6850459738596304,1.0162588250062559,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.88787460528832,9.643278260769419,0.0
166,-77.39919130243186,8.266164275673802,1.1784473622787606,-2.997984077791628,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.65187978634907,10.092895375568027,0.0
167,-77.49033977024236,9.636298336953718,0.0217479832934786,0.9817072688971673,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.38110604002092,10.286951223276272,0.0
168,-77.4285379948476,7.917470060327226,0.058240066326153916,-1.4786881690866562,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.55215040567674,9.287407080134074,0.0
169,-73.63391445112846,5.838056701997623,3.4623725827723435,-2.0259949866344744,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-72.03827907087027,5.37172591801831,0.0
170,-63.8978777990457,9.22408479041476,9.178162727123592,2.9047739885015744,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-63.53211942807719,10.017974777260665,0.0
171,-65.46772886426993,7.662349030341545,-0.6141039015876313,-1.1645596765632709,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.62665167783365,8.157514477377184,0.0
172,-67.43597496149664,8.983173668107932,-1.8478315175986075,1.099816453848847,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.43657952033583,7.634033632146542,0.0
173,-69.70100024533055,2.5564140371674187,-2.22792710304723,-5.757472832103876,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.49189125635893,0.036604990502678625,0.0
