t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,reset
33,-0.18443300350111688,0.12111805288924035,0.2252298079245669,0.2252298079245669,0.47035971486846045,0.39064224903813594,0.043528541291971826,0.049855531275181664,0.0
34,-0.1818034514294745,0.10684541086920364,0.2221253511406857,0.2221253511406857,0.5060314749880033,0.43659263995725134,0.03319189939629284,0.0543862988152453,0.0
35,-0.15177518377358593,0.13546137035575917,0.21915688446140066,0.21915688446140066,0.5348939971513607,0.4939605133729341,0.024488603225508367,0.061429667625794986,0.0
36,-0.17488280477755042,0.15920838106878732,0.2163152211029351,0.2163152211029351,0.5710351373889525,0.5741977445542488,0.03808243424253849,0.09387502791972416,0.0
37,-0.08988370236192925,0.17753345290450784,0.21359202423602514,0.21359202423602514,0.6098165655055068,0.671989886993616,0.03376112449055858,0.0982036263076278,0.0
38,-0.050031540366121625,0.17639467807053877,0.21097970831143864,0.21097970831143864,0.6480576597290433,0.771068502658235,0.03858633352344412,0.102420705054082,0.0
39,-0.05263093780499532,0.23817050770490134,0.20847135403797754,0.20847135403797754,0.6829714341741512,0.8699126684091486,0.03284715633939913,0.09713166324748894,0.0
40,-0.04930409810134351,0.3231960620320069,0.20606063483516202,0.20606063483516202,0.7074709107057787,0.9634816325872964,0.015038314246895224,0.10139516055394367,0.0
41,-0.02100566777310568,0.3287546721475831,0.20374175297406047,0.20374175297406047,0.7128539952410675,1.0707746916363878,0.0029769941364509722,0.11793004423870981,0.0
42,-0.011981776860609009,0.36126769926235786,0.2015093839331869,0.2015093839331869,0.7228704452523597,1.1899373117739767,0.010711693156271709,0.12008859770978504,0.0
43,0.012933062427273748,0.3920026204630909,0.199358627748936,0.199358627748936,0.7289722728759115,1.3133928228898628,0.005020910567578252,0.1279340993799104,0.0
44,0.0028711603448297353,0.4225704007378856,0.1972849663445986,0.1972849663445986,0.7371033369148515,1.453713865058019,0.01057376780567387,0.15114740690164963,0.0
45,0.014068269910300532,0.38171107887516326,0.19528422598856085,0.19528422598856085,0.7538315830695206,1.5932030841737108,0.0157227240042897,0.13528277369813005,0.0
46,0.08619788131613755,0.38915451049557376,0.19335254416856318,0.19335254416856318,0.7705343726706828,1.7319226458392283,0.009648727151592337,0.1402005001623435,0.0
47,0.11057964139130833,0.4047060075837034,0.1914863402809081,0.1914863402809081,0.7816384314069538,1.8689933801846432,0.0169441414869,0.13696763794844907,0.0
48,0.16541400072367443,0.4869642631776281,0.18968228962598702,0.18968228962598702,0.7916254490540614,2.0089720018896724,0.010252489865267025,0.13619845842844805,0.0
49,0.14897781692507367,0.4978403174215161,0.18793730027817512,0.18793730027817512,0.8112197258923971,2.1519653837298973,0.019169808073074723,0.14833892986181638,0.0
50,0.17330009163250634,0.5014929747358385,0.186248492461978,0.186248492461978,0.8349802131067532,2.3017253460195537,0.01980050576153709,0.1553093022676889,0.0
51,0.21277562865931873,0.47788344175560105,0.1846131801196646,0.1846131801196646,0.854089654851808,2.464635624624672,0.026005201836055643,0.17088778187579015,0.0
52,0.2521906856285322,0.47369674650947324,0.18302885440037292,0.18302885440037292,0.8883603793872672,2.639298557685919,0.043628843989692155,0.1710621429487183,0.0
53,0.29325094819195396,0.49953196731533467,0.18149316883835015,0.18149316883835015,0.9295920836529002,2.8076683170028907,0.03915941886168482,0.17021807029195896,0.0
54,0.31216038563948423,0.5099133931394044,0.18000392601981544,0.18000392601981544,0.9790376031181757,2.9692233890994864,0.054721780903326286,0.1503505883886923,0.0
55,0.37517074439482373,0.6170673794013608,0.17855906556490633,0.17855906556490633,1.0296745271698569,3.1264370385884988,0.0464241410025696,0.16842981488135222,0.0
56,0.4083263271138278,0.6815276547886819,0.17715665327410396,0.17715665327410396,1.0791157666149644,3.296014390342624,0.043211177696600406,0.1674500264628634,0.0
57,0.4136508410769114,0.7156593053603666,0.17579487130808888,0.17579487130808888,1.1237020575961727,3.4542557776741503,0.046830895699635076,0.14807376973252756,0.0
58,0.42976449343940387,0.7334759952107196,0.1744720092867092,0.1744720092867092,1.1709414240086686,3.6027367768107568,0.04640331878629662,0.15323246605893917,0.0
59,0.46330357433978225,0.7709430272422237,0.1731864562070892,0.1731864562070892,1.2229546523851553,3.7676299571865917,0.053157886513798214,0.17146763948157623,0.0
60,0.48112311329332236,0.8155351956798776,0.17193669309324958,0.17193669309324958,1.276756354263887,3.932752128349871,0.04669255018302466,0.16472402563461178,0.0
61,0.48006383192507807,0.8673160667741688,0.17072128630025138,0.17072128630025138,1.3184034504078253,4.098648241464255,0.037622482971258364,0.172993109552258,0.0
62,0.47720790196133556,0.9307442285759375,0.16953888140507634,0.16953888140507634,1.355459572470179,4.270696450363659,0.040039686582965334,0.17577133328435382,0.0
63,0.5131408420245327,1.0189383201680076,0.16838819762443127,0.16838819762443127,1.3919627300431,4.445514004211164,0.03905943191983913,0.1774623064507666,0.0
64,0.5134662222580819,1.0849817939095292,0.16726802270659066,0.16726802270659066,1.434585438279138,4.622092115356337,0.051573482115295326,0.17286714433075887,0.0
65,0.527940091437849,1.136441497272023,0.16617720825042337,0.16617720825042337,1.4836812906723809,4.803252132897429,0.04203259502280136,0.18916389457280605,0.0
66,0.514071107307734,1.2007034851320224,0.1651146654100136,0.1651146654100136,1.521991360077362,4.991273616918277,0.03290859677467608,0.18204558727801753,0.0
67,0.569799252656873,1.2191735240189265,0.164079360947889,0.164079360947889,1.5516767970846235,5.167019131414942,0.03350930755028308,0.1687142863481649,0.0
68,0.5557560912111714,1.2970148722056272,0.16307031360390373,0.16307031360390373,1.5865966393988526,5.327958422981427,0.033289568396573106,0.15307514117327511,0.0
69,0.5579323691107615,1.3761283336221062,0.16208659075036644,0.16208659075036644,1.618193614528011,5.477306480810596,0.02784357692362133,0.14690855353428123,0.0
70,0.5858834821850696,1.460897887921808,0.1611273053071203,0.1611273053071203,1.6440069534138353,5.629129111028292,0.02625308703481537,0.1576555162946059,0.0
71,0.5584238590912541,1.5346161837799666,0.16019161289303063,0.16019161289303063,1.6665218968929643,5.782446589662738,0.010751784521526836,0.15362886296075826,0.0
72,0.5764103879514119,1.5994585796209582,0.15927870919276182,0.15927870919276182,1.6773147602545588,5.9361062632350245,0.010436190742354608,0.15443545708608597,0.0
73,0.6134169759622992,1.6586507551039602,0.15838782751987265,0.15838782751987265,1.6851950197310555,6.085691530129275,0.008844298510912476,0.14515925102857297,0.0
74,0.6465271521919984,1.728427860292255,0.1575182365591622,0.1575182365591622,1.6984823430858185,6.2272681779523404,0.014803848834893673,0.1370109094309599,0.0
75,0.6657422478791211,1.814692537005928,0.1566692382728884,0.1566692382728884,1.7132350004018508,6.358662586864561,0.008967257157206953,0.12795312154289332,0.0
76,0.667278158763122,1.8974493211900805,0.1558401659569828,0.1558401659569828,1.7130541399801242,6.481910277926941,-0.007348452198572384,0.12218023747988273,0.0
77,0.6997313281073289,1.9748471091944226,0.15503038243472447,0.15503038243472447,1.698237045993972,6.603941941004254,-0.023744829204364687,0.11950701405131627,0.0
78,0.7307938432963224,2.026340729812956,0.15423927837652873,0.15423927837652873,1.67862371907585,6.727110035826746,-0.015642969896419785,0.12325777412681885,0.0
79,0.7468050957394994,2.121972234166493,0.15346627073557365,0.15346627073557365,1.6569662569374812,6.856013166642462,-0.021247440867609657,0.13136117576591155,0.0
80,0.7284502444803403,2.2269124463102914,0.1527108012899412,0.1527108012899412,1.6348863768329953,6.990314959066222,-0.02289305696079574,0.14429534510567993,0.0
81,0.7417558527819997,2.3164998603292424,0.15197233528280552,0.15197233528280552,1.615696316994503,7.137308748405394,-0.020436554097733477,0.1547314480466389,0.0
82,0.7575200487869495,2.3780907697082547,0.15125036015296725,0.15125036015296725,1.5992872651136671,7.293045093867229,-0.01696035013923195,0.15592046037455198,0.0
83,0.7665108826182631,2.4771971729935784,0.15054438434872314,0.15054438434872314,1.574220052953401,7.445207621873745,-0.033656203251852326,0.1523728490994589,0.0
84,0.7824673968200357,2.5573754454450244,0.1498539362186798,0.1498539362186798,1.5424033585038193,7.5959934737166925,-0.016007593955941184,0.15214983715574257,0.0
85,0.7992189282171812,2.6367514523561124,0.14917856297368,0.14917856297368,1.5244314157432712,7.744414460789952,-0.012412216847658973,0.1392432331564873,0.0
86,0.795824610070793,2.6940774620064296,0.1485178297145131,0.1485178297145131,1.5109412529735484,7.8993267556665945,-0.016978810867126572,0.16052042948720585,0.0
87,0.8071862994046595,2.759680346948504,0.14787131852053714,0.14787131852053714,1.5045997323543734,8.05885739735411,-0.002188847995207315,0.15948731468878471,0.0
88,0.8040766779255993,2.8157242376785527,0.14723862759475162,0.14723862759475162,1.5071109728361198,8.221493140022153,-0.0034497034236864164,0.1689189580884477,0.0
89,0.8110818712977159,2.855722466086275,0.14661937046123266,0.14661937046123266,1.5124810622385243,8.389044111044157,0.010514208320071407,0.1675554782771797,0.0
90,0.812744663609604,2.963954796712682,0.14601317521117982,0.14601317521117982,1.5283347710332154,8.554561168128888,0.0196335582726422,0.16557360344523028,0.0
91,0.8136156662621927,3.0088635425133,0.14541968379413067,0.14541968379413067,1.5535213245540624,8.721606978131113,0.03216166482818061,0.16699882523604856,0.0
92,0.8134438011935401,3.078384780685655,0.14483855135117768,0.14483855135117768,1.5821538529104404,8.897670456304853,0.018756713886843163,0.17806210882767065,0.0
93,0.809963268160337,3.174986901504007,0.14426944558727464,0.14426944558727464,1.603107889333843,9.086529541531164,0.02453526545083257,0.19011682368893137,0.0
94,0.8128537621196313,3.261391543734786,0.143712046179951,0.143712046179951,1.6378821126492642,9.276124409209745,0.038659427856066624,0.19056757585737916,0.0
95,0.8182389079195831,3.3186375687598186,0.14316604422196225,0.14316604422196225,1.684676131310337,9.465588440803533,0.05009312986990748,0.1874534201999214,0.0
96,0.81151495397303,3.390675021704905,0.14263114169559526,0.14263114169559526,1.7330328542782965,9.647501944315271,0.05275851656694017,0.17699122629518987,0.0
97,0.8296997436549665,3.462602505252653,0.14210705097652482,0.14210705097652482,1.7856886728031083,9.82863105126161,0.060172240647457166,0.1787035597185144,0.0
98,0.8324789914037222,3.5783799440409294,0.14159349436527363,0.14159349436527363,1.8515388881722998,10.006145179611757,0.06844537741507092,0.17297538536248525,0.0
99,0.8575662320978741,3.649472293535723,0.1410902036444786,0.1410902036444786,1.9147721706346823,10.174676641631594,0.06561205642333223,0.1656193868143258,0.0
100,0.8817303975217256,3.7091562985442414,0.1405969196602965,0.1405969196602965,1.977568276065586,10.330586610112725,0.06441767048179763,0.153119416132095,0.0
101,0.8996137673685007,3.8058800334211975,0.1401133919264072,0.1401133919264072,2.048798350334804,10.489523051327234,0.07622199761994183,0.15759396194210878,0.0
102,0.9077815433690481,3.8739833766516374,0.13963937824918427,0.13963937824918427,2.1166438306681616,10.640919336040781,0.06737596529741968,0.15284185649877707,0.0
103,0.92077396113815,3.936394974110751,0.13917464437270602,0.13917464437270602,2.1837811240463796,10.795101748181272,0.06213647929145424,0.15890680083087969,0.0
104,0.9301235008098174,4.011676073136638,0.13871896364237576,0.13871896364237576,2.248727544685225,10.958948192198335,0.07316923001802209,0.1610102122963817,0.0
105,0.9897204636581929,4.089105851924184,0.13827211668600628,0.13827211668600628,2.3189030310348664,11.124222114683244,0.07249371151607087,0.16223225202609254,0.0
106,1.0222761495620005,4.152424938912586,0.13783389111130526,0.13783389111130526,2.3887955415426303,11.28736709606968,0.0678502979275329,0.1568923449423403,0.0
