t,RWM_x1,RWM_x2,CVM_x1,CVM_x2,CAM_x1,CAM_x2
0,1.0960858021703606,1.1807513615494614,1.0970115607199944,1.181748800528669,1.0971145192896088,1.1818597310630052
1,1.0051188943749285,1.0886254894567384,1.1640342722193602,1.3187665975471834,1.1653375234429049,1.3204775782487759
2,0.9276473252241026,1.0011340551853471,1.1478232971400155,1.3273196003747347,1.205501291809893,1.3672446840674537
3,0.8753117474397297,0.9304665592553854,1.1375695803426729,1.2590961879530176,1.2373115979235645,1.319925023983609
4,0.8257419520679603,0.873174589164566,1.118481440884363,1.2092002476731398,1.2359355683661197,1.2953456006649886
5,0.7822829717997215,0.8285468162808196,1.0768894984452755,1.1689985495839117,1.2017555933207715,1.2725045470791863
6,0.7484190037486893,0.7931743823672047,1.0587075757967275,1.1364440070728683,1.1905049467988587,1.256404555423269
7,0.7235491892844124,0.7602293686088799,1.0538849264184182,1.096497872030811,1.2066012181282368,1.2261239973240137
8,0.7020170792046727,0.7323383077293855,1.0436310572270402,1.0616619067618491,1.2051135153134427,1.2009997815515496
9,0.6826182059996135,0.7076808893801337,1.0288115512289155,1.0314036952655383,1.1975166369899126,1.1829402702260337
10,0.6647303333196487,0.6862005298620343,1.0088558263563239,1.006849802178304,1.1798384740513495,1.1710680169598628
11,0.6491445879583412,0.6670304994292421,0.9893534143277474,0.9855790013385385,1.1589044173437122,1.1573826620586498
12,0.6346056842588721,0.6507446314204727,0.968943122186488,0.9650186704252484,1.135320005560873,1.1401114247472288
13,0.6206022572854196,0.6364025738842517,0.9472222621747899,0.9462184835901661,1.1129686233819052,1.1217943912658954
14,0.6074562940906928,0.6236357979723267,0.9271713737166387,0.9294592932107889,1.0951019373575581,1.1057379583829243
15,0.5950213556550681,0.6123829471551433,0.9075788948000786,0.9145110382400752,1.0763371953588332,1.0917877855281466
16,0.5840038400343798,0.60206342365541,0.8918476598987713,0.9000269033124768,1.0634604814072246,1.0780647452236227
17,0.5737198409339176,0.593055225508818,0.8768480126119923,0.8881381102532251,1.0525510903939552,1.0678213877592793
18,0.5643596720896911,0.584623520014583,0.8637156642218617,0.8746001188940242,1.0442665619441518,1.056339730543964
19,0.5559745485953944,0.5769776934519498,0.8515032202111804,0.8603370041373288,1.0323351265284848,1.04256290211531
20,0.5484813049311027,0.5704082643867932,0.839605933070134,0.8472389923198549,1.0198675983240542,1.0298470974989176
21,0.5420693733739894,0.5647839953603496,0.8275469110365448,0.8354371449368092,1.0070040276679146,1.0189304911107795
22,0.5366420860062001,0.5599651818863112,0.8169784789853906,0.8240851117222919,0.9957276484939571,1.008947910766315
23,0.5321395918668319,0.555548073994982,0.806261277165173,0.8123376767758994,0.9843929169971328,0.9973907585181853
24,0.52828923277675,0.5521770440028191,0.7959192348012932,0.8016237154095913,0.9735518932672358,0.9865592262953491
