t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,-0.907022292932202,0.9779115856802558,1.2990124776399525,1.2990124776399525,0.003524273520372251,0.0027584641042785215,0.009922995807183673,0.005561845395316176,0.01733560398214736,0.00743578447697935,0.0
1,-1.0697013622101859,1.1858153576230288,0.942949322423274,0.942949322423274,0.023004694485204893,0.012047970498890363,0.029388680051755225,0.014802250966896397,0.018677818694710916,0.0182898087077479,0.0
2,-0.08804843571548104,0.7937648687337933,0.7899631368376303,0.7899631368376303,0.061759654294732014,0.03549238294550457,0.04739969155335931,0.030446920571923268,0.013651372166850095,0.011994205896391944,0.0
3,0.334591231067506,0.2061580256469212,0.7016949054384618,0.7016949054384618,0.11368348044522214,0.07147019374614552,0.05623654131906967,0.043098878260961655,0.009418389226113735,0.011299896604279745,0.0
4,0.5523987600089574,0.4942820065063185,0.6435108228487814,0.6435108228487814,0.1772342739910645,0.123816726002109,0.07000928272981014,0.06074946017328923,0.005110618114012408,0.014119851168438906,0.0
5,0.8102405671599321,0.15366180187039702,0.6021080213441357,0.6021080213441357,0.24687222733013608,0.18981082865713192,0.06686258569432142,0.06842311719066287,-0.004098756098549853,0.001887651663856427,0.0
6,0.7480463104549886,0.38478766366567535,0.5711498196261463,0.5711498196261463,0.31599319039104207,0.2555017473977441,0.07259911996247444,0.06178167152336016,0.010787393492047435,-0.008802425079270917,0.0
7,0.5706288943400585,0.4868003782035179,0.5471877168496388,0.5471877168496388,0.39126695098634107,0.31169548450927,0.07621453681717799,0.048609470444318625,0.002704752588443375,-0.02620735540447898,0.0
8,0.5340244856790085,0.2920204958304339,0.5281651802193392,0.5281651802193392,0.46933577742403965,0.3441706824257054,0.08094499846208919,0.01444403880031477,0.00862102381450811,-0.04124820214611669,0.0
9,0.16356978597188088,0.09754086309591548,0.5127707569773355,0.5127707569773355,0.5565172537935026,0.3370405364134619,0.09444926011437192,-0.02820777614740088,0.01841112638074057,-0.04271520097332892,0.0
