t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
0,0.23563277107536598,-1.6519610545802215,0.11781640232651672,-0.8259806449923274,1.2995059568072351,1.2995059568072351,23.579185984510644,23.579185984510644,0.0017120171809140228,-8.249528803510017e-05,0.006666163419725186,0.0012674854360715053,0.012966438327990418,-0.004928248391044157,0.0
1,-0.6278867330716225,0.15553300304783368,-0.8590755934474311,1.7955685524765688,1.2982361161134917,1.2982361161134917,1.8798806107124983,1.8798806107124983,0.01185660159016956,-0.0029004388657588504,0.010664393564760583,-0.005739398857629148,-0.006865816363191063,-0.006829196439199081,0.0
2,1.1825017419099937,-1.0526011349428956,0.7634296225900262,-0.03008751847289126,1.198080642159352,1.198080642159352,0.968267627791935,0.968267627791935,0.019637579629100482,-0.010773727264155217,0.006826561454602578,-0.005958944770497044,0.0017875383802385871,0.012106686037293276,0.0
3,-0.676335149754022,0.8278402232563669,-0.3892802346884904,0.8097529236729099,1.1109252862266343,1.1109252862266343,0.6296996101088123,0.6296996101088123,0.028936852378532715,-0.008187996380253845,0.011539923907396587,0.012723569464838696,0.00048003342087161094,0.025689262017271536,0.0
4,-1.791634339001865,1.531404331462805,-0.6403670403500649,0.7730285237037035,1.040817900467797,1.040817900467797,0.45793001561524227,0.45793001561524227,0.04564948024664538,0.01916513465060937,0.022025186630337108,0.04673041244290161,0.003028879989645006,0.04732014881359985,0.0
5,-1.5451709893432084,1.939582871762384,-0.3865492442203669,0.6686056038884713,0.9842002077857086,0.9842002077857086,0.3562661050247898,0.3562661050247898,0.07054275534257883,0.09393991980440485,0.02922761649157426,0.10720482478288332,0.00657898093262836,0.0667563125412593,0.0
6,-0.3964961301627692,0.7319984467542691,-0.010346475293994906,0.20885000056032788,0.9377759775910458,0.9377759775910458,0.29018991926012344,0.29018991926012344,0.10167396595236163,0.2362016778227265,0.03045558127760195,0.17628028228778533,-0.005100548731407877,0.06406622530583285,0.0
7,0.02551528447953083,0.6877419408179364,0.08262513941682095,0.15442351465469217,0.8991220265662248,0.8991220265662248,0.24446465504289705,0.24446465504289705,0.1336745269410616,0.44756481019687094,0.03472927148689575,0.2491154078789902,0.003662937331868555,0.07966093152993656,0.0
8,0.40939736080698896,1.1565356741737522,0.14055125981267863,0.21487107587634519,0.866508628949511,0.866508628949511,0.21138782961236618,0.21138782961236618,0.1701621945402592,0.7408953203011769,0.037575243873505776,0.34213453056519016,0.002161020826127801,0.1028655528190546,0.0
9,1.6894497457637034,2.052791671590592,0.33943762618949624,0.33379870846820603,0.8386908665768323,0.8386908665768323,0.18667469435428757,0.18667469435428757,0.2046176140784565,1.1342430727639206,0.026954416979417153,0.4457693307972482,-0.023927104785231097,0.10808574306714364,0.0
